frame, steps, LASI, LPSI, RASI, RPSI, RKNE, RTHI, RANK, RTIB, RHEE, RTOE, LKNE, LTHI, LANK, LTIB, LHEE, LTOE, C7, CLAV, LSHO, RBAK, RSHO, STRN, T10, LBHD, LFHD, RBHD, RFHD, RELB, RUPA, RWRA, RWRB, RFIN, LELB, LUPA, LWRA, LWRB, LFIN
44, 32, 0.0127083, 0.0193302, 0.0118105, 0.0113649, 0.00437529, 0.0112138, 0.00480836, 0.00749359, 0.00485749, 0.00263777, 0.00981217, 0.0142245, 0.0113352, 0.0144298, 0.00564557, 0.00558373, 0.0157636, 0.0141129, 0.0114683, 0.0115004, 0.0371617, 0.0110916, 0.01239, 0.00623712, 0.0130151, 0.00764907, 0.00659989, 0.0109914, 0.0186658, 0.0095394, 0.00657955, 0.00399731, 0.0216542, 0.0436836, 0.00725602, 0.0112533, 0.0025961
45, 33, 0.0125314, 0.020041, 0.012464, 0.0122222, 0.00431794, 0.0113147, 0.00491256, 0.00788834, 0.00493594, 0.00267361, 0.0104022, 0.0150054, 0.0115348, 0.0146569, 0.00554903, 0.00549594, 0.0166341, 0.0149392, 0.0114065, 0.0122015, 0.038332, 0.0117825, 0.0130485, 0.00648982, 0.0132718, 0.00816514, 0.00676983, 0.0119036, 0.019227, 0.00890498, 0.00642026, 0.00311843, 0.0221617, 0.0442204, 0.0071986, 0.0115668, 0.00207311
46, 33, 0.0123433, 0.0207881, 0.0130492, 0.0131379, 0.00427647, 0.011449, 0.0050093, 0.00824808, 0.00495728, 0.00268595, 0.0109451, 0.0157795, 0.0117203, 0.0148553, 0.0054771, 0.00540094, 0.0175252, 0.0157913, 0.0114502, 0.0130005, 0.039447, 0.0125134, 0.0137422, 0.00678258, 0.0134589, 0.00869144, 0.00692205, 0.012872, 0.019841, 0.00823576, 0.00640402, 0.00212667, 0.0226052, 0.0447027, 0.00712036, 0.011813, 0.00154359
47, 34, 0.0121854, 0.0215823, 0.0135573, 0.0141019, 0.00425265, 0.0116339, 0.0050962, 0.00855683, 0.00490963, 0.00266966, 0.0114419, 0.0165195, 0.0118821, 0.0150151, 0.00543008, 0.00530271, 0.0184185, 0.0166533, 0.0116412, 0.0138332, 0.0405065, 0.0132742, 0.0144637, 0.00709984, 0.0135921, 0.00921145, 0.00706262, 0.0138808, 0.0204971, 0.00758536, 0.00658591, 0.00104165, 0.0229863, 0.0451564, 0.00702839, 0.0119942, 0.00103187
48, 35, 0.0120843, 0.0224242, 0.0139869, 0.0151055, 0.00424688, 0.0118722, 0.00516335, 0.00880643, 0.0047793, 0.00261794, 0.0118935, 0.0172072, 0.012014, 0.0151254, 0.00540706, 0.00520802, 0.0193022, 0.0175144, 0.0120135, 0.0146356, 0.0415023, 0.0140546, 0.0152066, 0.00743099, 0.0137029, 0.00972244, 0.00720253, 0.0149067, 0.0211795, 0.0070212, 0.00698106, 0.000105152, 0.0233212, 0.045623, 0.00692988, 0.0121227, 0.000554978
49, 35, 0.0120529, 0.0233105, 0.0143526, 0.0161369, 0.00425989, 0.0121643, 0.00519669, 0.00899302, 0.00456508, 0.00252881, 0.01229, 0.0178359, 0.0121166, 0.0151791, 0.00540313, 0.00512064, 0.0201671, 0.0183648, 0.0125887, 0.0153771, 0.0424089, 0.0148444, 0.0159618, 0.00778436, 0.0138318, 0.0102347, 0.00735642, 0.0159268, 0.0218711, 0.00660938, 0.0075602, 0.00127786, 0.0236354, 0.0461493, 0.00683292, 0.0122188, 0.000118851
50, 36, 0.0120886, 0.0242331, 0.0146716, 0.0171819, 0.00429537, 0.012519, 0.00518438, 0.00911161, 0.00428668, 0.00240956, 0.0126162, 0.0184083, 0.012195, 0.015175, 0.00541105, 0.00503975, 0.0210036, 0.0191946, 0.0133629, 0.0160663, 0.0431921, 0.0156313, 0.0167157, 0.00817522, 0.0140079, 0.0107574, 0.00753398, 0.0169223, 0.0225546, 0.0063972, 0.00827091, 0.00244385, 0.0239551, 0.0467703, 0.0067491, 0.0123081, 0.000279106
51, 37, 0.0121747, 0.0251836, 0.0149537, 0.0182304, 0.00436037, 0.0129526, 0.0051235, 0.00915548, 0.00397799, 0.00227437, 0.0128616, 0.0189291, 0.012254, 0.0151178, 0.0054232, 0.00496132, 0.0218024, 0.0199927, 0.0142925, 0.0167252, 0.0438306, 0.0164001, 0.017452, 0.00860402, 0.014216, 0.0112871, 0.00772531, 0.017877, 0.0232133, 0.00639714, 0.00905593, 0.00356941, 0.0243015, 0.0474936, 0.00669313, 0.0124168, 0.000645893
52, 37, 0.0122913, 0.0261613, 0.0152085, 0.0192737, 0.00446187, 0.0134758, 0.00502253, 0.00912235, 0.00367071, 0.00213656, 0.0130256, 0.0193998, 0.0122978, 0.0150187, 0.00543258, 0.00488122, 0.0225551, 0.020748, 0.0152982, 0.0173565, 0.0443286, 0.0171355, 0.0181562, 0.00905821, 0.0143971, 0.0118116, 0.00790345, 0.0187747, 0.0238316, 0.00657605, 0.00985972, 0.00461504, 0.0246888, 0.048296, 0.00667916, 0.0125683, 0.000992352
53, 38, 0.0124216, 0.0271643, 0.0154412, 0.0203034, 0.00459968, 0.0140818, 0.00489554, 0.0090192, 0.00338138, 0.00200116, 0.01312, 0.0198186, 0.0123278, 0.0148902, 0.00543446, 0.00479978, 0.0232537, 0.0214498, 0.0162902, 0.0179504, 0.044711, 0.0178216, 0.0188151, 0.00952163, 0.0144891, 0.0123156, 0.00804152, 0.019601, 0.0243989, 0.00686616, 0.0106328, 0.0055431, 0.025126, 0.0491358, 0.00671774, 0.0127797, 0.00133273
54, 39, 0.0125452, 0.0281715, 0.0156371, 0.0213184, 0.00476442, 0.0147461, 0.00475321, 0.008861, 0.00311214, 0.00186335, 0.0131633, 0.0201839, 0.0123425, 0.0147404, 0.0054272, 0.00472277, 0.023891, 0.0220881, 0.0171972, 0.0185068, 0.0450099, 0.0184438, 0.0194157, 0.00997463, 0.0144537, 0.0127823, 0.0081219, 0.0203448, 0.0249098, 0.00719287, 0.0113353, 0.00632698, 0.0256173, 0.0499724, 0.00681583, 0.0130626, 0.00168128
55, 39, 0.0126382, 0.0291387, 0.015767, 0.022325, 0.00494518, 0.0154387, 0.00459994, 0.00866659, 0.00286563, 0.00171342, 0.0131711, 0.0204972, 0.0123391, 0.0145714, 0.00541174, 0.00465597, 0.0244596, 0.0226535, 0.0179843, 0.0190343, 0.0452542, 0.0189909, 0.0199473, 0.01039, 0.014285, 0.0131955, 0.00813724, 0.0209966, 0.025361, 0.00749282, 0.0119352, 0.00694699, 0.0261653, 0.050784, 0.00697857, 0.0134234, 0.00204728
56, 40, 0.0126975, 0.0300223, 0.0158096, 0.023322, 0.00514001, 0.0161375, 0.00443791, 0.00845389, 0.00266522, 0.00154534, 0.0131509, 0.0207675, 0.0123195, 0.0143854, 0.00539167, 0.00459978, 0.024949, 0.023137, 0.0186553, 0.0195332, 0.0454581, 0.0194559, 0.020403, 0.0107462, 0.0140144, 0.0135467, 0.00809492, 0.0215457, 0.0257468, 0.00771516, 0.0124036, 0.0073808, 0.0267725, 0.0515736, 0.00720972, 0.013865, 0.00243612
57, 40, 0.01276, 0.0308049, 0.015763, 0.0242942, 0.00535544, 0.0168349, 0.00427057, 0.00823684, 0.0025588, 0.00136309, 0.0131044, 0.021013, 0.0122916, 0.0141877, 0.00537287, 0.00454857, 0.0253454, 0.0235284, 0.0192396, 0.0199959, 0.0456119, 0.019838, 0.0207796, 0.0110513, 0.0136901, 0.013842, 0.00801199, 0.0219812, 0.0260558, 0.00781918, 0.0127143, 0.00760285, 0.0274427, 0.0523604, 0.00751202, 0.0143887, 0.002857
58, 41, 0.0128715, 0.0315029, 0.0156508, 0.0252232, 0.00559626, 0.0175318, 0.00410345, 0.00802667, 0.00258978, 0.00118163, 0.0130361, 0.0212567, 0.0122652, 0.0139871, 0.00536088, 0.00449304, 0.0256347, 0.02382, 0.0197721, 0.0204219, 0.0456844, 0.0201411, 0.0210777, 0.0113518, 0.0133397, 0.0141026, 0.0079013, 0.0222954, 0.0262723, 0.00777944, 0.0128489, 0.00759676, 0.0281787, 0.053165, 0.00788681, 0.0149936, 0.0033278
59, 41, 0.0130353, 0.0321487, 0.0155241, 0.0260928, 0.00585625, 0.0182254, 0.00394468, 0.00783581, 0.00275905, 0.00102397, 0.0129599, 0.021518, 0.0122455, 0.0137917, 0.00535851, 0.00442393, 0.0258123, 0.0240112, 0.0202821, 0.0208159, 0.0456352, 0.020372, 0.0212996, 0.0116933, 0.0129684, 0.0143499, 0.00776757, 0.0224844, 0.0263813, 0.00759275, 0.0128011, 0.00736684, 0.0289751, 0.0539982, 0.00833312, 0.0156727, 0.00387152
60, 41, 0.0132016, 0.0327614, 0.0154447, 0.0268881, 0.00611837, 0.0189046, 0.0038051, 0.00767821, 0.00302666, 0.000914571, 0.012894, 0.0218054, 0.012232, 0.013607, 0.00536677, 0.004337, 0.0258877, 0.0241119, 0.0207977, 0.0211665, 0.0454355, 0.0205378, 0.0214499, 0.0120738, 0.0125948, 0.0145903, 0.00761913, 0.0225468, 0.0263781, 0.00727871, 0.0125771, 0.00693968, 0.0298114, 0.0548581, 0.0088474, 0.0164101, 0.00450657
61, 41, 0.0133099, 0.0333382, 0.0154508, 0.0275986, 0.00636365, 0.0195549, 0.00369427, 0.00756377, 0.00334582, 0.000867271, 0.0128514, 0.0221134, 0.0122217, 0.013435, 0.00538656, 0.0042353, 0.0258873, 0.0241451, 0.0213539, 0.0214476, 0.0450864, 0.0206495, 0.0215394, 0.0124404, 0.0122653, 0.0148138, 0.00747472, 0.0224883, 0.0262754, 0.0068784, 0.0121992, 0.00636552, 0.0306521, 0.0557346, 0.00942261, 0.0171807, 0.00523742
62, 41, 0.0133269, 0.0338683, 0.0155365, 0.0282283, 0.00658186, 0.0201696, 0.00361352, 0.00749231, 0.00368615, 0.000877931, 0.0128336, 0.0224241, 0.0122093, 0.0132737, 0.00541754, 0.00412703, 0.0258502, 0.024143, 0.021984, 0.0216431, 0.044623, 0.0207227, 0.0215871, 0.0127359, 0.0120243, 0.0150074, 0.00735582, 0.0223281, 0.0261024, 0.00645148, 0.011713, 0.00571943, 0.0314549, 0.0566116, 0.0100465, 0.0179547, 0.00605022
63, 41, 0.0132423, 0.0343455, 0.0156608, 0.028802, 0.00677674, 0.0207534, 0.0035532, 0.00745046, 0.00403498, 0.00093145, 0.0128283, 0.0227131, 0.0121892, 0.0131181, 0.00545478, 0.00402215, 0.0258162, 0.0241386, 0.0226954, 0.0217548, 0.0441034, 0.020776, 0.0216155, 0.012945, 0.0118805, 0.0151689, 0.00727453, 0.0221021, 0.0258919, 0.00606294, 0.0111874, 0.00509168, 0.0321798, 0.0574642, 0.0106995, 0.0187016, 0.00691336
64, 41, 0.0130662, 0.0347642, 0.0157599, 0.029357, 0.0069641, 0.0213192, 0.00349874, 0.0074145, 0.00438942, 0.00101218, 0.0128123, 0.0229565, 0.0121582, 0.0129624, 0.00548688, 0.00393011, 0.0258154, 0.0241573, 0.0234614, 0.0217964, 0.0435916, 0.0208266, 0.0216461, 0.0130979, 0.0118062, 0.0153084, 0.00723006, 0.0218603, 0.0256723, 0.00576022, 0.0107031, 0.00457179, 0.032794, 0.0582596, 0.0113523, 0.0193911, 0.0077788
65, 40, 0.0128444, 0.0351164, 0.0157652, 0.0299199, 0.00716578, 0.0218802, 0.00343956, 0.00735927, 0.00474765, 0.00110666, 0.0127622, 0.0231349, 0.0121164, 0.0128033, 0.00549824, 0.00385705, 0.0258681, 0.0242172, 0.0242369, 0.0217907, 0.0431392, 0.0208901, 0.0216973, 0.0132361, 0.0117634, 0.0154402, 0.00721479, 0.0216596, 0.0254681, 0.00555551, 0.0103325, 0.00423486, 0.0332729, 0.0589672, 0.0119649, 0.0199919, 0.00858683
66, 40, 0.0126501, 0.0354037, 0.0156384, 0.0304879, 0.0074018, 0.022443, 0.00337214, 0.00726643, 0.00510383, 0.00120354, 0.0126664, 0.0232331, 0.0120616, 0.012641, 0.0054743, 0.00380274, 0.0259823, 0.024328, 0.0249886, 0.0217663, 0.0427691, 0.020981, 0.0217837, 0.0133913, 0.0117261, 0.0155766, 0.00721967, 0.0215507, 0.0252946, 0.00543005, 0.0101223, 0.00413389, 0.0336025, 0.0595717, 0.0124935, 0.020476, 0.00927972
67, 41, 0.0125483, 0.0356448, 0.0153832, 0.0310355, 0.00768382, 0.0230053, 0.00329761, 0.00712783, 0.00544873, 0.00129454, 0.0125293, 0.0232411, 0.0119877, 0.0124791, 0.00540645, 0.00376095, 0.0261532, 0.0244898, 0.0257154, 0.0217544, 0.0424704, 0.0211119, 0.0219149, 0.0135912, 0.011688, 0.0157295, 0.00723834, 0.0215628, 0.0251506, 0.00536092, 0.0100925, 0.00429771, 0.0337837, 0.0600824, 0.0129027, 0.0208248, 0.00981875
68, 41, 0.0125652, 0.0358675, 0.0150297, 0.0315399, 0.00801082, 0.0235581, 0.00321912, 0.0069445, 0.00577441, 0.00137561, 0.0123646, 0.0231614, 0.0118903, 0.0123233, 0.00529602, 0.00372413, 0.0263687, 0.0246965, 0.0264403, 0.0217902, 0.0422122, 0.0212894, 0.0220942, 0.0138672, 0.011654, 0.0159102, 0.00726891, 0.0216981, 0.025024, 0.00535299, 0.0102462, 0.00472849, 0.0338338, 0.0605261, 0.0131725, 0.021033, 0.010192
69, 41, 0.0126684, 0.0360975, 0.0146262, 0.0319948, 0.00836976, 0.0240896, 0.00314123, 0.00672613, 0.00607676, 0.00144649, 0.0121878, 0.0230117, 0.0117711, 0.012179, 0.00515491, 0.00368762, 0.0266183, 0.0249405, 0.027183, 0.0218993, 0.0419739, 0.021514, 0.0223196, 0.0142405, 0.0116274, 0.016125, 0.00731216, 0.0219394, 0.0249115, 0.00545389, 0.0105807, 0.00539841, 0.0337808, 0.0609289, 0.0132991, 0.0211045, 0.0104099
70, 42, 0.0127785, 0.0363512, 0.0142307, 0.0324106, 0.00873947, 0.0245873, 0.00306915, 0.00648871, 0.00635453, 0.00150915, 0.0120109, 0.0228213, 0.01164, 0.0120508, 0.00500171, 0.0036504, 0.0268963, 0.0252168, 0.0279462, 0.0220732, 0.0417726, 0.0217817, 0.0225862, 0.0146985, 0.0116076, 0.0163651, 0.00736999, 0.0222626, 0.0248317, 0.0057337, 0.0110898, 0.00625457, 0.0336517, 0.0613008, 0.0132922, 0.0210501, 0.0104967
71, 43, 0.0128247, 0.0366309, 0.0138854, 0.0328069, 0.0090967, 0.0250405, 0.00300742, 0.00625023, 0.00660731, 0.00156569, 0.0118453, 0.0226238, 0.0115117, 0.0119419, 0.00485543, 0.00361379, 0.0272022, 0.0255229, 0.0287261, 0.0222789, 0.0416605, 0.0220827, 0.0228852, 0.0151852, 0.0116057, 0.0166033, 0.00745173, 0.022644, 0.0248189, 0.00623374, 0.0117554, 0.00722806, 0.0334668, 0.061639, 0.0131784, 0.0208914, 0.0104882
72, 44, 0.0127968, 0.0369269, 0.0135942, 0.0332035, 0.00942223, 0.0254423, 0.00295833, 0.00602656, 0.00683442, 0.0016176, 0.011704, 0.0224512, 0.0114006, 0.0118547, 0.00473048, 0.00358028, 0.0275392, 0.0258553, 0.02952, 0.022501, 0.0416928, 0.022399, 0.0232008, 0.015627, 0.0116517, 0.0168049, 0.00757732, 0.0230583, 0.0249042, 0.00692604, 0.0125357, 0.0082412, 0.0332428, 0.0619409, 0.013004, 0.0206668, 0.0104317
73, 44, 0.0127359, 0.037226, 0.0133325, 0.0336146, 0.00970579, 0.0257921, 0.00292052, 0.00582871, 0.00703483, 0.00166623, 0.0115996, 0.022329, 0.0113164, 0.0117898, 0.00463469, 0.00355261, 0.0279077, 0.0262073, 0.0303171, 0.0227529, 0.0418905, 0.0227102, 0.0235156, 0.0159797, 0.0117704, 0.0169492, 0.0077637, 0.0234815, 0.0251009, 0.00772342, 0.0133666, 0.00921728, 0.0329974, 0.0622086, 0.0128276, 0.0204277, 0.0103818
74, 45, 0.0126891, 0.0375214, 0.0130777, 0.0340445, 0.00994688, 0.0260942, 0.00288957, 0.00566234, 0.00720807, 0.0017133, 0.0115388, 0.0222724, 0.0112616, 0.0117446, 0.00457049, 0.00353289, 0.0283001, 0.0265694, 0.0310912, 0.0230442, 0.0422322, 0.0230049, 0.0238196, 0.0162494, 0.0119551, 0.0170406, 0.00800743, 0.0238977, 0.0254022, 0.00852406, 0.0141796, 0.010094, 0.0327485, 0.0624465, 0.0127021, 0.0202212, 0.0103863
75, 45, 0.0126787, 0.0378185, 0.012832, 0.0344821, 0.0101504, 0.0263558, 0.00286071, 0.00552919, 0.00735319, 0.00175991, 0.0115209, 0.0222845, 0.0112333, 0.011714, 0.00453702, 0.00352157, 0.0287022, 0.026933, 0.0318104, 0.0233545, 0.0426709, 0.0232862, 0.0241149, 0.016469, 0.0121651, 0.0171005, 0.00827968, 0.0243021, 0.0257848, 0.00925214, 0.0149249, 0.0108367, 0.0325097, 0.0626587, 0.012658, 0.0200742, 0.010473
76, 45, 0.0126953, 0.038128, 0.0126167, 0.0349069, 0.0103223, 0.0265839, 0.00283095, 0.00542866, 0.00746725, 0.00180521, 0.0115404, 0.0223573, 0.0112247, 0.0116931, 0.00453054, 0.0035164, 0.029098, 0.0272919, 0.0324526, 0.0236409, 0.0431494, 0.0235665, 0.0244108, 0.0166744, 0.0123436, 0.0171566, 0.00853839, 0.0246979, 0.0262159, 0.00987333, 0.0155805, 0.0114423, 0.0322894, 0.0628487, 0.0126988, 0.0199916, 0.0106446
77, 46, 0.0127045, 0.0384507, 0.0124555, 0.0353029, 0.0104668, 0.0267813, 0.00279898, 0.00535918, 0.00754756, 0.00184689, 0.0115921, 0.022474, 0.011228, 0.0116802, 0.00454396, 0.00351279, 0.0294724, 0.0276402, 0.0330115, 0.0238668, 0.0436043, 0.0238581, 0.0247161, 0.0169067, 0.0124537, 0.0172385, 0.00875258, 0.0250898, 0.0266622, 0.0103835, 0.0161436, 0.0119291, 0.0320951, 0.063022, 0.0128097, 0.0199655, 0.010885
78, 46, 0.0126661, 0.0387718, 0.0123623, 0.035662, 0.010585, 0.026945, 0.00276436, 0.00531956, 0.00759491, 0.00188298, 0.0116734, 0.0226134, 0.0112344, 0.0116749, 0.00456796, 0.00350633, 0.0298132, 0.0279707, 0.0334928, 0.0240351, 0.0439748, 0.0241618, 0.0250284, 0.0172054, 0.0125091, 0.0173698, 0.00892031, 0.0254802, 0.0270951, 0.0107929, 0.0166182, 0.0123264, 0.0319369, 0.0631876, 0.0129656, 0.0199832, 0.0111667
79, 46, 0.0125525, 0.0390666, 0.0123398, 0.0359791, 0.0106737, 0.0270699, 0.00272818, 0.00530947, 0.00761403, 0.00191255, 0.0117821, 0.0227559, 0.0112354, 0.0116751, 0.00459347, 0.0034951, 0.0301119, 0.0282727, 0.0339038, 0.0241791, 0.044219, 0.0244637, 0.025331, 0.0175805, 0.0125611, 0.0175545, 0.00906123, 0.0258648, 0.0274872, 0.0111187, 0.0170101, 0.0126714, 0.0318267, 0.0633522, 0.0131344, 0.0200277, 0.011454
80, 47, 0.0123596, 0.0393125, 0.0123787, 0.0362511, 0.0107293, 0.0271548, 0.00269308, 0.0053276, 0.00761089, 0.00193525, 0.0119142, 0.0228883, 0.011226, 0.0116783, 0.00461394, 0.00348004, 0.0303639, 0.0285358, 0.0342454, 0.0243126, 0.0443265, 0.0247414, 0.0256028, 0.0179937, 0.012649, 0.0177716, 0.00919059, 0.0262299, 0.0278113, 0.0113761, 0.017323, 0.0129948, 0.0317741, 0.0635181, 0.0132852, 0.0200819, 0.0117107
81, 47, 0.0121064, 0.0394963, 0.0124612, 0.036479, 0.0107522, 0.0272052, 0.00266128, 0.00537029, 0.00759003, 0.0019513, 0.012063, 0.0230068, 0.0112064, 0.0116832, 0.00462675, 0.00346325, 0.0305719, 0.0287555, 0.0345163, 0.0244198, 0.0443223, 0.0249759, 0.0258287, 0.0183685, 0.0127691, 0.017983, 0.00930476, 0.0265531, 0.0280465, 0.011569, 0.0175549, 0.0133006, 0.0317839, 0.0636856, 0.0134062, 0.0201413, 0.0119219
82, 47, 0.0118301, 0.0396173, 0.0125659, 0.0366635, 0.0107486, 0.0272306, 0.00263284, 0.00543139, 0.00755476, 0.00196183, 0.0122189, 0.0231139, 0.011181, 0.0116902, 0.00463273, 0.00344617, 0.0307458, 0.0289349, 0.0347214, 0.0245046, 0.0442611, 0.0251574, 0.0260034, 0.0186222, 0.0128898, 0.0181501, 0.00938918, 0.0268114, 0.0281867, 0.0116942, 0.0177015, 0.0135694, 0.0318566, 0.0638585, 0.013511, 0.0202167, 0.012101
83, 47, 0.0115774, 0.0396885, 0.0126746, 0.0368008, 0.01073, 0.0272409, 0.0026067, 0.00550184, 0.00750998, 0.00196866, 0.0123708, 0.0232128, 0.0111545, 0.0116993, 0.00463375, 0.00342918, 0.030896, 0.0290798, 0.0348702, 0.0246119, 0.0442124, 0.0252866, 0.0261314, 0.0187123, 0.0129882, 0.0182531, 0.00943767, 0.0269903, 0.0282429, 0.0117516, 0.0177644, 0.0137791, 0.0319894, 0.0640433, 0.0136228, 0.0203231, 0.0122715
84, 47, 0.0113809, 0.0397292, 0.0127742, 0.0368906, 0.0107093, 0.027246, 0.00258255, 0.00557036, 0.00746497, 0.00197389, 0.0125076, 0.023303, 0.0111294, 0.0117091, 0.0046313, 0.00341222, 0.0310276, 0.0291965, 0.0349685, 0.0247835, 0.0442334, 0.0253757, 0.0262248, 0.0186677, 0.0130742, 0.0183042, 0.00946561, 0.0270866, 0.0282381, 0.0117482, 0.0177528, 0.0139177, 0.0321756, 0.0642433, 0.0137622, 0.02047, 0.0124541
85, 47, 0.0112445, 0.0397525, 0.0128536, 0.0369483, 0.0106974, 0.0272553, 0.00256088, 0.00562641, 0.00743325, 0.00198026, 0.0126188, 0.0233805, 0.0111063, 0.0117168, 0.00462628, 0.00339585, 0.0311467, 0.029295, 0.0350221, 0.0250131, 0.0443467, 0.0254416, 0.026299, 0.0185646, 0.0131784, 0.0183355, 0.00950117, 0.0271064, 0.0281986, 0.0116925, 0.0176776, 0.0139819, 0.0324005, 0.0644565, 0.0139453, 0.0206606, 0.0126672
86, 47, 0.0111582, 0.0397614, 0.0128997, 0.0369986, 0.0107014, 0.0272776, 0.00254152, 0.00566238, 0.00742713, 0.00199079, 0.0126959, 0.0234393, 0.0110846, 0.0117191, 0.00461871, 0.00338161, 0.0312613, 0.0293856, 0.035047, 0.0252489, 0.0445408, 0.0254955, 0.0263644, 0.0184596, 0.0133241, 0.0183704, 0.00956534, 0.02706, 0.0281455, 0.0115912, 0.0175482, 0.0139729, 0.0326411, 0.0646765, 0.0141752, 0.0208877, 0.0129182
87, 47, 0.0111212, 0.039756, 0.0129018, 0.0370548, 0.0107255, 0.0273179, 0.00252372, 0.00567496, 0.00745165, 0.00200727, 0.0127354, 0.0234738, 0.0110635, 0.011714, 0.00460755, 0.00337126, 0.0313737, 0.0294719, 0.0350652, 0.0254322, 0.0447881, 0.0255378, 0.0264204, 0.0183568, 0.0135161, 0.0184082, 0.009661, 0.0269604, 0.0280894, 0.0114518, 0.0173752, 0.0138991, 0.0328724, 0.0648927, 0.0144334, 0.0211306, 0.0131923
88, 47, 0.0111427, 0.039744, 0.0128593, 0.0371101, 0.0107698, 0.0273776, 0.00250733, 0.00566564, 0.00750335, 0.00202887, 0.0127394, 0.0234809, 0.0110426, 0.011702, 0.00459167, 0.00336597, 0.0314752, 0.0295474, 0.0350857, 0.0255312, 0.0450544, 0.0255638, 0.0264593, 0.0182398, 0.01374, 0.0184393, 0.00977559, 0.0268241, 0.0280332, 0.0112877, 0.0171748, 0.0137778, 0.0330738, 0.0650871, 0.014687, 0.0213607, 0.0134577
89, 47, 0.0112228, 0.0397423, 0.0127854, 0.037149, 0.0108307, 0.0274545, 0.00249341, 0.00564048, 0.00757308, 0.00205278, 0.0127154, 0.023463, 0.0110231, 0.0116858, 0.0045708, 0.00336603, 0.0315494, 0.0296007, 0.0350931, 0.0255466, 0.0453037, 0.0255712, 0.0264749, 0.018118, 0.0139587, 0.0184636, 0.00988535, 0.0266712, 0.0279776, 0.0111175, 0.0169696, 0.013632, 0.0332346, 0.0652367, 0.0149048, 0.0215534, 0.013682
90, 46, 0.0113395, 0.0397687, 0.0127029, 0.0371649, 0.0109011, 0.0275447, 0.0024833, 0.00560712, 0.00764986, 0.00207588, 0.0126732, 0.0234278, 0.0110057, 0.0116685, 0.00454552, 0.00337046, 0.0315835, 0.029623, 0.0350582, 0.0255, 0.0455054, 0.0255622, 0.026468, 0.0180307, 0.0141226, 0.0184939, 0.00996458, 0.0265218, 0.027923, 0.0109621, 0.0167853, 0.0134855, 0.0333537, 0.0653229, 0.0150707, 0.0216967, 0.0138482
91, 46, 0.0114576, 0.0398303, 0.0126336, 0.037164, 0.0109726, 0.0276415, 0.00247659, 0.00557219, 0.00772514, 0.00209689, 0.012623, 0.0233844, 0.0109903, 0.011652, 0.00451689, 0.00337724, 0.031577, 0.029614, 0.0349586, 0.0254226, 0.0456436, 0.0255394, 0.0264426, 0.0180128, 0.0142, 0.0185419, 0.00999932, 0.0263931, 0.0278721, 0.0108407, 0.0166444, 0.0133595, 0.0334319, 0.0653371, 0.015187, 0.0217922, 0.0139591
92, 46, 0.0115452, 0.0399176, 0.0125903, 0.0371579, 0.0110385, 0.0277364, 0.0024702, 0.00554065, 0.00779462, 0.0021168, 0.0125719, 0.0233404, 0.0109757, 0.0116371, 0.00448675, 0.00338459, 0.031544, 0.0295825, 0.0347974, 0.0253423, 0.0457214, 0.0255044, 0.0264037, 0.0180614, 0.0141961, 0.0186056, 0.00999278, 0.0262959, 0.0278282, 0.0107664, 0.0165599, 0.0132705, 0.0334686, 0.0652852, 0.0152668, 0.0218482, 0.0140305
93, 46, 0.0115806, 0.0400063, 0.0125763, 0.0371549, 0.0110934, 0.0278198, 0.00245969, 0.0055171, 0.00785661, 0.00213755, 0.012524, 0.0233009, 0.0109608, 0.0116239, 0.00445762, 0.00339186, 0.0315053, 0.0295436, 0.0346034, 0.025277, 0.0457571, 0.0254611, 0.0263586, 0.0181424, 0.0141472, 0.0186732, 0.00996098, 0.0262332, 0.0277938, 0.0107453, 0.0165334, 0.0132294, 0.0334629, 0.0651857, 0.0153226, 0.0218726, 0.0140784
94, 46, 0.0115556, 0.0400701, 0.0125852, 0.0371608, 0.0111338, 0.0278846, 0.00244193, 0.00550622, 0.00791023, 0.00216041, 0.0124825, 0.0232697, 0.0109453, 0.0116128, 0.00443172, 0.0033986, 0.0314787, 0.0295116, 0.0344134, 0.0252362, 0.0457724, 0.0254173, 0.026318, 0.0182284, 0.0140921, 0.0187368, 0.00992322, 0.026204, 0.0277735, 0.0107744, 0.0165556, 0.0132387, 0.0334189, 0.0650626, 0.0153604, 0.0218698, 0.0141105
95, 46, 0.0114782, 0.0400925, 0.0125988, 0.0371851, 0.0111576, 0.0279282, 0.00241699, 0.00551147, 0.00795491, 0.00218524, 0.0124521, 0.0232512, 0.0109292, 0.011606, 0.00440991, 0.00340365, 0.031472, 0.0294943, 0.0342545, 0.0252265, 0.0457802, 0.0253807, 0.0262898, 0.0183185, 0.0140465, 0.0187964, 0.00989141, 0.0262057, 0.0277759, 0.0108395, 0.0166083, 0.0132885, 0.0333464, 0.0649366, 0.0153801, 0.021843, 0.0141268
