0, -0.5476277, 0.962843, 0.24589, -0.252431, -0.00366226, -0.0363393, -0.110859, -0.00904061, 0.0432436, 0.34829, 0.11767, 5.538e-20, 0.034683, 0.95968, 0.24589, -0.28877, 0.14353, -0.15916, -0.15085, 0.083235, 0.40594, -0.23998, -0.30754, 0.08506, 
0.00110136, 0.0475809, 0.962888, 0.246256, -0.25227, -0.00366116, -0.0363156, -0.111419, -0.00915451, 0.0423744, 0.34829, 0.11767, 4.55062e-20, 0.0346165, 0.959722, 0.246256, -0.288586, 0.1422, -0.15838, -0.150737, 0.0816921, 0.405627, -0.240437, -0.307688, 0.0852035, 
0.00220273, 0.047528, 0.962931, 0.246324, -0.251819, -0.00365806, -0.0362491, -0.111592, -0.00923286, 0.0414092, 0.34829, 0.11767, 2.97054e-20, 0.03456, 0.959765, 0.246324, -0.288069, 0.14082, -0.157585, -0.150153, 0.0799708, 0.405323, -0.240833, -0.307949, 0.0855356, 
0.00330409, 0.0474708, 0.962974, 0.246154, -0.251137, -0.00365334, -0.0361486, -0.111459, -0.00928193, 0.040392, 0.34829, 0.11767, 4.51874e-21, 0.0345119, 0.959809, 0.246154, -0.287286, 0.139403, -0.156781, -0.149218, 0.078151, 0.404997, -0.241197, -0.308285, 0.0859562, 
0.00440545, 0.0474104, 0.963015, 0.245788, -0.250266, -0.00364728, -0.0360201, -0.111078, -0.00930626, 0.0393499, 0.34829, 0.11767, -2.48688e-20, 0.0344712, 0.959853, 0.245788, -0.286286, 0.137958, -0.15597, -0.148011, 0.0762828, 0.40463, -0.241549, -0.308676, 0.0864119, 
0.00550681, 0.0473476, 0.963056, 0.245261, -0.249239, -0.00364006, -0.0358686, -0.110494, -0.00930942, 0.0383012, 0.34829, 0.11767, -4.10822e-20, 0.0344369, 0.959896, 0.245261, -0.285107, 0.136493, -0.155156, -0.146592, 0.0743994, 0.404213, -0.241901, -0.309108, 0.086875, 
0.00660818, 0.047283, 0.963095, 0.244597, -0.24808, -0.00363185, -0.0356978, -0.109741, -0.00929432, 0.0372583, 0.34829, 0.11767, -6.381e-20, 0.0344081, 0.95994, 0.244597, -0.283778, 0.135012, -0.154341, -0.145006, 0.0725232, 0.403742, -0.24226, -0.309571, 0.0873315, 
0.00770954, 0.0472169, 0.963133, 0.243817, -0.246812, -0.00362277, -0.0355109, -0.108846, -0.00926338, 0.0362296, 0.34829, 0.11767, -9.73866e-20, 0.034384, 0.959983, 0.243817, -0.282323, 0.133521, -0.153526, -0.143286, 0.0706697, 0.403216, -0.24263, -0.310061, 0.0877746, 
0.0088109, 0.0471496, 0.963171, 0.24294, -0.245452, -0.00361292, -0.0353104, -0.107833, -0.00921867, 0.0352207, 0.34829, 0.11767, -1.28989e-19, 0.0343641, 0.960026, 0.24294, -0.280763, 0.132025, -0.152713, -0.141461, 0.068849, 0.402636, -0.243015, -0.310572, 0.0882016, 
0.00991226, 0.0470815, 0.963207, 0.24198, -0.244016, -0.00360238, -0.0350987, -0.106719, -0.00916194, 0.0342351, 0.34829, 0.11767, -1.36665e-19, 0.0343478, 0.960069, 0.24198, -0.279114, 0.130528, -0.151903, -0.139551, 0.0670676, 0.402006, -0.243414, -0.311101, 0.0886117, 
0.0110136, 0.0470126, 0.963242, 0.240948, -0.242515, -0.00359124, -0.0348775, -0.105521, -0.00909474, 0.0332751, 0.34829, 0.11767, -1.52598e-19, 0.0343345, 0.96011, 0.240948, -0.277392, 0.129032, -0.151098, -0.137575, 0.0653296, 0.401329, -0.243829, -0.311645, 0.0890052, 
0.012115, 0.046943, 0.963276, 0.239857, -0.24096, -0.00357956, -0.0346486, -0.104252, -0.0090184, 0.0323417, 0.34829, 0.11767, -1.8223e-19, 0.0343238, 0.960151, 0.239857, -0.275609, 0.12754, -0.150298, -0.135547, 0.0636368, 0.40061, -0.244259, -0.312202, 0.0893829, 
0.0132164, 0.046873, 0.963308, 0.238714, -0.239362, -0.00356739, -0.0344131, -0.102923, -0.0089341, 0.0314354, 0.34829, 0.11767, -2.08183e-19, 0.0343154, 0.960192, 0.238714, -0.273775, 0.126054, -0.149504, -0.133478, 0.0619901, 0.399853, -0.244703, -0.312771, 0.0897457, 
0.0143177, 0.0468025, 0.96334, 0.237529, -0.237727, -0.00355478, -0.0341724, -0.101544, -0.00884286, 0.0305558, 0.34829, 0.11767, -2.60757e-19, 0.0343088, 0.960232, 0.237529, -0.271899, 0.124577, -0.148716, -0.131377, 0.060389, 0.399063, -0.245161, -0.313349, 0.0900947, 
0.0154191, 0.0467316, 0.963371, 0.236307, -0.236064, -0.00354178, -0.0339275, -0.100124, -0.00874562, 0.0297025, 0.34829, 0.11767, -3.03717e-19, 0.0343037, 0.96027, 0.236307, -0.269991, 0.123111, -0.147936, -0.129254, 0.0588328, 0.398245, -0.245631, -0.313934, 0.0904308, 
0.0165204, 0.0466603, 0.9634, 0.235055, -0.234378, -0.00352843, -0.0336794, -0.0986691, -0.00864318, 0.0288747, 0.34829, 0.11767, -3.57592e-19, 0.0342999, 0.960309, 0.235055, -0.268057, 0.121656, -0.147164, -0.127114, 0.0573199, 0.397402, -0.246112, -0.314526, 0.0907551, 
0.0176218, 0.0465887, 0.963428, 0.233778, -0.232674, -0.00351476, -0.0334287, -0.0971865, -0.00853629, 0.0280715, 0.34829, 0.11767, -4.02714e-19, 0.0342971, 0.960346, 0.233778, -0.266103, 0.120215, -0.1464, -0.124964, 0.0558489, 0.39654, -0.246603, -0.315124, 0.0910684, 
