27.9,6.4948,12.322,2.1113
27.92,6.5608,12.217,2.0867
27.94,6.7281,11.902,2.0818
27.96,6.8465,11.328,2.0708
27.98,6.7726,10.578,2.0448
28,6.5328,9.7323,2.0258
28.02,6.2568,8.886,2.0257
28.04,6.0564,8.2124,2.0449
28.06,5.9864,7.8511,2.0977
28.08,6.0789,7.7724,2.2181
28.1,6.3603,7.9131,2.4343
28.12,6.743,8.3791,2.6976
28.14,7.0113,9.311,2.8935
28.16,7.0035,10.728,2.9467
28.18,6.7167,12.632,2.855
28.2,6.2663,14.936,2.6936
28.22,5.8074,17.314,2.6066
28.24,5.4293,19.514,2.685
28.26,5.1193,21.751,2.8943
28.28,4.8309,24.511,3.1426
28.3,4.5608,28.098,3.3299
28.32,4.3858,32.394,3.4017
28.34,4.4309,36.933,3.4361
28.36,4.6751,41.186,3.5677
28.38,4.8624,44.896,3.8125
28.4,4.8197,48.237,4.0736
28.42,4.7079,51.584,4.3269
28.44,4.727,55.128,4.6527
28.46,4.8712,58.828,5.1202
28.48,5.0593,62.419,5.7295
28.5,5.1559,65.454,6.3718
28.52,4.9423,67.823,6.8551
28.54,4.4042,70.043,7.0898
28.56,3.891,72.713,7.2422
28.58,3.7382,75.944,7.5897
28.6,3.8597,79.462,8.1934
28.62,3.8368,83.069,8.7676
28.64,3.4131,86.847,8.996
28.66,2.7983,90.906,8.9347
28.68,2.3944,95.077,8.9201
28.7,2.3171,99.07,9.0916
28.72,2.3522,102.76,9.2784
28.74,2.3322,106.11,9.3465
28.76,2.3199,109.15,9.3725
28.78,2.4257,111.97,9.5812
28.8,2.6037,114.6,10.153
28.82,2.6375,116.93,10.883
28.84,2.3487,118.76,11.316
28.86,1.8027,120.1,11.372
28.88,1.2483,121.19,11.437
28.9,0.87457,122.21,11.785
28.92,0.66724,123.3,12.328
28.94,0.50632,124.62,12.818
28.96,0.34124,126.13,13.01
28.98,0.23185,127.6,12.875
29,0.27812,128.85,12.695
29.02,0.50736,129.91,12.64
29.04,0.8175,130.77,12.572
29.06,1.0715,131.32,12.402
29.08,1.2164,131.44,12.17
29.1,1.2742,131.13,11.903
29.12,1.2663,130.51,11.642
29.14,1.1982,129.69,11.468
29.16,1.0938,128.68,11.38
29.18,1.0274,127.4,11.332
29.2,1.1036,125.86,11.448
29.22,1.3708,124.21,11.857
29.24,1.7127,122.61,12.378
29.26,1.9167,121.16,12.698
29.28,1.8968,119.89,12.768
29.3,1.7272,118.86,12.736
29.32,1.5182,118.08,12.704
29.34,1.3354,117.44,12.663
29.36,1.1751,116.86,12.524
29.38,1.0129,116.42,12.244
29.4,0.84574,116.24,11.888
29.42,0.68322,116.39,11.547
29.44,0.53778,116.77,11.276
29.46,0.42571,117.14,11.133
29.48,0.36305,117.35,11.148
29.5,0.36164,117.41,11.261
29.52,0.43149,117.41,11.389
29.54,0.57456,117.43,11.48
29.56,0.77298,117.43,11.498
29.58,0.98133,117.46,11.42
29.6,1.1411,117.6,11.261
29.62,1.2174,117.86,11.071
29.64,1.2174,118.1,10.906
29.66,1.1784,118.17,10.801
29.68,1.1388,117.99,10.74
29.7,1.1151,117.66,10.67
29.72,1.0975,117.26,10.557
29.74,1.0718,116.9,10.429
29.76,1.0387,116.67,10.355
29.78,0.98582,116.59,10.357
29.8,0.87962,116.69,10.378
29.82,0.71337,116.98,10.359
29.84,0.51998,117.45,10.299
29.86,0.32552,118.12,10.238
29.88,0.1212,119.09,10.219
29.9,-0.1167,120.54,10.284
29.92,-0.38821,122.69,10.47
29.94,-0.66514,125.75,10.764
29.96,-0.91023,129.84,11.061
29.98,-1.0748,135.08,11.243
30,-1.0955,141.46,11.313
30.02,-0.92564,148.83,11.395
30.04,-0.59387,156.9,11.522
30.06,-0.21515,165.31,11.606
30.08,0.10535,173.7,11.714
30.1,0.35255,181.81,12.062
30.12,0.52606,189.44,12.71
30.14,0.59993,196.26,13.597
30.16,0.6368,201.84,14.659
30.18,0.74034,205.87,15.656
30.2,0.86104,208.28,16.18
30.22,0.89787,209.12,15.981
30.24,0.89324,208.58,15.258
30.26,0.9263,207.1,14.382
30.28,0.98036,205.15,13.612
30.3,1.0724,203.02,13.052
30.32,1.2668,200.77,12.732
30.34,1.5621,198.44,12.681
30.36,1.9369,195.99,12.879
30.38,2.4132,193.42,13.233
30.4,2.9567,190.77,13.605
30.42,3.4687,188.16,13.914
30.44,3.8845,185.56,14.157
30.46,4.1608,182.88,14.29
30.48,4.2622,180.04,14.283
30.5,4.2699,176.99,14.194
30.52,4.3773,173.86,13.954
30.54,4.6809,170.94,13.483
30.56,5.1354,168.22,12.987
30.58,5.6674,165.36,12.645
30.6,6.2044,162.09,12.402
