42.02,-2.4605,-68.969,-3.3705
42.04,-2.7533,-68.529,-3.1465
42.06,-3.1082,-67.951,-2.8907
42.08,-3.5063,-67.105,-2.8389
42.1,-3.7557,-66.085,-3.129
42.12,-3.6943,-65.133,-3.6183
42.14,-3.4694,-64.503,-4.0245
42.16,-3.4675,-64.341,-4.1931
42.18,-3.7673,-64.596,-4.1242
42.2,-3.9445,-65.061,-3.876
42.22,-3.7335,-65.563,-3.6088
42.24,-3.4102,-66.06,-3.5418
42.26,-3.3185,-66.651,-3.6896
42.28,-3.4164,-67.475,-3.8422
42.3,-3.299,-68.616,-3.8488
42.32,-2.7417,-70.105,-3.7712
42.34,-2.2139,-71.814,-3.8146
42.36,-2.3129,-73.498,-4.0826
42.38,-2.8732,-75.185,-4.455
42.4,-3.1688,-77.142,-4.8216
42.42,-2.7289,-79.443,-5.2215
42.44,-1.776,-82.033,-5.6928
42.46,-0.89141,-85.048,-6.1491
42.48,-0.3559,-88.631,-6.4433
42.5,-0.19514,-92.625,-6.5061
42.52,-0.56992,-96.745,-6.4609
42.54,-1.435,-100.84,-6.6109
42.56,-2.1732,-104.93,-7.0836
42.58,-2.2406,-109.14,-7.6031
42.6,-1.6717,-113.54,-7.8945
42.62,-0.68462,-118,-8.0202
42.64,0.48938,-122.34,-8.1479
42.66,1.662,-126.68,-8.2526
42.68,2.8748,-131.15,-8.2608
42.7,3.9804,-135.48,-8.2828
42.72,4.5095,-139.45,-8.3908
42.74,4.4183,-143.1,-8.5818
42.76,4.3383,-146.45,-8.9607
42.78,4.8234,-149.59,-9.4743
42.8,5.7119,-152.83,-9.8828
42.82,6.4838,-156.37,-10.149
42.84,7.0134,-159.96,-10.489
42.86,7.5621,-163.32,-11.112
42.88,8.0868,-166.51,-11.912
42.9,7.9948,-169.83,-12.47
42.92,6.8883,-173.37,-12.546
42.94,5.2274,-176.83,-12.364
42.96,3.8615,-180,-12.279
42.98,3.2554,-182.98,-12.431
43,3.314,-185.8,-12.775
43.02,3.4922,-188.35,-13.147
43.04,3.3059,-190.72,-13.361
43.06,2.9169,-193.02,-13.431
43.08,2.6852,-195.1,-13.524
43.1,2.6315,-196.8,-13.687
43.12,2.6918,-198.21,-13.863
43.14,2.812,-199.51,-13.992
43.16,2.9033,-200.64,-13.93
43.18,2.8386,-201.38,-13.512
43.2,2.4314,-201.5,-12.747
43.22,1.7761,-200.83,-11.904
43.24,1.2435,-199.45,-11.328
43.26,0.90893,-197.63,-11.183
43.28,0.59094,-195.65,-11.388
43.3,0.24313,-193.71,-11.704
43.32,-0.099674,-191.97,-11.945
43.34,-0.25983,-190.5,-12.129
43.36,-0.0084663,-189.29,-12.148
43.38,0.34759,-188.12,-11.657
43.4,0.22712,-186.71,-10.681
43.42,-0.18911,-185.08,-9.8447
43.44,-0.12392,-183.51,-9.7068
