30.66,-7.0303,-148.51,-6.4488
30.68,-7.0628,-144.65,-5.956
30.7,-6.7066,-140.31,-6.3806
30.72,-5.9972,-135.95,-7.1054
30.74,-5.1202,-131.94,-7.1217
30.76,-4.3398,-127.91,-6.6368
30.78,-3.8439,-123.43,-6.4562
30.8,-3.8921,-118.52,-6.8044
30.82,-4.5663,-113.69,-7.1819
30.84,-5.4111,-109.48,-7.1925
30.86,-5.9461,-105.93,-6.9426
30.88,-6.1166,-102.82,-6.4226
30.9,-5.9801,-100.01,-5.4718
30.92,-5.5013,-97.263,-4.4392
30.94,-4.7976,-94.357,-3.9507
30.96,-4.3451,-91.341,-3.9735
30.98,-4.6723,-88.274,-3.9309
31,-5.655,-85.099,-3.5474
31.02,-6.576,-81.832,-3.0832
31.04,-7.0113,-78.512,-2.9205
31.06,-7.2103,-75.152,-3.0729
31.08,-7.7113,-71.78,-3.3271
31.1,-8.4319,-68.521,-3.5729
31.12,-8.3403,-65.594,-3.7116
31.14,-6.9869,-62.896,-3.7136
31.16,-5.6578,-59.924,-3.6805
31.18,-5.5935,-56.69,-3.5311
31.2,-5.9967,-54.087,-3.1122
31.22,-5.2381,-52.883,-2.5832
31.24,-3.0832,-53.023,-2.1655
31.26,-0.75292,-53.934,-1.8512
31.28,0.077548,-54.985,-1.6358
31.3,-1.7057,-55.697,-1.6092
31.32,-5.1945,-55.852,-1.6865
31.34,-8.0101,-55.42,-1.6997
31.36,-8.994,-54.304,-1.7535
31.38,-8.8742,-52.467,-2.066
31.4,-8.6778,-50.227,-2.6294
31.42,-8.7067,-48.012,-3.2777
31.44,-8.7274,-46.029,-3.8096
31.46,-8.3436,-44.353,-3.9346
31.48,-7.4046,-43.114,-3.5133
31.5,-6.5334,-42.334,-2.8734
31.52,-6.6587,-41.753,-2.4383
31.54,-7.8974,-41.102,-2.2917
31.56,-9.1979,-40.486,-2.3007
31.58,-8.8493,-40.393,-2.2071
31.6,-5.9563,-40.981,-1.7683
31.62,-2.0321,-41.693,-1.1231
31.64,0.12081,-42.012,-0.67048
31.66,-0.91183,-41.945,-0.62371
31.68,-4.5239,-41.709,-0.96477
31.7,-8.2312,-41.62,-1.4337
31.72,-9.0514,-42.059,-1.6437
31.74,-6.9823,-42.97,-1.6341
31.76,-4.8323,-43.741,-1.7776
31.78,-4.2276,-43.974,-2.0698
31.8,-4.5401,-43.992,-2.1892
