42.02,0.08417,0,-0.77537,4.4252,0,-0.011506,-6.1041,-0,792.48,0.058035,-0,-0.009999
42.04,0.07079,0,-0.74192,4.6047,0,-0.011506,-7.3488,-0,791.96,0.058505,-0,-0.009999
42.06,0.048989,0,-0.70267,4.8438,0,-0.011506,-8.6714,-0,791.52,0.058919,-0,-0.009999
42.08,0.026714,0,-0.67221,5.0536,0,-0.011506,-10.121,-0,791.2,0.059317,-0,-0.009999
42.1,0.0078004,0,-0.65261,5.196,0,-0.011506,-11.699,-0,790.98,0.059718,-0,-0.009999
42.12,-0.0063719,0,-0.64203,5.268,0,-0.011506,-13.376,-0,790.86,0.060127,-0,-0.009999
42.14,-0.015265,0,-0.65146,5.1876,0,-0.011506,-15.111,-0,790.74,0.060539,-0,-0.009999
42.16,-0.023017,0,-0.6793,4.9843,0,-0.011506,-16.817,-0,790.39,0.060937,-0,-0.009999
42.18,-0.036039,0,-0.71223,4.7719,0,-0.011506,-18.362,-0,789.6,0.061276,-0,-0.009999
42.2,-0.053971,0,-0.74956,4.5615,0,-0.011506,-19.608,-0,788.45,0.061491,-0,-0.009999
42.22,-0.069976,0,-0.7799,4.4094,0,-0.011506,-20.488,-0,787.15,0.061519,-0,-0.009999
42.24,-0.078194,0,-0.78661,4.3807,0,-0.011506,-21.049,-0,785.73,0.061333,-0,-0.009999
42.26,-0.075148,0,-0.77317,4.4481,0,-0.011506,-21.417,-0,783.92,0.060942,-0,-0.009999
42.28,-0.061732,0,-0.7492,4.5688,0,-0.011506,-21.716,-0,781.35,0.060373,-0,-0.009999
42.3,-0.039298,0,-0.71215,4.7709,0,-0.011506,-21.993,-0,777.78,0.059638,-0,-0.009999
42.32,-0.012044,0,-0.6614,5.0914,0,-0.011506,-22.226,-0,773.14,0.058744,-0,-0.009999
42.34,0.018224,0,-0.61197,5.4646,0,-0.011506,-22.353,-0,767.5,0.057707,-0,-0.009999
42.36,0.048632,0,-0.58255,5.7279,0,-0.011506,-22.289,0,761.01,0.056555,-0,-0.009999
42.38,0.071772,0,-0.58114,5.7581,0,-0.011506,-21.965,0,753.88,0.055316,-0,-0.009999
42.4,0.082384,0,-0.59903,5.6127,0,-0.011506,-21.31,0,746.34,0.054026,-0,-0.009999
42.42,0.076036,0,-0.61309,5.4956,0,-0.011506,-20.276,0,738.6,0.05272,-0,-0.009999
42.44,0.057938,0,-0.61112,5.5054,0,-0.011506,-18.921,0,730.87,0.051437,-0,-0.009999
42.46,0.040625,0,-0.60004,5.5927,0,-0.011506,-17.358,0,723.41,0.050191,-0,-0.009999
42.48,0.034358,0,-0.59567,5.6289,0,-0.011506,-15.597,0,716.72,0.048949,-0,-0.009999
42.5,0.03874,0,-0.60323,5.5636,0,-0.011506,-13.588,0,711.54,0.047637,-0,-0.009999
42.52,0.043608,0,-0.62055,5.4175,0,-0.011506,-11.386,0,708.39,0.046199,-0,-0.009999
42.54,0.03856,0,-0.64399,5.2336,0,-0.011506,-9.2279,-0,707.32,0.044616,-0,-0.009999
42.56,0.022801,0,-0.6812,4.9729,0,-0.011506,-7.3573,-0,708.24,0.042871,-0,-0.009999
42.58,0.0049158,0,-0.73742,4.6322,0,-0.011506,-5.8072,-0,711.25,0.040937,-0,-0.009999
42.6,-0.0045377,0,-0.78347,4.3889,0,-0.011506,-4.3895,-0,716.43,0.038785,-0,-0.009999
42.62,0.00063796,0,-0.7889,4.361,0,-0.011506,-2.8335,-0,723.36,0.036409,-0,-0.009999
42.64,0.018116,0,-0.75107,4.5563,0,-0.011506,-0.98598,-0,730.9,0.033855,-0,-0.009999
42.66,0.03745,0,-0.68018,4.9813,0,-0.011506,1.129,-0,737.67,0.031206,-0,-0.009999
42.68,0.047122,0,-0.59769,5.6055,0,-0.011506,3.4719,-0,743.2,0.028548,-0,-0.009999
42.7,0.04632,0,-0.53043,6.2581,0,-0.011506,5.9948,-0,747.99,0.025955,-0,-0.009999
42.72,0.035611,0,-0.49512,6.6669,0,-0.011506,8.5138,-0,752.72,0.023514,-0,-0.009999
42.74,0.014533,0,-0.49822,6.6242,0,-0.011506,10.772,-0,757.66,0.021324,-0,-0.009999
42.76,-0.011154,0,-0.53051,6.2504,0,-0.011506,12.53,-0,762.6,0.019493,-0,-0.009999
42.78,-0.032407,0,-0.58077,5.756,0,-0.011506,13.576,-0,767.25,0.018121,-0,-0.009999
42.8,-0.047477,0,-0.63668,5.3004,0,-0.011506,13.829,-0,771.87,0.017275,-0,-0.009999
42.82,-0.055055,0,-0.69093,4.9272,0,-0.011506,13.4,-0,777.3,0.016963,-0,-0.009999
42.84,-0.051859,0,-0.73656,4.6504,0,-0.011506,12.538,-0,784.18,0.017129,-0,-0.009999
42.86,-0.039837,0,-0.7588,4.5238,0,-0.011506,11.508,-0,792.36,0.017687,-0,-0.009999
42.88,-0.022153,0,-0.74835,4.5763,0,-0.011506,10.47,-0,801,0.018556,-0,-0.009999
42.9,-0.0033681,0,-0.71414,4.7689,0,-0.011506,9.4549,-0,809.12,0.019672,-0,-0.009999
42.92,0.011898,0,-0.67076,5.0434,0,-0.011506,8.4198,-0,816.16,0.02098,-0,-0.009999
42.94,0.024783,0,-0.6366,5.2867,0,-0.011506,7.3349,-0,822.15,0.022408,-0,-0.009999
42.96,0.040177,0,-0.63968,5.2623,0,-0.011506,6.2997,-0,827.51,0.023842,-0,-0.009999
42.98,0.053136,0,-0.68261,4.9589,0,-0.011506,5.5498,-0,832.7,0.025141,-0,-0.009999
43,0.053091,0,-0.74655,4.5708,0,-0.011506,5.2986,-0,837.96,0.0262,-0,-0.009999
43.02,0.040575,0,-0.80953,4.2473,0,-0.011506,5.5712,-0,843.24,0.026999,-0,-0.009999
43.04,0.025699,0,-0.84631,4.0832,0,-0.011506,6.2294,-0,848.24,0.027588,-0,-0.009999
