12.4,-8.1309,-65.749,-3.0462
12.42,-7.8022,-65.313,-3.1347
12.44,-7.6043,-65.288,-3.2295
12.46,-7.3996,-65.388,-3.2593
12.48,-7.2419,-65.419,-3.2309
12.5,-7.342,-65.396,-3.2106
12.52,-7.7862,-65.424,-3.2595
12.54,-8.3737,-65.605,-3.3987
12.56,-8.8939,-65.953,-3.6331
12.58,-9.2471,-66.502,-3.8898
12.6,-9.275,-67.342,-4.042
12.62,-8.9443,-68.368,-4.0917
12.64,-8.5166,-69.345,-4.1585
12.66,-8.1106,-70.277,-4.2711
12.68,-7.5987,-71.413,-4.3514
12.7,-7.1513,-72.89,-4.387
12.72,-7.1995,-74.55,-4.4799
12.74,-7.7349,-76.259,-4.7091
12.76,-8.214,-78.16,-5.0103
12.78,-8.2522,-80.389,-5.2768
12.8,-7.8821,-82.837,-5.5285
12.82,-7.1635,-85.372,-5.901
12.84,-6.1269,-87.996,-6.5249
12.86,-5.1229,-90.791,-7.3773
12.88,-4.7477,-93.908,-8.2392
12.9,-5.1841,-97.491,-8.8818
12.92,-5.9658,-101.56,-9.2639
12.94,-6.4928,-106.01,-9.5223
12.96,-6.4411,-110.57,-9.8496
12.98,-5.7497,-115.04,-10.334
13,-4.6535,-119.27,-10.876
13.02,-3.7855,-123.12,-11.342
13.04,-3.6537,-126.68,-11.697
13.06,-4.031,-130.31,-11.99
13.08,-4.3679,-134.14,-12.361
13.1,-4.3996,-138.02,-12.918
13.12,-4.0186,-141.83,-13.596
13.14,-3.1858,-145.52,-14.255
13.16,-2.1633,-148.99,-14.774
13.18,-1.2941,-152.41,-15.055
13.2,-0.67847,-156.13,-15.034
13.22,-0.2945,-160.36,-14.74
13.24,-0.057475,-164.86,-14.428
13.26,0.17945,-169.16,-14.401
13.28,0.47418,-172.97,-14.582
13.3,0.78978,-176.36,-14.739
13.32,1.1958,-179.53,-14.948
13.34,1.7172,-182.65,-15.322
13.36,1.9328,-185.7,-15.669
13.38,1.495,-188.36,-15.886
13.4,0.8449,-190.34,-16.176
13.42,0.61427,-191.81,-16.665
13.44,0.8702,-193.13,-17.28
13.46,1.2669,-194.33,-17.945
13.48,1.4736,-195.3,-18.544
13.5,1.4406,-196.03,-18.967
13.52,1.2637,-196.44,-19.242
13.54,0.9991,-196.58,-19.417
13.56,0.85008,-196.69,-19.482
13.58,1.082,-196.97,-19.415
13.6,1.6037,-197.36,-19.153
13.62,2.0658,-197.67,-18.636
13.64,2.2681,-197.69,-17.928
13.66,2.35,-197.18,-17.283
13.68,2.7318,-195.96,-16.996
13.7,3.4283,-194.25,-16.992
13.72,3.7472,-192.61,-16.824
13.74,3.2511,-191.26,-16.203
13.76,2.1903,-189.87,-15.194
13.78,1.0639,-188.06,-14.193
13.8,0.49004,-185.9,-13.813
13.82,0.84535,-183.76,-14.304
13.84,1.7952,-182.01,-15.214
13.86,2.6271,-180.85,-15.824
13.88,2.8036,-180.32,-15.666
13.9,2.2465,-180.27,-14.779
13.92,1.4358,-180.36,-13.751
13.94,0.85462,-180.26,-13.186
13.96,0.27939,-180.1,-13.028
13.98,-0.83474,-180.2,-12.769
14,-2.3542,-180.63,-12.247
14.02,-3.2929,-181.21,-11.911
14.04,-2.7402,-181.77,-12.269
14.06,-0.94159,-182.19,-13.247
14.08,0.72252,-182.39,-14.148
14.1,1.04,-182.37,-14.286
14.12,0.064814,-182.33,-13.659
14.14,-1.2094,-182.6,-12.795
14.16,-1.9813,-183.38,-12.081
14.18,-2.1958,-184.65,-11.506
14.2,-2.1058,-186.28,-10.958
14.22,-1.7186,-188.08,-10.522
14.24,-0.86979,-189.81,-10.359
14.26,0.38445,-191.12,-10.551
14.28,1.6405,-191.82,-11.086
14.3,2.4063,-192.09,-11.78
14.32,2.3818,-192.23,-12.327
14.34,1.5482,-192.15,-12.465
14.36,0.30672,-191.64,-12.036
14.38,-0.64777,-190.67,-11.024
14.4,-0.92109,-189.11,-9.6393
14.42,-0.60176,-186.88,-8.2518
14.44,0.023923,-184.31,-7.1617
14.46,0.50805,-181.85,-6.5467
14.48,0.48912,-179.47,-6.7599
14.5,0.33313,-177.23,-8.2052
14.52,0.77756,-176.07,-10.569
14.54,1.66,-177.06,-12.92
14.56,1.993,-180.27,-14.288
14.58,1.4221,-185.2,-13.978
14.6,0.60717,-190.88,-12.625
14.62,0.16776,-196.11,-11.567
14.64,0.11993,-200.42,-10.592
14.66,0.22053,-203.59,-9.1876
14.68,0.23751,-204.79,-8.4556
14.7,0.096767,-203.74,-9.0839
14.72,-0.031481,-201.1,-10.211
14.74,0.0084623,-197.78,-10.938
14.76,0.20899,-194.69,-10.893
14.78,0.63044,-192.19,-10.115
14.8,1.3576,-190.01,-9.0449
14.82,2.1035,-187.76,-8.0405
14.84,2.3208,-185.36,-7.0845
14.86,1.8508,-183.22,-6.1345
14.88,1.0968,-181.58,-5.6072
14.9,0.53065,-179.97,-5.7644
14.92,0.31799,-177.84,-5.9254
14.94,0.4695,-174.65,-6.0496
14.96,0.9594,-170.39,-7.1301
14.98,1.5179,-166.33,-8.8225
15,1.6741,-163.37,-9.7018
15.02,1.0362,-161.02,-9.1301
15.04,-0.44331,-158.65,-7.3104
15.06,-2.1598,-156.01,-5.1018
15.08,-3.063,-152.75,-3.9074
15.1,-2.6167,-148.39,-4.5565
15.12,-1.3307,-143.03,-6.3192
15.14,-0.11118,-137.5,-7.7711
15.16,0.50527,-132.51,-8.2024
15.18,0.3993,-128.13,-7.6388
15.2,-0.31724,-123.96,-6.5031
15.22,-1.4728,-119.18,-5.5895
15.24,-2.7142,-113.4,-5.3335
15.26,-3.3539,-107.29,-5.3071
15.28,-3.1588,-101.66,-5.1204
15.3,-2.8788,-96.614,-5.0104
15.32,-3.3218,-91.844,-5.1477
15.34,-4.5025,-87.251,-5.1962
15.36,-5.6772,-82.949,-4.9093
15.38,-5.9694,-79.021,-4.5082
15.4,-5.4517,-75.594,-4.1243
15.42,-5.0206,-72.761,-3.6095
15.44,-5.0189,-70.236,-3.0437
15.46,-4.9641,-67.561,-2.7004
15.48,-4.4379,-64.508,-2.6296
15.5,-3.8175,-61.024,-2.7514
15.52,-3.9369,-57.356,-3.0247
15.54,-4.9871,-54.222,-3.2764
15.56,-6.5215,-52.219,-3.2917
15.58,-8.3109,-51.31,-3.1175
15.6,-10.103,-51.183,-2.9548
15.62,-11.137,-51.697,-2.8086
15.64,-10.909,-52.74,-2.4572
15.66,-9.8162,-53.711,-1.909
15.68,-8.7059,-53.366,-1.667
15.7,-8.2685,-50.775,-2.1349
15.72,-8.5319,-46.457,-3.0118
15.74,-8.5155,-41.977,-3.6003
15.76,-7.0771,-38.479,-3.4451
15.78,-4.6624,-36.093,-2.6446
15.8,-2.9634,-34.543,-1.6645
15.82,-2.4944,-33.722,-0.78529
15.84,-2.3634,-33.409,-0.048124
15.86,-2.0037,-33.126,0.43305
15.88,-1.4704,-32.723,0.62273
15.9,-1.0115,-32.345,0.59828
15.92,-1.088,-31.816,0.26234
15.94,-1.9052,-31.002,-0.4891
15.96,-2.888,-30.37,-1.3624
15.98,-3.3266,-30.419,-1.8671
16,-3.2779,-30.996,-1.9155
