42.02,5.9954,18.326,2.3604
42.04,5.9994,17.666,2.2901
42.06,6.0126,16.998,2.2128
42.08,6.0378,16.291,2.155
42.1,6.0951,15.477,2.1546
42.12,6.2208,14.536,2.2318
42.14,6.388,13.549,2.3539
42.16,6.4834,12.688,2.469
42.18,6.4283,12.151,2.5532
42.2,6.2215,12.068,2.5834
42.22,5.8943,12.378,2.544
42.24,5.5109,12.847,2.4701
42.26,5.1412,13.268,2.4109
42.28,4.8056,13.62,2.3717
42.3,4.516,14.048,2.343
42.32,4.3552,14.669,2.3686
42.34,4.4546,15.491,2.541
42.36,4.8049,16.648,2.8547
42.38,5.1153,18.413,3.12
42.4,5.0645,20.759,3.1846
42.42,4.6217,23.335,3.1207
42.44,4.0341,25.869,3.0843
42.46,3.6077,28.241,3.1925
42.48,3.4749,30.518,3.4844
42.5,3.5258,33.177,3.8294
42.52,3.5715,36.766,4.012
42.54,3.5341,41.147,3.9788
42.56,3.4026,45.561,3.8717
42.58,3.1129,49.439,3.8308
42.6,2.6765,52.812,3.9183
42.62,2.2455,56.047,4.1995
42.64,1.8115,59.438,4.659
42.66,1.17,63.107,5.1215
42.68,0.24947,67.069,5.4401
42.7,-0.75504,71.177,5.6861
42.72,-1.5898,75.188,5.9878
42.74,-2.1604,78.922,6.3446
42.76,-2.5544,82.26,6.6781
42.78,-2.8699,85.173,6.957
42.8,-3.1165,87.82,7.2678
42.82,-3.3869,90.433,7.6578
42.84,-3.8233,93.229,7.983
42.86,-4.352,96.414,8.0274
42.88,-4.7031,99.961,7.7679
42.9,-4.6765,103.59,7.5171
42.92,-4.2958,107.13,7.6578
42.94,-3.7296,110.59,8.2334
42.96,-3.1746,113.82,8.9134
42.98,-2.7777,116.75,9.4318
43,-2.6111,119.57,9.7857
43.02,-2.661,122.38,9.9483
43.04,-2.727,124.98,9.9834
43.06,-2.5049,127.31,10.235
43.08,-1.9658,129.58,10.798
43.1,-1.4206,131.89,11.291
43.12,-1.1725,133.92,11.354
43.14,-1.2792,135.21,11.009
43.16,-1.5394,135.65,10.594
43.18,-1.6714,135.5,10.41
43.2,-1.5886,135.06,10.389
