42.02,0.35286,0.11771,-0.007971
42.04,0.35285,0.11771,-0.0079727
42.06,0.35285,0.11771,-0.0079826
42.08,0.35285,0.11771,-0.0079776
42.1,0.35287,0.11771,-0.0079465
42.12,0.35289,0.11771,-0.0079142
42.14,0.3529,0.11771,-0.0079127
42.16,0.3529,0.11771,-0.0079377
42.18,0.3529,0.1177,-0.0079584
42.2,0.35289,0.1177,-0.0079598
42.22,0.35289,0.1177,-0.0079493
42.24,0.35288,0.1177,-0.0079385
42.26,0.35288,0.1177,-0.0079466
42.28,0.35288,0.1177,-0.0080007
42.3,0.35289,0.11768,-0.0081091
42.32,0.35289,0.11767,-0.0082339
42.34,0.3529,0.11766,-0.0083046
42.36,0.3529,0.11767,-0.0082795
42.38,0.35291,0.11768,-0.008183
42.4,0.3529,0.11769,-0.0080708
42.42,0.3529,0.1177,-0.0079846
42.44,0.35289,0.11771,-0.0079401
42.46,0.35287,0.11771,-0.0079364
42.48,0.35285,0.11771,-0.0079673
42.5,0.35283,0.1177,-0.0080202
42.52,0.35283,0.1177,-0.0080679
42.54,0.35283,0.11769,-0.0080806
42.56,0.35284,0.11769,-0.0080608
42.58,0.35285,0.11769,-0.0080443
42.6,0.35286,0.11769,-0.0080517
42.62,0.35287,0.11768,-0.0080741
42.64,0.35288,0.11768,-0.0081066
42.66,0.35288,0.11767,-0.0081583
42.68,0.35289,0.11766,-0.0082234
42.7,0.3529,0.11766,-0.0082656
42.72,0.35291,0.11766,-0.0082495
42.74,0.35292,0.11767,-0.0081742
42.76,0.35292,0.11769,-0.0080748
42.78,0.35291,0.1177,-0.0080007
42.8,0.35291,0.1177,-0.0079751
42.82,0.35291,0.1177,-0.0079787
42.84,0.35292,0.1177,-0.0079841
42.86,0.35293,0.11769,-0.0079875
42.88,0.35294,0.11769,-0.0080058
42.9,0.35294,0.11768,-0.0080506
42.92,0.35293,0.11768,-0.0081072
42.94,0.35291,0.11768,-0.0081417
42.96,0.3529,0.11768,-0.0081246
42.98,0.3529,0.1177,-0.0080471
43,0.3529,0.11771,-0.0079244
43.02,0.3529,0.11773,-0.007788
43.04,0.3529,0.11775,-0.0076766
43.06,0.35289,0.11776,-0.0076182
43.08,0.35288,0.11775,-0.0076139
43.1,0.35289,0.11775,-0.0076455
43.12,0.3529,0.11774,-0.0076955
43.14,0.35291,0.11772,-0.0077555
43.16,0.35293,0.11771,-0.0078196
43.18,0.35294,0.1177,-0.0078734
43.2,0.35295,0.11769,-0.0078963
43.22,0.35295,0.1177,-0.0078723
43.24,0.35295,0.11771,-0.0078003
