9.9575856266613605e-01, 0.0000000000000000e+00, 1.0051761305985460e+00, 0.0000000000000000e+00, 1.0027452368265937e+00, 0.0000000000000000e+00, 1.0114221614062808e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.7645784198666941e-01, 1.0057025233228050e+00, 0.0000000000000000e+00, 1.0586162089234996e+00, 0.0000000000000000e+00, 9.0853203622109036e-01, 0.0000000000000000e+00, 9.7572046947492264e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9669153759939166e-01, 0.0000000000000000e+00, 1.0111321952743830e+00, 0.0000000000000000e+00, 1.0029170434210055e+00, 0.0000000000000000e+00, 1.0040564625878265e+00, 0.0000000000000000e+00, 9.7143249788157704e-01, 0.0000000000000000e+00, 1.0004514603272148e+00
9.9575856266613605e-01, 0.0000000000000000e+00, 1.0051761305985460e+00, 0.0000000000000000e+00, 1.0027452368265937e+00, 0.0000000000000000e+00, 1.0114221614062808e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.7645784198666941e-01, 1.0057025233228050e+00, 0.0000000000000000e+00, 1.0586162089234996e+00, 0.0000000000000000e+00, 9.0853203622109036e-01, 0.0000000000000000e+00, 9.7572046947492264e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9669153759939166e-01, 0.0000000000000000e+00, 1.0111321952743830e+00, 0.0000000000000000e+00, 1.0029170434210055e+00, 0.0000000000000000e+00, 1.0040564625878265e+00, 0.0000000000000000e+00, 9.7143249788157704e-01, 0.0000000000000000e+00, 1.0004514603272148e+00
1.0018841031360461e+00, 0.0000000000000000e+00, 1.0104554014530307e+00, 0.0000000000000000e+00, 1.0028367300281735e+00, 0.0000000000000000e+00, 1.0183975513599666e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.7105347585477564e-01, 1.0057634707913965e+00, 0.0000000000000000e+00, 1.0653754791647418e+00, 0.0000000000000000e+00, 8.8114468244831012e-01, 0.0000000000000000e+00, 9.7178399547382899e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9708537953449683e-01, 0.0000000000000000e+00, 1.0011194430672119e+00, 0.0000000000000000e+00, 1.0010071009661035e+00, 0.0000000000000000e+00, 1.0025994700874328e+00, 0.0000000000000000e+00, 9.7717378979930924e-01, 0.0000000000000000e+00, 1.0000173638710097e+00
1.0120346285984412e+00, 0.0000000000000000e+00, 1.0194834362793799e+00, 0.0000000000000000e+00, 1.0032331830776446e+00, 0.0000000000000000e+00, 1.0278065397812726e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.6222047203039895e-01, 1.0060681872985007e+00, 0.0000000000000000e+00, 1.0716730034292030e+00, 0.0000000000000000e+00, 8.4659152802966053e-01, 0.0000000000000000e+00, 9.6617314720650183e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9696722599955434e-01, 0.0000000000000000e+00, 9.8892726187436919e-01, 0.0000000000000000e+00, 9.9859353465119616e-01, 0.0000000000000000e+00, 1.0003938778103489e+00, 0.0000000000000000e+00, 9.8369207403449332e-01, 0.0000000000000000e+00, 9.9944869758905652e-01
1.0251813101742315e+00, 0.0000000000000000e+00, 1.0310618383430967e+00, 0.0000000000000000e+00, 1.0039650109299463e+00, 0.0000000000000000e+00, 1.0380068737530141e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.4984490508676545e-01, 1.0067688948205260e+00, 0.0000000000000000e+00, 1.0764869147411023e+00, 0.0000000000000000e+00, 8.1557953850501974e-01, 0.0000000000000000e+00, 9.5765108577758873e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9543131456764056e-01, 0.0000000000000000e+00, 9.7729110388857965e-01, 0.0000000000000000e+00, 9.9619747431470107e-01, 0.0000000000000000e+00, 9.9704599493541912e-01, 0.0000000000000000e+00, 9.8916269196378293e-01, 0.0000000000000000e+00, 9.9879755705840878e-01
1.0379251567261960e+00, 0.0000000000000000e+00, 1.0426342589235058e+00, 0.0000000000000000e+00, 1.0049405708162544e+00, 0.0000000000000000e+00, 1.0474453968281514e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.3417514547220004e-01, 1.0078043218909185e+00, 0.0000000000000000e+00, 1.0798624649195578e+00, 0.0000000000000000e+00, 7.9549686935566033e-01, 0.0000000000000000e+00, 9.4475780250433128e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9184843290796676e-01, 0.0000000000000000e+00, 9.6757473769772251e-01, 0.0000000000000000e+00, 9.9410122961633829e-01, 0.0000000000000000e+00, 9.9224207521787888e-01, 0.0000000000000000e+00, 9.9328418949408936e-01, 0.0000000000000000e+00, 9.9805526813202794e-01
1.0484096624078014e+00, 0.0000000000000000e+00, 1.0526322022100199e+00, 0.0000000000000000e+00, 1.0059158334425000e+00, 0.0000000000000000e+00, 1.0553990888768738e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.1674504760949227e-01, 1.0090217617515211e+00, 0.0000000000000000e+00, 1.0820830793010137e+00, 0.0000000000000000e+00, 7.8869846490694362e-01, 0.0000000000000000e+00, 9.2766547227540375e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.8602591671591244e-01, 0.0000000000000000e+00, 9.6011714082255872e-01, 0.0000000000000000e+00, 9.9250438925614681e-01, 0.0000000000000000e+00, 9.8575071807957249e-01, 0.0000000000000000e+00, 9.9646503272576703e-01, 0.0000000000000000e+00, 9.9722184385225643e-01
1.0565984861847442e+00, 0.0000000000000000e+00, 1.0605801576892158e+00, 0.0000000000000000e+00, 1.0065861213300060e+00, 0.0000000000000000e+00, 1.0618118079886361e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 8.9993278389725140e-01, 1.0100862939736566e+00, 0.0000000000000000e+00, 1.0834018535975527e+00, 0.0000000000000000e+00, 7.9398734211233968e-01, 0.0000000000000000e+00, 9.0997670672819497e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.7840762537648462e-01, 0.0000000000000000e+00, 9.5524294304510549e-01, 0.0000000000000000e+00, 9.9161498666077807e-01, 0.0000000000000000e+00, 9.7785865020691554e-01, 0.0000000000000000e+00, 9.9958757258842879e-01, 0.0000000000000000e+00, 9.9636675136602160e-01
1.0628126816450807e+00, 0.0000000000000000e+00, 1.0666041147345622e+00, 0.0000000000000000e+00, 1.0067993556563986e+00, 0.0000000000000000e+00, 1.0666876223297919e+00, 0.0000000000000000e+00, 1.0784845009053796e+00, 0.0000000000000000e+00, 1.0106638646317176e+00, 0.0000000000000000e+00, 1.0841156301257688e+00, 0.0000000000000000e+00, 8.0832407853572663e-01, 0.0000000000000000e+00, 8.9724950937445536e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.6975750514285042e-01, 0.0000000000000000e+00, 9.5304369373032061e-01, 0.0000000000000000e+00, 9.9158461881077309e-01, 0.0000000000000000e+00, 9.6913270773815241e-01, 0.0000000000000000e+00, 1.0032404219050941e+00, 0.0000000000000000e+00, 9.9556378827303682e-01
1.0674211014688411e+00, 0.0000000000000000e+00, 1.0710116873210891e+00, 0.0000000000000000e+00, 1.0064642644099604e+00, 0.0000000000000000e+00, 1.0701776206391467e+00, 0.0000000000000000e+00, 1.0804427064958586e+00, 0.0000000000000000e+00, 1.0103599094015800e+00, 0.0000000000000000e+00, 1.0845778203763443e+00, 0.0000000000000000e+00, 8.2767931180213417e-01, 0.0000000000000000e+00, 8.9349247472063542e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.6068201693748245e-01, 0.0000000000000000e+00, 9.5327501736886311e-01, 0.0000000000000000e+00, 9.9239591967702867e-01, 0.0000000000000000e+00, 9.5998313674984259e-01, 0.0000000000000000e+00, 1.0075993968116801e+00, 0.0000000000000000e+00, 9.9482163468833651e-01
