0.0185148, 0.34829, 0.11767, 9.45971e-18, 0.0355805, 0.960354, 0.231653, -0.261729, 0.118631, -0.147065, -0.126496, 0.0458775, 0.392808, -0.244982, -0.31696, 0.0936806, 
0.0195434, 0.34829, 0.11767, 9.48813e-18, 0.0356371, 0.960385, 0.230627, -0.260029, 0.117345, -0.146453, -0.124999, 0.0441629, 0.391837, -0.245292, -0.317632, 0.0940569, 
0.020572, 0.34829, 0.11767, 9.5229e-18, 0.0356933, 0.960415, 0.229604, -0.25834, 0.116074, -0.145847, -0.123515, 0.0424769, 0.390863, -0.245602, -0.318307, 0.0944225, 
0.0216006, 0.34829, 0.11767, 9.54849e-18, 0.0357488, 0.960444, 0.228584, -0.256662, 0.114818, -0.145249, -0.122046, 0.0408179, 0.389889, -0.245909, -0.318983, 0.0947782, 
0.0226292, 0.34829, 0.11767, 9.58117e-18, 0.0358037, 0.960473, 0.227569, -0.254997, 0.113577, -0.144659, -0.120591, 0.0391846, 0.388917, -0.246214, -0.319659, 0.0951247, 
0.0236578, 0.34829, 0.11767, 9.61135e-18, 0.035858, 0.960501, 0.226559, -0.253345, 0.11235, -0.144075, -0.11915, 0.0375759, 0.387946, -0.246517, -0.320336, 0.0954629, 
0.0246864, 0.34829, 0.11767, 9.63133e-18, 0.0359116, 0.960529, 0.225555, -0.251706, 0.111139, -0.143498, -0.117724, 0.0359909, 0.38698, -0.246817, -0.321012, 0.0957931, 
0.025715, 0.34829, 0.11767, 9.62442e-18, 0.0359645, 0.960556, 0.224557, -0.25008, 0.109942, -0.142929, -0.116313, 0.0344285, 0.386018, -0.247115, -0.321687, 0.0961162, 
0.0267436, 0.34829, 0.11767, 9.58062e-18, 0.0360166, 0.960582, 0.223565, -0.248469, 0.10876, -0.142366, -0.114916, 0.0328881, 0.385062, -0.247409, -0.322359, 0.0964325, 
0.0277722, 0.34829, 0.11767, 9.51672e-18, 0.0360681, 0.960607, 0.22258, -0.246872, 0.107592, -0.141809, -0.113535, 0.031369, 0.384112, -0.2477, -0.32303, 0.0967425, 
0.0288008, 0.34829, 0.11767, 9.45402e-18, 0.0361188, 0.960633, 0.221602, -0.24529, 0.106437, -0.141259, -0.112169, 0.0298706, 0.38317, -0.247987, -0.323697, 0.0970468, 
0.0298294, 0.34829, 0.11767, 9.38576e-18, 0.0361688, 0.960657, 0.220632, -0.243723, 0.105297, -0.140716, -0.110818, 0.0283923, 0.382236, -0.248272, -0.324361, 0.0973456, 
0.030858, 0.34829, 0.11767, 9.29683e-18, 0.0362181, 0.960681, 0.219669, -0.24217, 0.104169, -0.140178, -0.109482, 0.0269338, 0.38131, -0.248552, -0.325021, 0.0976393, 
0.0318866, 0.34829, 0.11767, 9.22702e-18, 0.0362666, 0.960704, 0.218714, -0.240632, 0.103055, -0.139647, -0.108162, 0.0254945, 0.380392, -0.248829, -0.325676, 0.0979284, 
0.0329152, 0.34829, 0.11767, 9.15636e-18, 0.0363144, 0.960727, 0.217767, -0.239109, 0.101955, -0.139122, -0.106858, 0.0240743, 0.379484, -0.249103, -0.326328, 0.098213, 
0.0339438, 0.34829, 0.11767, 9.05726e-18, 0.0363614, 0.960749, 0.216828, -0.237602, 0.100867, -0.138603, -0.105568, 0.0226726, 0.378585, -0.249373, -0.326975, 0.0984935, 
0.0349723, 0.34829, 0.11767, 8.93397e-18, 0.0364077, 0.960771, 0.215898, -0.236109, 0.099791, -0.13809, -0.104295, 0.0212894, 0.377696, -0.249639, -0.327616, 0.0987701, 
0.0360009, 0.34829, 0.11767, 8.81909e-18, 0.0364533, 0.960792, 0.214975, -0.234632, 0.0987279, -0.137582, -0.103037, 0.0199243, 0.376817, -0.249902, -0.328253, 0.099043, 
0.0370295, 0.34829, 0.11767, 8.72837e-18, 0.0364981, 0.960813, 0.214062, -0.233169, 0.0976769, -0.13708, -0.101795, 0.0185771, 0.375948, -0.250161, -0.328884, 0.0993124, 
0.0380581, 0.34829, 0.11767, 8.67765e-18, 0.0365421, 0.960834, 0.213157, -0.231722, 0.0966377, -0.136583, -0.100568, 0.0172477, 0.37509, -0.250417, -0.32951, 0.0995786, 
0.0390867, 0.34829, 0.11767, 8.64957e-18, 0.0365855, 0.960853, 0.212261, -0.23029, 0.0956103, -0.136091, -0.0993577, 0.0159359, 0.374242, -0.250669, -0.33013, 0.0998417, 
0.0401153, 0.34829, 0.11767, 8.62498e-18, 0.036628, 0.960873, 0.211374, -0.228873, 0.0945944, -0.135605, -0.098163, 0.0146415, 0.373404, -0.250917, -0.330744, 0.100102, 
0.0411439, 0.34829, 0.11767, 8.59515e-18, 0.0366699, 0.960892, 0.210495, -0.227471, 0.0935897, -0.135124, -0.0969843, 0.0133645, 0.372577, -0.251162, -0.331352, 0.100359, 
0.0421725, 0.34829, 0.11767, 8.53105e-18, 0.036711, 0.960911, 0.209626, -0.226084, 0.092596, -0.134647, -0.0958216, 0.0121047, 0.37176, -0.251404, -0.331954, 0.100614, 
0.0432011, 0.34829, 0.11767, 8.46859e-18, 0.0367514, 0.960929, 0.208766, -0.224713, 0.0916133, -0.134176, -0.0946749, 0.010862, 0.370954, -0.251642, -0.332549, 0.100866, 
0.0442297, 0.34829, 0.11767, 8.37825e-18, 0.0367911, 0.960947, 0.207914, -0.223356, 0.0906412, -0.13371, -0.0935444, 0.00963643, 0.370158, -0.251877, -0.333139, 0.101115, 
0.0452583, 0.34829, 0.11767, 8.29512e-18, 0.03683, 0.960964, 0.207072, -0.222014, 0.0896796, -0.133248, -0.0924301, 0.00842786, 0.369373, -0.252108, -0.333722, 0.101362, 
0.0462869, 0.34829, 0.11767, 8.19892e-18, 0.0368682, 0.960981, 0.20624, -0.220688, 0.0887283, -0.13279, -0.0913321, 0.00723625, 0.368599, -0.252336, -0.334299, 0.101607, 
0.0473155, 0.34829, 0.11767, 8.08784e-18, 0.0369057, 0.960998, 0.205416, -0.219376, 0.0877872, -0.132338, -0.0902504, 0.00606157, 0.367834, -0.252561, -0.334869, 0.10185, 
0.0483441, 0.34829, 0.11767, 8.00512e-18, 0.0369424, 0.961014, 0.204603, -0.218079, 0.086856, -0.131889, -0.089185, 0.00490377, 0.367081, -0.252783, -0.335432, 0.10209, 
0.0493727, 0.34829, 0.11767, 7.93589e-18, 0.0369785, 0.96103, 0.203798, -0.216798, 0.0859346, -0.131445, -0.0881362, 0.00376284, 0.366337, -0.253001, -0.335989, 0.102328, 
0.0504013, 0.34829, 0.11767, 7.89801e-18, 0.0370138, 0.961046, 0.203003, -0.215531, 0.0850229, -0.131005, -0.0871038, 0.00263876, 0.365604, -0.253217, -0.33654, 0.102565, 
0.0514299, 0.34829, 0.11767, 7.87461e-18, 0.0370483, 0.961061, 0.202218, -0.214279, 0.0841206, -0.13057, -0.0860881, 0.00153153, 0.36488, -0.253429, -0.337084, 0.102799, 
0.0524585, 0.34829, 0.11767, 7.81188e-18, 0.0370822, 0.961076, 0.201442, -0.213042, 0.0832277, -0.130138, -0.0850891, 0.000441153, 0.364167, -0.253639, -0.337621, 0.103031, 
0.0534871, 0.34829, 0.11767, 7.71665e-18, 0.0371153, 0.961091, 0.200676, -0.21182, 0.0823439, -0.129711, -0.0841068, -0.000632366, 0.363464, -0.253845, -0.338152, 0.103261, 
0.0545157, 0.34829, 0.11767, 7.59868e-18, 0.0371477, 0.961105, 0.19992, -0.210613, 0.0814693, -0.129287, -0.0831413, -0.00168901, 0.36277, -0.254049, -0.338676, 0.10349, 
0.0555443, 0.34829, 0.11767, 7.46079e-18, 0.0371793, 0.961119, 0.199174, -0.20942, 0.0806035, -0.128867, -0.0821928, -0.00272875, 0.362086, -0.25425, -0.339193, 0.103716, 
0.0565729, 0.34829, 0.11767, 7.31748e-18, 0.0372103, 0.961133, 0.198438, -0.208243, 0.0797465, -0.128451, -0.0812614, -0.00375156, 0.361411, -0.254449, -0.339704, 0.103941, 
0.0576015, 0.34829, 0.11767, 7.16086e-18, 0.0372405, 0.961147, 0.197712, -0.207081, 0.0788983, -0.128039, -0.080347, -0.00475737, 0.360746, -0.254645, -0.340208, 0.104163, 
0.0586301, 0.34829, 0.11767, 6.97954e-18, 0.0372699, 0.96116, 0.196995, -0.205933, 0.0780585, -0.127631, -0.07945, -0.00574611, 0.36009, -0.254838, -0.340705, 0.104384, 
0.0596587, 0.34829, 0.11767, 6.79682e-18, 0.0372987, 0.961173, 0.196289, -0.204801, 0.0772272, -0.127226, -0.0785703, -0.00671769, 0.359443, -0.255029, -0.341196, 0.104603, 
0.0606873, 0.34829, 0.11767, 6.64041e-18, 0.0373266, 0.961186, 0.195594, -0.203684, 0.0764042, -0.126824, -0.0777081, -0.00767201, 0.358805, -0.255218, -0.34168, 0.104821, 
0.0617159, 0.34829, 0.11767, 6.47773e-18, 0.0373539, 0.961198, 0.194908, -0.202581, 0.0755895, -0.126426, -0.0768637, -0.00860893, 0.358176, -0.255405, -0.342158, 0.105036, 
0.0627445, 0.34829, 0.11767, 6.33086e-18, 0.0373804, 0.96121, 0.194233, -0.201494, 0.0747828, -0.126032, -0.0760371, -0.00952832, 0.357555, -0.255589, -0.342629, 0.10525, 
0.0637731, 0.34829, 0.11767, 6.20981e-18, 0.0374062, 0.961222, 0.193568, -0.200422, 0.0739841, -0.12564, -0.0752285, -0.01043, 0.356942, -0.255772, -0.343094, 0.105462, 
0.0648017, 0.34829, 0.11767, 6.08289e-18, 0.0374312, 0.961234, 0.192914, -0.199365, 0.0731934, -0.125252, -0.074438, -0.0113139, 0.356337, -0.255952, -0.343552, 0.105672, 
0.0658303, 0.34829, 0.11767, 5.9386e-18, 0.0374554, 0.961246, 0.192271, -0.198323, 0.0724105, -0.124868, -0.0736659, -0.0121798, 0.35574, -0.256131, -0.344003, 0.105881, 
0.0668589, 0.34829, 0.11767, 5.77938e-18, 0.037479, 0.961257, 0.191638, -0.197297, 0.0716352, -0.124486, -0.0729123, -0.0130275, 0.355151, -0.256309, -0.344449, 0.106087, 
0.0678875, 0.34829, 0.11767, 5.63015e-18, 0.0375017, 0.961268, 0.191016, -0.196285, 0.0708676, -0.124108, -0.0721773, -0.0138569, 0.354569, -0.256485, -0.344888, 0.106292, 
0.0689161, 0.34829, 0.11767, 5.46867e-18, 0.0375237, 0.961279, 0.190405, -0.195289, 0.0701076, -0.123733, -0.0714612, -0.0146678, 0.353994, -0.256659, -0.34532, 0.106495, 
0.0699447, 0.34829, 0.11767, 5.31937e-18, 0.037545, 0.961289, 0.189804, -0.194309, 0.069355, -0.123361, -0.0707641, -0.01546, 0.353427, -0.256833, -0.345747, 0.106696, 
0.0709733, 0.34829, 0.11767, 5.17555e-18, 0.0375655, 0.9613, 0.189215, -0.193343, 0.0686099, -0.122991, -0.0700862, -0.0162333, 0.352866, -0.257005, -0.346167, 0.106896, 
0.0720019, 0.34829, 0.11767, 5.02795e-18, 0.0375852, 0.96131, 0.188637, -0.192393, 0.067872, -0.122625, -0.0694277, -0.0169875, 0.352312, -0.257176, -0.346581, 0.107093, 
0.0730305, 0.34829, 0.11767, 4.88279e-18, 0.0376042, 0.96132, 0.18807, -0.191459, 0.0671414, -0.122262, -0.0687888, -0.0177225, 0.351764, -0.257347, -0.346989, 0.107289, 
0.0740591, 0.34829, 0.11767, 4.73003e-18, 0.0376224, 0.96133, 0.187514, -0.19054, 0.0664179, -0.121902, -0.0681696, -0.018438, 0.351222, -0.257517, -0.347391, 0.107483, 
0.0750877, 0.34829, 0.11767, 4.56813e-18, 0.0376398, 0.961339, 0.186969, -0.189637, 0.0657016, -0.121544, -0.0675703, -0.0191338, 0.350686, -0.257686, -0.347786, 0.107675, 
0.0761163, 0.34829, 0.11767, 4.41251e-18, 0.0376564, 0.961349, 0.186436, -0.188749, 0.0649924, -0.12119, -0.0669911, -0.0198099, 0.350156, -0.257855, -0.348176, 0.107865, 
0.0771449, 0.34829, 0.11767, 4.25646e-18, 0.0376723, 0.961358, 0.185914, -0.187877, 0.0642901, -0.120838, -0.0664323, -0.0204659, 0.349632, -0.258023, -0.34856, 0.108053, 
0.0781735, 0.34829, 0.11767, 4.10876e-18, 0.0376873, 0.961367, 0.185404, -0.187021, 0.0635948, -0.120489, -0.0658939, -0.0211018, 0.349113, -0.258192, -0.348938, 0.108239, 
0.0792021, 0.34829, 0.11767, 3.97713e-18, 0.0377016, 0.961376, 0.184906, -0.18618, 0.0629064, -0.120142, -0.0653762, -0.0217172, 0.3486, -0.25836, -0.34931, 0.108423, 
0.0802307, 0.34829, 0.11767, 3.83851e-18, 0.0377151, 0.961385, 0.184419, -0.185356, 0.0622249, -0.119798, -0.0648795, -0.022312, 0.348092, -0.258528, -0.349676, 0.108606, 
0.0812593, 0.34829, 0.11767, 3.69698e-18, 0.0377278, 0.961393, 0.183945, -0.184547, 0.0615501, -0.119457, -0.0644039, -0.0228861, 0.347588, -0.258697, -0.350037, 0.108786, 
0.0822879, 0.34829, 0.11767, 3.56623e-18, 0.0377397, 0.961402, 0.183482, -0.183755, 0.0608822, -0.119119, -0.0639496, -0.0234391, 0.347089, -0.258866, -0.350392, 0.108965, 
0.0833165, 0.34829, 0.11767, 3.42882e-18, 0.0377507, 0.96141, 0.183031, -0.182979, 0.060221, -0.118783, -0.0635169, -0.023971, 0.346595, -0.259035, -0.350741, 0.109141, 
0.0843451, 0.34829, 0.11767, 3.2609e-18, 0.037761, 0.961418, 0.182593, -0.18222, 0.0595665, -0.11845, -0.0631061, -0.0244813, 0.346106, -0.259205, -0.351085, 0.109315, 
0.0853737, 0.34829, 0.11767, 3.06119e-18, 0.0377704, 0.961426, 0.182167, -0.181476, 0.0589186, -0.118119, -0.0627174, -0.0249699, 0.34562, -0.259375, -0.351423, 0.109487, 
0.0864023, 0.34829, 0.11767, 2.87734e-18, 0.037779, 0.961434, 0.181753, -0.18075, 0.0582775, -0.117791, -0.0623511, -0.0254366, 0.345139, -0.259547, -0.351755, 0.109657, 
0.0874309, 0.34829, 0.11767, 2.68618e-18, 0.0377868, 0.961441, 0.181352, -0.18004, 0.0576429, -0.117466, -0.0620075, -0.025881, 0.344661, -0.259719, -0.352083, 0.109826, 
0.0884595, 0.34829, 0.11767, 2.47441e-18, 0.0377937, 0.961449, 0.180964, -0.179347, 0.0570149, -0.117142, -0.0616869, -0.0263029, 0.344187, -0.259893, -0.352404, 0.109991, 
0.0894881, 0.34829, 0.11767, 2.25544e-18, 0.0377998, 0.961456, 0.180589, -0.178671, 0.0563935, -0.116822, -0.0613896, -0.0267019, 0.343717, -0.260068, -0.352721, 0.110155, 
0.0905167, 0.34829, 0.11767, 2.0355e-18, 0.037805, 0.961463, 0.180227, -0.178012, 0.0557786, -0.116504, -0.061116, -0.0270778, 0.34325, -0.260245, -0.353032, 0.110317, 
0.0915453, 0.34829, 0.11767, 1.8212e-18, 0.0378094, 0.96147, 0.179878, -0.17737, 0.0551703, -0.116188, -0.0608664, -0.0274301, 0.342785, -0.260423, -0.353338, 0.110476, 
0.0925739, 0.34829, 0.11767, 1.6097e-18, 0.0378129, 0.961477, 0.179542, -0.176746, 0.0545684, -0.115875, -0.0606413, -0.0277585, 0.342324, -0.260603, -0.353639, 0.110633, 
0.0936025, 0.34829, 0.11767, 1.42167e-18, 0.0378155, 0.961484, 0.17922, -0.176139, 0.053973, -0.115564, -0.060441, -0.0280626, 0.341866, -0.260786, -0.353935, 0.110788, 
0.0946311, 0.34829, 0.11767, 1.24622e-18, 0.0378173, 0.961491, 0.178912, -0.175551, 0.0533841, -0.115255, -0.060266, -0.0283419, 0.341409, -0.26097, -0.354226, 0.110941, 
0.0956597, 0.34829, 0.11767, 1.06945e-18, 0.0378182, 0.961498, 0.178617, -0.17498, 0.0528017, -0.114949, -0.0601168, -0.0285961, 0.340955, -0.261157, -0.354512, 0.111091, 
0.0966883, 0.34829, 0.11767, 8.80344e-19, 0.0378182, 0.961504, 0.178337, -0.174427, 0.0522256, -0.114645, -0.0599937, -0.0288246, 0.340503, -0.261347, -0.354793, 0.111239, 
0.0977169, 0.34829, 0.11767, 7.01289e-19, 0.0378174, 0.96151, 0.178071, -0.173893, 0.051656, -0.114344, -0.0598973, -0.0290268, 0.340052, -0.26154, -0.355069, 0.111385, 
0.0987455, 0.34829, 0.11767, 5.48375e-19, 0.0378156, 0.961517, 0.177819, -0.173377, 0.0510927, -0.114045, -0.0598281, -0.0292023, 0.339602, -0.261736, -0.355341, 0.111529, 
0.0997741, 0.34829, 0.11767, 4.01603e-19, 0.037813, 0.961523, 0.177582, -0.172879, 0.0505358, -0.113748, -0.0597862, -0.0293505, 0.339154, -0.261935, -0.355608, 0.11167, 
0.100803, 0.34829, 0.11767, 2.64466e-19, 0.0378095, 0.961529, 0.177359, -0.1724, 0.0499851, -0.113453, -0.0597718, -0.029471, 0.338706, -0.262138, -0.35587, 0.111808, 
0.101831, 0.34829, 0.11767, 1.32481e-19, 0.0378051, 0.961535, 0.177149, -0.171939, 0.0494407, -0.113161, -0.0597841, -0.0295638, 0.338258, -0.262345, -0.356128, 0.111945, 
0.10286, 0.34829, 0.11767, 6.32765e-21, 0.0377999, 0.96154, 0.176953, -0.171494, 0.0489023, -0.112871, -0.0598222, -0.0296288, 0.33781, -0.262556, -0.356382, 0.112079, 
0.103888, 0.34829, 0.11767, -9.0955e-11, 0.0377933, 0.961546, 0.176768, -0.171067, 0.0483728, -0.112584, -0.0598825, -0.0296645, 0.337358, -0.262762, -0.356687, 0.11221, 
0.104917, 0.34829, 0.11767, -9.23218e-11, 0.0377865, 0.961552, 0.176592, -0.170649, 0.0478459, -0.112299, -0.0599613, -0.0296802, 0.336912, -0.26298, -0.356933, 0.112341, 
0.105946, 0.34829, 0.11767, -9.36887e-11, 0.037779, 0.961557, 0.176421, -0.17024, 0.0473242, -0.112015, -0.0600506, -0.0296784, 0.336469, -0.263199, -0.357176, 0.112471, 
0.106974, 0.34829, 0.11767, -9.50556e-11, 0.0377708, 0.961563, 0.176252, -0.169837, 0.0468073, -0.111732, -0.060146, -0.0296624, 0.336031, -0.263418, -0.357417, 0.112602, 
0.108003, 0.34829, 0.11767, -9.64224e-11, 0.0377619, 0.961568, 0.176086, -0.169439, 0.0462952, -0.111452, -0.0602446, -0.0296346, 0.3356, -0.263636, -0.357654, 0.112732, 
0.109031, 0.34829, 0.11767, -9.77893e-11, 0.0377524, 0.961573, 0.175921, -0.169045, 0.0457877, -0.111173, -0.0603445, -0.0295969, 0.335175, -0.263853, -0.357889, 0.112862, 
0.11006, 0.34829, 0.11767, -9.91562e-11, 0.0377422, 0.961578, 0.175756, -0.168655, 0.045285, -0.110896, -0.0604445, -0.0295509, 0.334758, -0.264068, -0.358122, 0.112993, 
0.111089, 0.34829, 0.11767, -1.00523e-10, 0.0377314, 0.961584, 0.175592, -0.168268, 0.0447869, -0.110621, -0.0605435, -0.0294975, 0.334349, -0.26428, -0.358351, 0.113123, 
0.112117, 0.34829, 0.11767, -1.0189e-10, 0.0377198, 0.961589, 0.175429, -0.167885, 0.0442935, -0.110347, -0.0606412, -0.0294377, 0.333948, -0.26449, -0.358578, 0.113253, 
0.113146, 0.34829, 0.11767, -1.03257e-10, 0.0377076, 0.961594, 0.175266, -0.167505, 0.0438049, -0.110075, -0.060737, -0.0293722, 0.333556, -0.264697, -0.358802, 0.113384, 
0.114174, 0.34829, 0.11767, -1.04624e-10, 0.0376946, 0.961598, 0.175103, -0.167129, 0.043321, -0.109805, -0.0608308, -0.0293015, 0.333172, -0.264901, -0.359023, 0.113514, 
0.115203, 0.34829, 0.11767, -1.05991e-10, 0.0376809, 0.961603, 0.174942, -0.166757, 0.0428418, -0.109537, -0.0609224, -0.0292263, 0.332798, -0.265101, -0.359241, 0.113644, 
0.116232, 0.34829, 0.11767, -1.07357e-10, 0.0376665, 0.961608, 0.174781, -0.166389, 0.0423674, -0.10927, -0.0610117, -0.0291469, 0.332432, -0.265298, -0.359456, 0.113774, 
0.11726, 0.34829, 0.11767, -1.08724e-10, 0.0376514, 0.961613, 0.174621, -0.166025, 0.0418978, -0.109004, -0.0610988, -0.0290637, 0.332076, -0.265492, -0.359669, 0.113904, 
0.118289, 0.34829, 0.11767, -1.10091e-10, 0.0376355, 0.961617, 0.174463, -0.165665, 0.0414331, -0.108741, -0.0611835, -0.028977, 0.331729, -0.265681, -0.359878, 0.114034, 
0.119317, 0.34829, 0.11767, -1.11458e-10, 0.0376188, 0.961622, 0.174305, -0.16531, 0.0409731, -0.108479, -0.061266, -0.0288871, 0.331391, -0.265867, -0.360084, 0.114164, 
0.120346, 0.34829, 0.11767, -1.12825e-10, 0.0376014, 0.961626, 0.174149, -0.164959, 0.040518, -0.108218, -0.0613463, -0.0287942, 0.331062, -0.266049, -0.360287, 0.114293, 
0.121375, 0.34829, 0.11767, -1.14192e-10, 0.0375832, 0.961631, 0.173995, -0.164613, 0.0400677, -0.10796, -0.0614243, -0.0286987, 0.330742, -0.266227, -0.360487, 0.114423, 
0.122403, 0.34829, 0.11767, -1.15559e-10, 0.0375642, 0.961635, 0.173842, -0.164272, 0.0396222, -0.107703, -0.0615001, -0.0286007, 0.330431, -0.266401, -0.360684, 0.114553, 
0.123432, 0.34829, 0.11767, -1.16925e-10, 0.0375445, 0.961639, 0.173692, -0.163936, 0.0391816, -0.107447, -0.0615738, -0.0285004, 0.330129, -0.26657, -0.360878, 0.114683, 
0.12446, 0.34829, 0.11767, -1.18292e-10, 0.037524, 0.961643, 0.173543, -0.163605, 0.0387458, -0.107193, -0.0616453, -0.0283981, 0.329836, -0.266736, -0.361068, 0.114813, 
0.125489, 0.34829, 0.11767, -1.19659e-10, 0.0375026, 0.961647, 0.173396, -0.163279, 0.0383148, -0.106941, -0.0617148, -0.0282938, 0.329551, -0.266897, -0.361256, 0.114943, 
0.126518, 0.34829, 0.11767, -1.21026e-10, 0.0374805, 0.961652, 0.173251, -0.162959, 0.0378887, -0.106691, -0.0617822, -0.0281877, 0.329275, -0.267054, -0.36144, 0.115073, 
0.127546, 0.34829, 0.11767, -1.22393e-10, 0.0374576, 0.961656, 0.173109, -0.162644, 0.0374673, -0.106442, -0.0618477, -0.0280799, 0.329007, -0.267207, -0.36162, 0.115203, 
0.128575, 0.34829, 0.11767, -1.2376e-10, 0.0374338, 0.96166, 0.172969, -0.162335, 0.0370508, -0.106194, -0.0619111, -0.0279707, 0.328748, -0.267355, -0.361798, 0.115333, 
0.129603, 0.34829, 0.11767, -1.25127e-10, 0.0374093, 0.961664, 0.172831, -0.162031, 0.0366391, -0.105949, -0.0619726, -0.0278601, 0.328497, -0.267499, -0.361972, 0.115463, 
0.130632, 0.34829, 0.11767, -1.26494e-10, 0.037384, 0.961667, 0.172696, -0.161733, 0.0362321, -0.105705, -0.0620322, -0.0277483, 0.328253, -0.267639, -0.362143, 0.115594, 
0.131661, 0.34829, 0.11767, -1.2786e-10, 0.0373578, 0.961671, 0.172563, -0.161441, 0.03583, -0.105462, -0.0620899, -0.0276353, 0.328018, -0.267774, -0.36231, 0.115724, 
0.132689, 0.34829, 0.11767, -1.29227e-10, 0.0373309, 0.961675, 0.172433, -0.161155, 0.0354326, -0.105221, -0.0621458, -0.0275213, 0.32779, -0.267905, -0.362474, 0.115855, 
0.133718, 0.34829, 0.11767, -1.30594e-10, 0.0373031, 0.961679, 0.172306, -0.160874, 0.03504, -0.104982, -0.0621998, -0.0274063, 0.32757, -0.268031, -0.362634, 0.115986, 
0.134746, 0.34829, 0.11767, -1.31961e-10, 0.0372745, 0.961682, 0.172182, -0.1606, 0.0346522, -0.104744, -0.0622521, -0.0272906, 0.327358, -0.268153, -0.362791, 0.116117, 
0.135775, 0.34829, 0.11767, -1.33328e-10, 0.0372451, 0.961686, 0.17206, -0.160332, 0.0342691, -0.104507, -0.0623026, -0.0271741, 0.327152, -0.268271, -0.362945, 0.116249, 
0.136804, 0.34829, 0.11767, -1.34695e-10, 0.0372149, 0.96169, 0.171941, -0.160069, 0.0338908, -0.104273, -0.0623513, -0.0270569, 0.326954, -0.268384, -0.363095, 0.11638, 
