0,0.034683,0.95968,0.24589,-0.28877,0.14353,-0.15916,-0.26935,0.10645,-0.15777,-0.15085,0.083235,0.40594,-0.23998,-0.30754,0.08506,-0.29349,-0.30161,0.073496
0.02,0.035037,0.95966,0.24587,-0.28843,0.1437,-0.15961,-0.26982,0.10823,-0.1587,-0.14917,0.082065,0.40514,-0.24043,-0.30625,0.085482,-0.2929,-0.30424,0.073568
0.04,0.035306,0.95963,0.24589,-0.28832,0.14405,-0.16006,-0.27059,0.11031,-0.15964,-0.14689,0.080579,0.40422,-0.24082,-0.30565,0.085732,-0.29246,-0.30647,0.0736
0.06,0.035426,0.95961,0.24599,-0.28863,0.14476,-0.16054,-0.2719,0.11298,-0.16059,-0.14363,0.07856,0.40314,-0.24117,-0.30606,0.085714,-0.29224,-0.30812,0.073572
0.08,0.03534,0.95958,0.24625,-0.28963,0.14609,-0.16112,-0.27404,0.11652,-0.16163,-0.13919,0.075941,0.40182,-0.24159,-0.30753,0.085408,-0.29236,-0.30924,0.073473
0.1,0.034988,0.95953,0.24683,-0.29166,0.14827,-0.16184,-0.27741,0.12125,-0.16281,-0.13358,0.072831,0.40013,-0.24233,-0.30992,0.084838,-0.29299,-0.30996,0.073295
0.12,0.034309,0.95946,0.24796,-0.29512,0.15152,-0.16274,-0.28242,0.12743,-0.16419,-0.12695,0.069461,0.39788,-0.24366,-0.31305,0.084049,-0.29433,-0.31038,0.073025
0.14,0.033254,0.95936,0.24992,-0.30041,0.15598,-0.16378,-0.28944,0.13515,-0.16577,-0.11956,0.066088,0.39494,-0.24588,-0.31672,0.083111,-0.29661,-0.31056,0.072655
0.16,0.031791,0.95925,0.25295,-0.30784,0.16168,-0.1649,-0.29871,0.14428,-0.1675,-0.11171,0.062923,0.39137,-0.24915,-0.32069,0.082117,-0.29996,-0.31045,0.072188
0.18,0.029919,0.95912,0.25722,-0.31751,0.16853,-0.16601,-0.31015,0.15441,-0.16927,-0.1036,0.060092,0.38746,-0.25358,-0.32474,0.081172,-0.30447,-0.31001,0.071633
0.2,0.027654,0.95896,0.2627,-0.32933,0.17636,-0.16702,-0.32346,0.16499,-0.1709,-0.095259,0.057629,0.3836,-0.25918,-0.32867,0.080365,-0.31017,-0.30916,0.070995
0.22,0.025018,0.95879,0.26929,-0.34309,0.18498,-0.16782,-0.33825,0.17546,-0.17223,-0.086556,0.055477,0.38013,-0.26594,-0.33236,0.079741,-0.31706,-0.30788,0.070264
0.24,0.022025,0.9586,0.2769,-0.35862,0.19425,-0.16835,-0.3542,0.18544,-0.17311,-0.077297,0.053545,0.37718,-0.27383,-0.3358,0.079281,-0.32515,-0.30619,0.069413
0.26,0.01867,0.95838,0.28554,-0.37594,0.20414,-0.16863,-0.37129,0.19479,-0.17349,-0.067394,0.051814,0.37451,-0.28281,-0.33913,0.078916,-0.33445,-0.30419,0.06842
0.28,0.014934,0.95813,0.29536,-0.39523,0.21468,-0.16869,-0.38972,0.20362,-0.1734,-0.05693,0.050375,0.37161,-0.29291,-0.34263,0.07856,-0.34506,-0.30206,0.067269
0.3,0.010795,0.95782,0.30658,-0.41676,0.22593,-0.1686,-0.40985,0.21216,-0.17292,-0.046087,0.049368,0.36788,-0.30414,-0.34657,0.078149,-0.35709,-0.29996,0.06595
0.32,0.0062336,0.95744,0.31936,-0.44073,0.23794,-0.16842,-0.43198,0.22066,-0.17221,-0.035027,0.048882,0.36284,-0.31655,-0.35116,0.077649,-0.37066,-0.29793,0.064453
0.34,0.0012425,0.95696,0.33379,-0.4672,0.25068,-0.1682,-0.45631,0.22932,-0.17139,-0.023841,0.048937,0.3563,-0.33018,-0.35642,0.077044,-0.38595,-0.29588,0.062766
0.36,-0.0041747,0.95634,0.34987,-0.4961,0.26403,-0.16794,-0.4829,0.23828,-0.17054,-0.012587,0.04954,0.34826,-0.34518,-0.36214,0.076326,-0.40314,-0.29351,0.060894
0.38,-0.010002,0.95557,0.36753,-0.52728,0.27784,-0.16761,-0.51167,0.24754,-0.16967,-0.0013368,0.050714,0.33888,-0.36177,-0.36793,0.075486,-0.42251,-0.29035,0.058857
0.4,-0.016212,0.95465,0.3867,-0.56053,0.29189,-0.16715,-0.54251,0.25706,-0.16873,0.0098074,0.052485,0.32834,-0.38022,-0.37322,0.074511,-0.44434,-0.28585,0.056684
0.42,-0.022761,0.95359,0.40729,-0.5956,0.30596,-0.16647,-0.57525,0.26677,-0.16766,0.020732,0.054838,0.31677,-0.40077,-0.37734,0.073394,-0.46883,-0.27946,0.054413
0.44,-0.029594,0.95238,0.4292,-0.63225,0.31987,-0.16552,-0.60969,0.27657,-0.16642,0.031348,0.057697,0.30424,-0.42361,-0.37966,0.072139,-0.49604,-0.27083,0.052093
0.46,-0.036649,0.95105,0.45231,-0.67024,0.3335,-0.16432,-0.64564,0.28642,-0.165,0.041629,0.060901,0.29079,-0.44884,-0.37959,0.070773,-0.52583,-0.25996,0.04978
0.48,-0.043868,0.9496,0.47651,-0.70942,0.34691,-0.16292,-0.68293,0.29638,-0.16344,0.0516,0.064201,0.27646,-0.47648,-0.37672,0.069339,-0.55789,-0.24715,0.047526
0.5,-0.0512,0.94802,0.5017,-0.74976,0.36031,-0.16149,-0.72153,0.30661,-0.16182,0.061309,0.067293,0.26134,-0.50644,-0.37079,0.067903,-0.59172,-0.23307,0.045374
0.52,-0.058598,0.94631,0.52779,-0.79124,0.374,-0.16018,-0.76139,0.31739,-0.16029,0.070819,0.069899,0.24555,-0.53857,-0.36177,0.066565,-0.62678,-0.21858,0.043358
0.54,-0.066011,0.94444,0.5546,-0.83379,0.38827,-0.15912,-0.80241,0.32896,-0.15904,0.080218,0.071855,0.22919,-0.5727,-0.34989,0.06545,-0.66249,-0.20464,0.04152
0.56,-0.073384,0.94242,0.58194,-0.87722,0.40321,-0.15837,-0.84443,0.34149,-0.1582,0.089583,0.073153,0.21235,-0.60859,-0.33564,0.064682,-0.69839,-0.19217,0.039919
0.58,-0.080674,0.94024,0.60971,-0.92133,0.41877,-0.15791,-0.88728,0.355,-0.15786,0.098875,0.073927,0.19504,-0.64603,-0.31975,0.06435,-0.73416,-0.18187,0.038617
0.6,-0.087856,0.93791,0.63795,-0.966,0.43466,-0.15761,-0.93094,0.36939,-0.15801,0.10787,0.074352,0.17723,-0.68473,-0.30308,0.064488,-0.76964,-0.17412,0.037647
0.62,-0.09493,0.93546,0.66688,-1.0113,0.45055,-0.15734,-0.97551,0.38439,-0.15849,0.11623,0.074539,0.1589,-0.72438,-0.28658,0.065079,-0.80477,-0.16895,0.036997
0.64,-0.1019,0.9329,0.69674,-1.0573,0.46611,-0.15695,-1.0211,0.39968,-0.15912,0.12368,0.074487,0.14007,-0.76462,-0.27106,0.066067,-0.83958,-0.16604,0.036598
0.66,-0.10878,0.93025,0.72761,-1.1039,0.48112,-0.15637,-1.0675,0.41487,-0.1597,0.13014,0.074145,0.12083,-0.80518,-0.25714,0.067356,-0.87421,-0.16485,0.036334
0.68,-0.11554,0.92757,0.75939,-1.151,0.4955,-0.15559,-1.1146,0.42962,-0.1601,0.13572,0.073501,0.10124,-0.8459,-0.24513,0.068797,-0.90887,-0.16464,0.036048
0.7,-0.12216,0.92487,0.7918,-1.1983,0.50927,-0.15463,-1.1618,0.44366,-0.16028,0.14067,0.072614,0.081357,-0.88678,-0.23503,0.070215,-0.94385,-0.16466,0.03558
0.72,-0.12861,0.92221,0.82454,-1.2454,0.52243,-0.15355,-1.2087,0.45676,-0.16024,0.14526,0.071583,0.061229,-0.9279,-0.22657,0.071464,-0.97938,-0.16421,0.034829
0.74,-0.13483,0.9196,0.85733,-1.292,0.53495,-0.15237,-1.2548,0.46876,-0.16002,0.14968,0.070491,0.040939,-0.96933,-0.21935,0.072497,-1.0156,-0.1628,0.033811
0.76,-0.1408,0.91708,0.88998,-1.3379,0.54676,-0.15108,-1.2998,0.47955,-0.15965,0.15402,0.069359,0.020607,-1.0111,-0.21287,0.073361,-1.0525,-0.16019,0.032684
0.78,-0.14646,0.91466,0.92236,-1.3828,0.55782,-0.14968,-1.3437,0.48917,-0.15921,0.15832,0.068119,0.0003893,-1.053,-0.20666,0.074142,-1.0899,-0.15644,0.031681
0.8,-0.15181,0.91234,0.95433,-1.4266,0.56818,-0.14818,-1.3862,0.49778,-0.15875,0.16264,0.066623,-0.019532,-1.0951,-0.20032,0.074903,-1.1274,-0.15193,0.031014
0.82,-0.15681,0.91011,0.98569,-1.4692,0.57797,-0.14668,-1.4274,0.50572,-0.15839,0.16711,0.064694,-0.039,-1.137,-0.19351,0.075665,-1.1647,-0.14718,0.030767
0.84,-0.16146,0.90796,1.0162,-1.5103,0.58739,-0.14534,-1.4673,0.51343,-0.15823,0.17187,0.062193,-0.057952,-1.1785,-0.18603,0.076419,-1.2012,-0.14282,0.030861
0.86,-0.16575,0.90587,1.0458,-1.55,0.59664,-0.1443,-1.5059,0.52133,-0.15838,0.17693,0.059048,-0.076424,-1.2194,-0.17789,0.077125,-1.2366,-0.13941,0.031108
0.88,-0.16968,0.9038,1.0744,-1.5883,0.60585,-0.14371,-1.5434,0.52978,-0.15892,0.18215,0.055252,-0.094489,-1.2593,-0.16932,0.077714,-1.2705,-0.13741,0.031287
0.9,-0.17326,0.90175,1.1021,-1.6252,0.61511,-0.14361,-1.58,0.53894,-0.15991,0.18732,0.050838,-0.11217,-1.2979,-0.16073,0.078101,-1.3028,-0.13704,0.031228
0.92,-0.1765,0.8997,1.1289,-1.6609,0.62441,-0.14399,-1.6157,0.54881,-0.16133,0.19226,0.045883,-0.12947,-1.3347,-0.15256,0.078223,-1.3335,-0.13829,0.030842
0.94,-0.17944,0.89766,1.1549,-1.6953,0.63369,-0.1448,-1.6505,0.55919,-0.16315,0.19685,0.040518,-0.14638,-1.3698,-0.14515,0.078063,-1.3625,-0.14095,0.030122
0.96,-0.18208,0.89564,1.18,-1.7285,0.64286,-0.14596,-1.6843,0.56984,-0.16527,0.201,0.03493,-0.16296,-1.4029,-0.13869,0.07764,-1.3901,-0.14471,0.02912
0.98,-0.18444,0.89365,1.2043,-1.7603,0.65182,-0.1474,-1.7169,0.58046,-0.16761,0.20468,0.029337,-0.1793,-1.4341,-0.13321,0.076991,-1.4166,-0.1492,0.027936
1,-0.18654,0.89172,1.2277,-1.7908,0.66053,-0.14909,-1.7482,0.59088,-0.17012,0.20785,0.023953,-0.19542,-1.4636,-0.12861,0.076163,-1.4422,-0.15403,0.026707
1.02,-0.18838,0.88984,1.2501,-1.8198,0.66897,-0.15104,-1.778,0.601,-0.1728,0.21055,0.018924,-0.21124,-1.4915,-0.12473,0.075222,-1.4672,-0.15875,0.025594
1.04,-0.18997,0.88803,1.2714,-1.8472,0.67719,-0.15327,-1.8061,0.61078,-0.17569,0.21292,0.014281,-0.22663,-1.5177,-0.12145,0.074246,-1.4915,-0.16295,0.024763
1.06,-0.19133,0.8863,1.2913,-1.8729,0.68525,-0.15577,-1.8325,0.62018,-0.1788,0.21517,0.0099302,-0.2415,-1.5422,-0.11874,0.07329,-1.5153,-0.16622,0.024347
1.08,-0.19246,0.88464,1.3098,-1.8969,0.69316,-0.15852,-1.8568,0.62916,-0.18214,0.21756,0.0057158,-0.2558,-1.5649,-0.11661,0.072342,-1.5385,-0.16824,0.024421
