0,0.02574,0.95958,0.23299,-0.27512,0.13123,-0.1409,-0.28126,0.19068,-0.19551,-0.1179,0.089707,0.43248,-0.25702,-0.3434,0.076103,-0.37131,-0.20833,0.05815
0.02,0.026146,0.95961,0.2327,-0.27556,0.13359,-0.14219,-0.28135,0.19214,-0.19611,-0.11673,0.088438,0.43287,-0.25598,-0.34793,0.075701,-0.36639,-0.21255,0.058454
0.04,0.026504,0.95962,0.23248,-0.27622,0.13615,-0.14356,-0.28167,0.19381,-0.19678,-0.11533,0.087023,0.43307,-0.25471,-0.35234,0.075335,-0.36117,-0.21737,0.058854
0.06,0.026773,0.95962,0.23241,-0.27727,0.13899,-0.14505,-0.28241,0.19582,-0.19757,-0.11359,0.085386,0.43298,-0.25325,-0.3564,0.075013,-0.35565,-0.22281,0.05938
0.08,0.026913,0.95959,0.23258,-0.27881,0.14208,-0.14659,-0.28374,0.19826,-0.19849,-0.11142,0.083514,0.43265,-0.25183,-0.3598,0.074721,-0.35009,-0.22848,0.059978
0.1,0.026891,0.95954,0.23305,-0.28094,0.14535,-0.14809,-0.28578,0.20116,-0.19949,-0.10878,0.081438,0.43218,-0.25073,-0.36227,0.074443,-0.34479,-0.2339,0.060543
0.12,0.026674,0.95947,0.23388,-0.28371,0.14875,-0.14948,-0.28858,0.20445,-0.2005,-0.10557,0.079211,0.43162,-0.25019,-0.36368,0.074173,-0.33998,-0.23879,0.060973
0.14,0.026238,0.95939,0.23511,-0.28714,0.15221,-0.15068,-0.29215,0.20799,-0.20138,-0.10173,0.076901,0.43092,-0.25033,-0.36407,0.073906,-0.33581,-0.24307,0.061205
0.16,0.025556,0.9593,0.23675,-0.29128,0.15569,-0.15161,-0.29644,0.21163,-0.20202,-0.097141,0.074578,0.42992,-0.25123,-0.36362,0.073643,-0.33236,-0.24677,0.061224
0.18,0.024605,0.95922,0.23883,-0.29614,0.15915,-0.15218,-0.30144,0.21518,-0.20231,-0.091719,0.072332,0.42847,-0.25293,-0.36259,0.073372,-0.32974,-0.24993,0.061051
0.2,0.023358,0.95916,0.24138,-0.3018,0.16257,-0.15235,-0.30715,0.21856,-0.20218,-0.085426,0.070251,0.42647,-0.25546,-0.36128,0.07307,-0.32807,-0.25257,0.060713
