0, 0.0346827, 0.959679, 0.245889, -0.288767, 0.143527, -0.159162, -0.269345, 0.106447, -0.157768, -0.150857, 0.0832369, 0.405937, -0.239976, -0.307536, 0.08506, -0.293491, -0.301609, 0.0734957
0.02, 0.0350459, 0.959654, 0.245875, -0.288436, 0.143719, -0.159639, -0.269812, 0.10822, -0.158723, -0.149247, 0.0820836, 0.405166, -0.240443, -0.306095, 0.0855172, -0.292874, -0.304361, 0.0735792
0.04, 0.0353074, 0.959633, 0.245898, -0.28833, 0.144058, -0.160071, -0.270604, 0.110328, -0.159647, -0.146938, 0.0806149, 0.404229, -0.240854, -0.305568, 0.0857514, -0.29246, -0.306528, 0.0736022
0.06, 0.0354231, 0.959611, 0.246001, -0.288647, 0.144765, -0.160535, -0.271922, 0.112993, -0.160593, -0.14366, 0.0786134, 0.403103, -0.241208, -0.30605, 0.0857179, -0.292268, -0.308129, 0.0735691
0.08, 0.0353383, 0.959578, 0.24627, -0.289647, 0.146082, -0.161105, -0.274063, 0.116512, -0.161622, -0.139226, 0.0759779, 0.401786, -0.241612, -0.307529, 0.0854109, -0.292382, -0.309226, 0.0734714
0.1, 0.0349903, 0.959528, 0.246848, -0.291665, 0.148252, -0.161832, -0.277405, 0.121211, -0.162798, -0.13361, 0.0728302, 0.400148, -0.242315, -0.309915, 0.0848441, -0.292984, -0.309936, 0.0732958
0.12, 0.0343154, 0.959457, 0.24796, -0.295097, 0.151491, -0.162731, -0.282377, 0.127363, -0.164171, -0.126959, 0.0694402, 0.397948, -0.243636, -0.31305, 0.0840563, -0.294314, -0.310368, 0.0730284
0.14, 0.0332608, 0.959364, 0.249886, -0.300356, 0.155947, -0.163772, -0.289371, 0.135083, -0.16575, -0.11954, 0.0660706, 0.395004, -0.245854, -0.316719, 0.0831157, -0.296589, -0.310552, 0.0726588
0.16, 0.0317966, 0.95925, 0.252905, -0.307772, 0.161656, -0.164894, -0.298629, 0.144235, -0.167486, -0.111658, 0.0629045, 0.391395, -0.249139, -0.320691, 0.0821152, -0.29995, -0.310451, 0.0721867
0.18, 0.0299202, 0.959115, 0.257183, -0.317474, 0.168528, -0.166012, -0.310111, 0.154415, -0.169262, -0.103541, 0.0600624, 0.387445, -0.253571, -0.32475, 0.0811607, -0.304465, -0.310012, 0.0716261
0.2, 0.0276505, 0.958961, 0.262707, -0.329351, 0.176379, -0.167025, -0.323497, 0.16504, -0.17091, -0.0952384, 0.0576094, 0.383545, -0.259179, -0.328705, 0.0803467, -0.310171, -0.309179, 0.0709896
0.22, 0.0250126, 0.958787, 0.269334, -0.34315, 0.185005, -0.167832, -0.33833, 0.17553, -0.172246, -0.0865935, 0.0555005, 0.380036, -0.265951, -0.332408, 0.0797247, -0.317074, -0.307907, 0.0702654
0.24, 0.0220207, 0.958594, 0.276942, -0.358677, 0.19427, -0.168368, -0.354281, 0.185496, -0.173131, -0.077361, 0.053595, 0.377082, -0.273838, -0.335835, 0.0792783, -0.325164, -0.306206, 0.069419
0.26, 0.0186689, 0.958376, 0.285551, -0.375952, 0.204142, -0.168635, -0.37132, 0.194822, -0.173509, -0.0674228, 0.0518298, 0.374481, -0.282812, -0.339139, 0.0789254, -0.334458, -0.304187, 0.0684209
0.28, 0.0149359, 0.958124, 0.295343, -0.395203, 0.214669, -0.168688, -0.389704, 0.203625, -0.173408, -0.0569088, 0.050344, 0.371659, -0.292902, -0.342605, 0.0785691, -0.345054, -0.302037, 0.0672654
0.3, 0.0107976, 0.957821, 0.306549, -0.416716, 0.225917, -0.168594, -0.409807, 0.212141, -0.172924, -0.0460579, 0.0493395, 0.367955, -0.304149, -0.346527, 0.0781521, -0.357088, -0.299922, 0.0659495
0.32, 0.00623627, 0.957443, 0.319339, -0.440691, 0.237922, -0.16841, -0.431943, 0.22063, -0.172198, -0.035021, 0.0488874, 0.362901, -0.316569, -0.351107, 0.0776498, -0.370682, -0.29789, 0.0644578
0.34, 0.00124494, 0.956959, 0.333782, -0.467178, 0.250659, -0.168183, -0.45629, 0.2293, -0.171371, -0.0238506, 0.0489532, 0.356326, -0.330202, -0.356367, 0.0770451, -0.385967, -0.295832, 0.0627711
0.36, -0.00417195, 0.956342, 0.349865, -0.496095, 0.264022, -0.167929, -0.482885, 0.238262, -0.17053, -0.0125967, 0.0495387, 0.348267, -0.345188, -0.362104, 0.0763234, -0.403144, -0.293474, 0.0608955
0.38, -0.00999893, 0.955575, 0.36753, -0.52728, 0.277838, -0.167613, -0.511663, 0.247528, -0.169669, -0.00134263, 0.0507008, 0.338869, -0.361764, -0.367911, 0.0754842, -0.422493, -0.290358, 0.0588575
0.4, -0.0162084, 0.954656, 0.386695, -0.560522, 0.291894, -0.167158, -0.542498, 0.257054, -0.168732, 0.00981248, 0.0524711, 0.328315, -0.380202, -0.373217, 0.0745162, -0.444303, -0.285899, 0.0566864
0.42, -0.0227591, 0.953589, 0.407282, -0.5956, 0.305981, -0.166486, -0.575242, 0.266774, -0.167662, 0.0207514, 0.0548208, 0.316756, -0.40075, -0.377363, 0.0734009, -0.468783, -0.279538, 0.054417
0.44, -0.0295954, 0.952383, 0.429199, -0.632269, 0.319905, -0.165545, -0.609708, 0.276601, -0.166427, 0.0313674, 0.0576711, 0.304253, -0.423591, -0.379689, 0.0721407, -0.495988, -0.270922, 0.0520932
0.46, -0.0366526, 0.951052, 0.45232, -0.670278, 0.333546, -0.164334, -0.645671, 0.286465, -0.165014, 0.0416294, 0.0608808, 0.290808, -0.448825, -0.379632, 0.0707754, -0.525791, -0.260031, 0.0497748
0.48, -0.0438697, 0.9496, 0.476512, -0.709442, 0.346937, -0.162931, -0.682953, 0.296403, -0.163453, 0.0515927, 0.0642056, 0.276466, -0.47646, -0.376772, 0.0693492, -0.557865, -0.247207, 0.0475222
0.5, -0.051198, 0.948023, 0.50168, -0.749727, 0.360299, -0.161483, -0.7215, 0.306606, -0.16183, 0.061322, 0.0673234, 0.26134, -0.506424, -0.370857, 0.0679142, -0.591725, -0.2331, 0.0453772
0.52, -0.0585955, 0.946309, 0.527759, -0.791188, 0.373961, -0.160162, -0.761343, 0.317361, -0.160292, 0.0708358, 0.0699433, 0.24554, -0.53857, -0.361842, 0.0665649, -0.626802, -0.218571, 0.043366
0.54, -0.0660124, 0.944445, 0.554612, -0.83378, 0.38821, -0.1591, -0.802414, 0.328927, -0.159017, 0.0801908, 0.0718966, 0.22917, -0.5727, -0.349945, 0.0654391, -0.662529, -0.204588, 0.0415221
0.56, -0.0733909, 0.942422, 0.582007, -0.877269, 0.403167, -0.158354, -0.844486, 0.341455, -0.158168, 0.0895131, 0.0731687, 0.212324, -0.608587, -0.335677, 0.0646671, -0.698425, -0.192088, 0.0399114
0.58, -0.0806811, 0.940242, 0.609766, -0.921381, 0.418744, -0.157894, -0.887334, 0.354969, -0.157834, 0.0988296, 0.0739007, 0.195041, -0.646006, -0.319764, 0.0643367, -0.73418, -0.181786, 0.0386039
0.6, -0.0878591, 0.937916, 0.637948, -0.966012, 0.434669, -0.157612, -0.930935, 0.36936, -0.15799, 0.107896, 0.0743094, 0.17726, -0.684714, -0.303067, 0.0644811, -0.76965, -0.174047, 0.0376344
0.62, -0.0949272, 0.93546, 0.666828, -1.01125, 0.450582, -0.157352, -0.975452, 0.384384, -0.158495, 0.1163, 0.0745225, 0.158918, -0.72439, -0.286517, 0.0650735, -0.804788, -0.168887, 0.0369851
0.64, -0.101897, 0.932897, 0.696677, -1.05721, 0.466146, -0.15697, -1.021, 0.399688, -0.159138, 0.123739, 0.0745072, 0.140061, -0.764662, -0.270977, 0.0660525, -0.839609, -0.166006, 0.0365871
0.66, -0.108772, 0.930256, 0.727574, -1.10385, 0.481144, -0.156387, -1.06748, 0.414886, -0.15972, 0.130162, 0.0741728, 0.120813, -0.80522, -0.257065, 0.0673394, -0.874226, -0.164838, 0.0363286
0.68, -0.115536, 0.927569, 0.759376, -1.15096, 0.495502, -0.155591, -1.11456, 0.429634, -0.160114, 0.135719, 0.0735103, 0.101247, -0.845921, -0.245069, 0.0688032, -0.908869, -0.164653, 0.0360597
0.7, -0.122162, 0.924873, 0.791812, -1.19826, 0.509249, -0.154622, -1.16179, 0.443665, -0.160283, 0.14065, 0.0726082, 0.0813703, -0.886778, -0.234987, 0.0702475, -0.943823, -0.164695, 0.0356133
0.72, -0.128611, 0.922204, 0.824565, -1.24542, 0.522413, -0.153536, -1.20869, 0.456775, -0.160241, 0.145224, 0.0715676, 0.0612339, -0.927879, -0.226564, 0.0714969, -0.979341, -0.164281, 0.0348701
0.74, -0.134836, 0.919597, 0.857347, -1.29206, 0.534953, -0.152364, -1.25481, 0.468789, -0.160021, 0.149658, 0.0704674, 0.0409466, -0.969305, -0.219361, 0.0725039, -1.01557, -0.162885, 0.0338376
0.76, -0.140797, 0.917076, 0.88997, -1.33792, 0.546783, -0.151095, -1.29985, 0.479594, -0.159661, 0.154037, 0.0693353, 0.0206205, -1.01106, -0.212881, 0.0733459, -1.0525, -0.160258, 0.0326769
0.78, -0.146462, 0.914654, 0.922332, -1.38282, 0.55785, -0.149702, -1.34367, 0.489206, -0.159212, 0.158351, 0.0681085, 0.000389986, -1.05305, -0.206671, 0.0741286, -1.08991, -0.156487, 0.0316433
0.8, -0.151807, 0.912334, 0.954317, -1.42663, 0.568197, -0.1482, -1.38623, 0.497806, -0.158755, 0.162641, 0.0666356, -0.0195616, -1.09508, -0.200346, 0.0749004, -1.12745, -0.151943, 0.0309662
0.82, -0.156813, 0.910109, 0.985715, -1.4692, 0.57797, -0.146687, -1.42745, 0.505725, -0.158393, 0.167073, 0.0647189, -0.0390397, -1.13697, -0.19357, 0.0756614, -1.16469, -0.147174, 0.0307357
0.84, -0.161464, 0.907962, 1.01628, -1.51035, 0.587377, -0.145325, -1.46733, 0.513402, -0.158231, 0.171826, 0.0622076, -0.0579612, -1.17851, -0.186104, 0.0764065, -1.20121, -0.142786, 0.0308586
0.86, -0.165753, 0.905869, 1.04586, -1.55002, 0.59662, -0.144286, -1.50592, 0.521289, -0.158374, 0.176911, 0.0590513, -0.0763983, -1.21943, -0.177932, 0.0771177, -1.23662, -0.139353, 0.0311243
0.88, -0.16968, 0.903806, 1.07444, -1.58826, 0.605839, -0.143693, -1.54341, 0.529733, -0.15891, 0.182161, 0.0552592, -0.0944672, -1.25936, -0.169322, 0.0777223, -1.27059, -0.137343, 0.0313099
0.9, -0.173256, 0.901755, 1.1021, -1.62517, 0.615098, -0.143599, -1.57997, 0.5389, -0.159891, 0.187347, 0.0508533, -0.112185, -1.29791, -0.160707, 0.078117, -1.30289, -0.136993, 0.0312477
