frame, steps, LASI, LPSI, RASI, RPSI, RKNE, RTHI, RANK, RTIB, RHEE, RTOE, LKNE, LTHI, LANK, LTIB, LHEE, LTOE, C7, CLAV, LSHO, RBAK, RSHO, STRN, T10, LBHD, LFHD, RBHD, RFHD, RELB, RUPA, RWRA, RWRB, RFIN, LELB, LUPA, LWRA, LWRB, LFIN
41, 36, 0.0163678, 0.0192472, 0.00419517, 0.0110967, 0.00369994, 0.00709252, 0.0049223, 0.00788338, 0.00383116, 0.0019788, 0.00681498, 0.0145428, 0.0115815, 0.0133169, 0.00486749, 0.00537791, 0.0082131, 0.00874547, 0.0273289, 0.00753593, 0.0266612, 0.00940301, 0.00895218, 0.00740059, 0.0104308, 0.00306178, 0.00607308, 0.00486012, 0.0168576, 0.012689, 0.00923095, 0.00811353, 0.0171233, 0.0492004, 0.0109893, 0.0096255, 0.00924323
42, 37, 0.0158731, 0.0197713, 0.00466064, 0.0117508, 0.00373028, 0.00731605, 0.00496234, 0.00820038, 0.00388861, 0.00198041, 0.00707985, 0.0148675, 0.0117778, 0.0135432, 0.00482395, 0.00526923, 0.00886445, 0.00921437, 0.027643, 0.00794491, 0.0284622, 0.00966305, 0.00940271, 0.00745498, 0.0108416, 0.00277436, 0.00624082, 0.00538776, 0.0171556, 0.0125231, 0.00902248, 0.00787941, 0.0181302, 0.0502199, 0.0103785, 0.00984894, 0.00819255
43, 38, 0.0154036, 0.0203117, 0.00515483, 0.0124224, 0.00376878, 0.00755296, 0.00501414, 0.00853226, 0.0039648, 0.00199328, 0.00742043, 0.0152089, 0.0119588, 0.0137568, 0.00481869, 0.00516939, 0.00959491, 0.00977493, 0.0279024, 0.00842969, 0.0302317, 0.0100078, 0.00991475, 0.00744266, 0.011214, 0.00243572, 0.00639792, 0.00595902, 0.0174524, 0.0122969, 0.00876187, 0.00757841, 0.0190896, 0.0512063, 0.00985566, 0.0101687, 0.00717477
44, 38, 0.0149495, 0.0208636, 0.00571436, 0.0130983, 0.00380716, 0.00780519, 0.00507617, 0.00887711, 0.0040476, 0.00201223, 0.00783474, 0.0155853, 0.0121254, 0.013954, 0.00484748, 0.00507197, 0.0103751, 0.0104069, 0.0281425, 0.00894593, 0.031941, 0.0104332, 0.0104784, 0.007412, 0.0116289, 0.00205709, 0.00658638, 0.00655419, 0.0177527, 0.0120189, 0.00845176, 0.00722285, 0.0200104, 0.0521646, 0.0094196, 0.0105581, 0.00618902
45, 39, 0.0145077, 0.0214276, 0.00636782, 0.0137687, 0.00384034, 0.00807451, 0.00514833, 0.00923331, 0.00412119, 0.00203177, 0.00831163, 0.0160231, 0.0122851, 0.0141348, 0.00491381, 0.00497382, 0.0111849, 0.011092, 0.0283767, 0.009469, 0.0335527, 0.0109291, 0.011084, 0.00739196, 0.0121201, 0.0016493, 0.00682124, 0.00715946, 0.0180578, 0.0116913, 0.00808896, 0.00681772, 0.020899, 0.0530885, 0.00906385, 0.010994, 0.00522744
46, 40, 0.0140691, 0.0220019, 0.0071162, 0.0144342, 0.00387059, 0.00835362, 0.00522943, 0.00959928, 0.00417292, 0.00204858, 0.00883617, 0.0165457, 0.0124487, 0.0143014, 0.00502859, 0.00487819, 0.0120143, 0.0118164, 0.0285924, 0.00999389, 0.0350371, 0.0114808, 0.0117221, 0.00739323, 0.0126813, 0.00122981, 0.00709297, 0.00777464, 0.0183685, 0.0113082, 0.00766999, 0.00635617, 0.0217538, 0.0539576, 0.00878424, 0.0114571, 0.00428758
47, 40, 0.0136233, 0.0225803, 0.00793768, 0.0151005, 0.00390391, 0.00862121, 0.00531454, 0.00997275, 0.00419371, 0.00206101, 0.00939551, 0.017162, 0.012621, 0.0144551, 0.00520285, 0.00479154, 0.0128593, 0.0125691, 0.0287685, 0.0105304, 0.0363766, 0.0120702, 0.0123808, 0.00741833, 0.0132988, 0.00083954, 0.00738749, 0.00841376, 0.0186845, 0.0108555, 0.00719617, 0.00581793, 0.0225657, 0.054747, 0.0085781, 0.0119252, 0.00337892
48, 41, 0.0131791, 0.023163, 0.00880718, 0.0157696, 0.00394233, 0.00885259, 0.00539583, 0.010348, 0.00417541, 0.00206768, 0.00997904, 0.0178621, 0.0127945, 0.0145928, 0.00543871, 0.00471861, 0.0137191, 0.013343, 0.0288914, 0.0111, 0.0375638, 0.0126826, 0.0130504, 0.00746294, 0.0139618, 0.000627924, 0.00769739, 0.00909681, 0.0190038, 0.0103176, 0.0066787, 0.00517743, 0.0233226, 0.0554383, 0.00843588, 0.0123706, 0.00251989
49, 41, 0.0127759, 0.0237655, 0.00970444, 0.0164351, 0.00397973, 0.00904156, 0.00546575, 0.0107135, 0.00411067, 0.00206659, 0.0105709, 0.0186236, 0.0129555, 0.0147072, 0.00572615, 0.00466075, 0.014594, 0.0141374, 0.0289609, 0.0117179, 0.0386022, 0.0133176, 0.0137314, 0.007505, 0.0146432, 0.000842926, 0.00801755, 0.00983973, 0.0193245, 0.0096882, 0.00614471, 0.00441825, 0.0240137, 0.0560221, 0.00833666, 0.012763, 0.00173026
50, 41, 0.0124686, 0.0244122, 0.0106047, 0.0170874, 0.00400381, 0.00921364, 0.00551848, 0.0110528, 0.00399658, 0.00205603, 0.0111468, 0.0194204, 0.0130944, 0.0147912, 0.006046, 0.00461695, 0.015485, 0.0149575, 0.0289902, 0.012377, 0.0395039, 0.0139897, 0.0144373, 0.00750962, 0.0152871, 0.00136304, 0.0083351, 0.0106503, 0.0196482, 0.0089767, 0.00564245, 0.00353957, 0.024633, 0.0564996, 0.00825255, 0.0130784, 0.00102328
51, 42, 0.0122963, 0.0251155, 0.0114702, 0.0177191, 0.00399945, 0.00941491, 0.00554745, 0.0113466, 0.00383716, 0.00203621, 0.0116813, 0.0202249, 0.0132079, 0.0148406, 0.00637428, 0.00458404, 0.0163924, 0.0158066, 0.0290039, 0.0130662, 0.0402874, 0.0147107, 0.0151804, 0.00745925, 0.0158326, 0.00202161, 0.00862963, 0.0115276, 0.019982, 0.00820843, 0.00524287, 0.00255476, 0.0251855, 0.0568845, 0.00815913, 0.0133093, 0.000398967
52, 42, 0.0122615, 0.0258651, 0.0122612, 0.0183316, 0.00395238, 0.00968485, 0.00554423, 0.0115778, 0.00364083, 0.00200947, 0.0121578, 0.0210062, 0.0132938, 0.0148535, 0.00668412, 0.00455716, 0.0173132, 0.0166796, 0.0290329, 0.0137883, 0.0409752, 0.0154751, 0.0159601, 0.00737267, 0.0162489, 0.00274926, 0.0088862, 0.0124583, 0.0203346, 0.00742719, 0.00503024, 0.00149103, 0.0256903, 0.0572036, 0.00804538, 0.0134716, 0.000161398
53, 42, 0.0123392, 0.026641, 0.0129578, 0.0189317, 0.00385601, 0.0100345, 0.00550199, 0.0117396, 0.00341408, 0.0019785, 0.0125723, 0.0217332, 0.0133489, 0.0148294, 0.00694866, 0.00453166, 0.0182397, 0.0175632, 0.0291039, 0.0145513, 0.0415916, 0.0162624, 0.0167609, 0.00729185, 0.0165465, 0.0034958, 0.00910772, 0.0134132, 0.0207098, 0.00669434, 0.00506582, 0.000391632, 0.02618, 0.0574902, 0.00791688, 0.0136008, 0.000694547
54, 42, 0.0124962, 0.0274292, 0.0135655, 0.0195231, 0.00371772, 0.0104457, 0.00541992, 0.01184, 0.00315894, 0.00194478, 0.0129292, 0.0223815, 0.0133726, 0.0147714, 0.00714859, 0.00450379, 0.0191622, 0.0184421, 0.0292286, 0.0153601, 0.0421636, 0.0170481, 0.0175614, 0.0072546, 0.0167608, 0.00422295, 0.00931026, 0.0143488, 0.0211003, 0.00607643, 0.00534041, 0.000688079, 0.0266956, 0.057778, 0.0077937, 0.0137426, 0.00124712
55, 42, 0.0126988, 0.0282184, 0.0140972, 0.0201036, 0.00355677, 0.0108882, 0.00530305, 0.0118963, 0.00287753, 0.00190969, 0.0132361, 0.0229381, 0.0133685, 0.0146883, 0.00728098, 0.00447042, 0.0200715, 0.0193034, 0.0294009, 0.0162202, 0.0427222, 0.0178126, 0.0183434, 0.00728107, 0.0169323, 0.00490775, 0.00951174, 0.0152173, 0.0214905, 0.00562244, 0.00577136, 0.00168625, 0.0272805, 0.0580988, 0.00770868, 0.0139436, 0.00186418
56, 42, 0.0129138, 0.0289906, 0.0145483, 0.0206728, 0.0033971, 0.0113384, 0.00515859, 0.0119215, 0.0025787, 0.00187603, 0.0135007, 0.0234021, 0.0133422, 0.0145924, 0.0073608, 0.00442939, 0.0209588, 0.020137, 0.0296032, 0.0171344, 0.0432951, 0.0185421, 0.0190928, 0.00737352, 0.0171004, 0.00554014, 0.00972559, 0.0159795, 0.0218648, 0.00534026, 0.00625044, 0.00254155, 0.0279701, 0.0584771, 0.00770772, 0.0142475, 0.00257749
57, 43, 0.013107, 0.0297192, 0.014891, 0.0212422, 0.00326348, 0.0117838, 0.00499478, 0.0119192, 0.00227956, 0.00184733, 0.0137307, 0.0237838, 0.0132985, 0.0144964, 0.00741167, 0.0043807, 0.0218132, 0.0209312, 0.0298177, 0.0180842, 0.0438868, 0.0192236, 0.019796, 0.00751754, 0.0172947, 0.00611377, 0.00995717, 0.0166125, 0.0222126, 0.00519333, 0.00669046, 0.00320826, 0.0287809, 0.0589234, 0.00784122, 0.0146872, 0.00339646
58, 43, 0.0132452, 0.0303813, 0.0151014, 0.0218298, 0.00317827, 0.0122166, 0.00482316, 0.0118898, 0.00199985, 0.00182554, 0.0139361, 0.0241013, 0.0132434, 0.014411, 0.00745507, 0.00432599, 0.0226182, 0.021672, 0.0300292, 0.0190249, 0.0444736, 0.0198435, 0.0204374, 0.00768265, 0.0175226, 0.0066229, 0.0101986, 0.0171096, 0.0225244, 0.0051262, 0.0070415, 0.00366886, 0.0297039, 0.0594316, 0.00814224, 0.015273, 0.00430697
59, 44, 0.0133174, 0.0309748, 0.0151875, 0.0224426, 0.00315182, 0.0126254, 0.00465814, 0.011839, 0.00175291, 0.00180966, 0.0141305, 0.0243751, 0.0131845, 0.0143443, 0.00750544, 0.00426892, 0.0233566, 0.0223454, 0.0302257, 0.0199074, 0.0450262, 0.020393, 0.0210069, 0.0078379, 0.0177715, 0.00706934, 0.0104318, 0.0174754, 0.0227916, 0.00509289, 0.00728567, 0.00393268, 0.0307123, 0.0599857, 0.00860797, 0.0159871, 0.00528065
60, 45, 0.0133536, 0.0315232, 0.0151874, 0.0230675, 0.00317512, 0.0129951, 0.00451067, 0.0117761, 0.00154058, 0.00179643, 0.0143267, 0.0246249, 0.013129, 0.0142991, 0.00756865, 0.0042162, 0.0240186, 0.0229456, 0.0304009, 0.0207044, 0.0455348, 0.0208738, 0.0215056, 0.00796598, 0.0180204, 0.00746774, 0.0106403, 0.0177266, 0.0230136, 0.00506553, 0.00742636, 0.00402709, 0.0317742, 0.0605703, 0.00919996, 0.016789, 0.00628376
61, 46, 0.0134044, 0.0320607, 0.0151438, 0.0236819, 0.00322522, 0.0133135, 0.00438247, 0.0117071, 0.0013556, 0.00178293, 0.0145306, 0.0248649, 0.0130803, 0.014273, 0.00764084, 0.00417564, 0.0246062, 0.0234776, 0.0305543, 0.0214148, 0.0460132, 0.0212977, 0.0219451, 0.00806779, 0.0182458, 0.00783817, 0.0108164, 0.0178925, 0.0232, 0.00503222, 0.00748334, 0.00399602, 0.0328579, 0.061172, 0.00985956, 0.0176254, 0.00727839
62, 47, 0.0134952, 0.032605, 0.0150835, 0.0242698, 0.00327848, 0.0135785, 0.00426723, 0.0116336, 0.0011887, 0.00176848, 0.0147383, 0.0251002, 0.013038, 0.0142599, 0.00771035, 0.00415171, 0.0251274, 0.0239509, 0.0306866, 0.0220503, 0.0464872, 0.0216786, 0.0223397, 0.00815525, 0.018432, 0.00819494, 0.0109637, 0.0180113, 0.0233644, 0.00499217, 0.00749013, 0.00389872, 0.0339294, 0.0617747, 0.0105257, 0.0184437, 0.00821857
63, 48, 0.0136074, 0.0331485, 0.0150148, 0.0248265, 0.00332145, 0.0137993, 0.00415673, 0.0115561, 0.00103468, 0.00175476, 0.0149369, 0.0253243, 0.0130014, 0.014255, 0.00776261, 0.00414263, 0.0255909, 0.0243753, 0.0307993, 0.0226148, 0.0469768, 0.0220276, 0.0227, 0.00824435, 0.018581, 0.00854214, 0.0110961, 0.0181226, 0.0235195, 0.00494858, 0.00748717, 0.00379798, 0.034948, 0.0623586, 0.0111455, 0.0192008, 0.00905269
64, 49, 0.0137035, 0.0336702, 0.0149331, 0.0253524, 0.0033549, 0.0139924, 0.00404525, 0.0114747, 0.000893549, 0.00174427, 0.0151085, 0.025521, 0.0129711, 0.0142555, 0.00778268, 0.00414241, 0.0260091, 0.0247619, 0.0308999, 0.0231024, 0.0474837, 0.0223529, 0.023034, 0.00834671, 0.0187114, 0.00887751, 0.0112323, 0.0182625, 0.0236783, 0.00490426, 0.00751587, 0.00374945, 0.0358652, 0.0629015, 0.0116807, 0.0198662, 0.00973747
65, 49, 0.0137546, 0.0341481, 0.0148241, 0.0258482, 0.00339067, 0.0141741, 0.00393016, 0.0113874, 0.000767982, 0.00173831, 0.0152368, 0.0256699, 0.0129462, 0.0142588, 0.00775661, 0.00414487, 0.0264009, 0.0251262, 0.0310017, 0.023522, 0.0479945, 0.0226619, 0.0233508, 0.0084632, 0.0188481, 0.00919548, 0.0113895, 0.0184635, 0.023854, 0.00486332, 0.00761569, 0.00380123, 0.0366317, 0.0633827, 0.0121133, 0.0204221, 0.0102567
66, 50, 0.0137473, 0.034563, 0.0146673, 0.0263152, 0.00344309, 0.0143563, 0.00381135, 0.0112924, 0.000662321, 0.00173633, 0.0153139, 0.0257555, 0.0129211, 0.0142603, 0.00767606, 0.0041465, 0.0267882, 0.0254848, 0.0311226, 0.0239045, 0.04849, 0.0229605, 0.0236571, 0.00858584, 0.0190189, 0.00948711, 0.0115829, 0.0187494, 0.0240567, 0.00483635, 0.00781934, 0.00398896, 0.0372092, 0.0637862, 0.0124464, 0.0208622, 0.0106272
67, 50, 0.0136817, 0.0349028, 0.0144486, 0.0267549, 0.00352, 0.0145444, 0.0036909, 0.0111918, 0.000585836, 0.00173677, 0.015344, 0.0257736, 0.0128858, 0.0142552, 0.00754384, 0.0041467, 0.0271843, 0.0258489, 0.0312832, 0.0242614, 0.0489556, 0.0232552, 0.0239601, 0.00871742, 0.0192546, 0.00975079, 0.0118301, 0.0191283, 0.0242942, 0.00484508, 0.00814383, 0.00432051, 0.0375775, 0.0641033, 0.0126945, 0.0211856, 0.0108852
68, 50, 0.0135661, 0.0351722, 0.0141737, 0.02717, 0.0036186, 0.0147392, 0.00357289, 0.011093, 0.000554378, 0.00173891, 0.0153421, 0.0257353, 0.0128295, 0.0142403, 0.00737436, 0.00414665, 0.0275862, 0.0262204, 0.0314941, 0.0245612, 0.0493872, 0.0235573, 0.02427, 0.00888426, 0.0195679, 0.0100018, 0.0121413, 0.019595, 0.0245771, 0.00491922, 0.00858794, 0.00477287, 0.0377366, 0.0643267, 0.0128675, 0.0213899, 0.0110633
69, 50, 0.0134113, 0.0353944, 0.01387, 0.0275656, 0.00372669, 0.014937, 0.00346301, 0.0110067, 0.000579596, 0.00174371, 0.0153289, 0.0256651, 0.0127475, 0.0142159, 0.00718779, 0.00414813, 0.0279794, 0.0265934, 0.0317421, 0.0247589, 0.0497872, 0.0238782, 0.024597, 0.00911572, 0.0199237, 0.0102648, 0.0124992, 0.0201378, 0.0249166, 0.00508518, 0.00913774, 0.00530885, 0.0377059, 0.0644471, 0.012965, 0.0214726, 0.011177
70, 50, 0.0132241, 0.0355971, 0.0135774, 0.0279445, 0.00382741, 0.0151305, 0.00336725, 0.0109433, 0.000655363, 0.00175308, 0.015323, 0.025594, 0.0126466, 0.0141867, 0.00700324, 0.00415255, 0.028347, 0.0269577, 0.0319976, 0.0248309, 0.0501563, 0.024221, 0.024942, 0.00941391, 0.0202572, 0.0105543, 0.0128626, 0.0207386, 0.0253116, 0.00535461, 0.00977165, 0.00589262, 0.0375222, 0.0644585, 0.0129888, 0.0214441, 0.0112333
71, 50, 0.0130089, 0.0357952, 0.0133277, 0.0283056, 0.00390543, 0.0153101, 0.00328911, 0.0109086, 0.00076342, 0.00176853, 0.015335, 0.0255482, 0.0125428, 0.0141598, 0.00683459, 0.00416016, 0.0286798, 0.0273044, 0.032235, 0.024791, 0.0504881, 0.0245757, 0.0252923, 0.00974987, 0.0205242, 0.0108652, 0.0131926, 0.0213678, 0.0257421, 0.0057176, 0.0104593, 0.00649016, 0.0372362, 0.0643719, 0.0129586, 0.0213368, 0.0112495
72, 50, 0.0127777, 0.0359865, 0.0131236, 0.0286476, 0.00395306, 0.0154694, 0.00322721, 0.0109028, 0.000887162, 0.00179048, 0.0153678, 0.0255415, 0.0124517, 0.0141411, 0.00668908, 0.0041698, 0.0289834, 0.0276305, 0.0324447, 0.0246896, 0.0507708, 0.0249226, 0.0256297, 0.0100807, 0.0207194, 0.0111797, 0.0134706, 0.021989, 0.0261775, 0.0061427, 0.0111628, 0.0070678, 0.0369024, 0.0642189, 0.0129125, 0.0211984, 0.0112598
73, 50, 0.0125543, 0.0361613, 0.0129393, 0.0289736, 0.00397281, 0.0156088, 0.0031765, 0.010921, 0.00101783, 0.00181838, 0.0154204, 0.0255729, 0.0123807, 0.0141326, 0.00656728, 0.00417919, 0.0292733, 0.0279386, 0.0326321, 0.0245988, 0.0509946, 0.0252421, 0.0259395, 0.0103667, 0.0208554, 0.011479, 0.0136927, 0.0225708, 0.026589, 0.00658901, 0.0118448, 0.00760117, 0.0365669, 0.0640434, 0.0128903, 0.0210725, 0.0113
74, 49, 0.0123617, 0.0363135, 0.0127419, 0.0292889, 0.00397446, 0.0157366, 0.0031328, 0.010957, 0.00115448, 0.00185061, 0.0154899, 0.0256297, 0.0123272, 0.0141333, 0.00646442, 0.00418527, 0.0295626, 0.0282324, 0.0328096, 0.0245856, 0.0511581, 0.0255241, 0.0262172, 0.0105851, 0.020938, 0.0117522, 0.0138612, 0.023097, 0.0269571, 0.00702474, 0.0124813, 0.00808315, 0.0362594, 0.0638875, 0.0129153, 0.0209852, 0.0113874
75, 49, 0.0122075, 0.0364489, 0.0125211, 0.0295977, 0.00396953, 0.0158649, 0.00309585, 0.0110039, 0.0012996, 0.00188414, 0.0155717, 0.0256948, 0.0122825, 0.0141401, 0.0063722, 0.00418525, 0.029854, 0.0285135, 0.032987, 0.0246868, 0.0512666, 0.0257722, 0.0264682, 0.0107413, 0.0209634, 0.0120009, 0.0139801, 0.0235668, 0.027275, 0.00743621, 0.0130654, 0.0085214, 0.0359938, 0.0637806, 0.0129891, 0.0209448, 0.0115147
76, 49, 0.0120809, 0.0365889, 0.0123025, 0.0298995, 0.00396856, 0.0160041, 0.00306715, 0.0110537, 0.00145432, 0.00191468, 0.0156595, 0.0257525, 0.0122375, 0.0141491, 0.00628134, 0.00417821, 0.0301421, 0.0287832, 0.0331709, 0.0248991, 0.0513274, 0.0260016, 0.0267051, 0.0108636, 0.0209236, 0.0122375, 0.0140558, 0.0239918, 0.0275494, 0.00782584, 0.0136034, 0.0089333, 0.0357722, 0.0637373, 0.013096, 0.020946, 0.011657
77, 49, 0.0119643, 0.0367612, 0.012132, 0.0301885, 0.0039793, 0.0161578, 0.00304542, 0.0110962, 0.00161761, 0.00193872, 0.0157451, 0.0257924, 0.012186, 0.0141571, 0.00618468, 0.00416574, 0.0304214, 0.0290444, 0.0333734, 0.0251945, 0.0513441, 0.0262292, 0.0269402, 0.0109829, 0.0208196, 0.0124742, 0.0140979, 0.0243886, 0.0277955, 0.00820261, 0.0141071, 0.00933734, 0.0355906, 0.0637631, 0.0132144, 0.0209782, 0.0117873
78, 49, 0.0118476, 0.0369835, 0.0120443, 0.0304574, 0.00400474, 0.0163235, 0.0030255, 0.0111231, 0.0017885, 0.00195608, 0.0158203, 0.0258107, 0.0121264, 0.0141613, 0.00608085, 0.00415133, 0.0306922, 0.0293004, 0.0336178, 0.0255376, 0.0513147, 0.026461, 0.0271776, 0.0111135, 0.0206805, 0.012713, 0.0141251, 0.0247691, 0.0280259, 0.00857065, 0.0145848, 0.00973938, 0.0354465, 0.0638627, 0.0133294, 0.0210346, 0.0118896
79, 49, 0.0117327, 0.0372527, 0.0120368, 0.030706, 0.00404231, 0.0164957, 0.00300149, 0.0111327, 0.00196707, 0.00197017, 0.0158796, 0.0258114, 0.0120609, 0.0141602, 0.00597448, 0.00413849, 0.0309579, 0.0295533, 0.0339346, 0.0258846, 0.0512335, 0.0266941, 0.0274148, 0.0112584, 0.0205542, 0.0129492, 0.0141624, 0.0251352, 0.0282442, 0.00892223, 0.0150357, 0.010127, 0.0353405, 0.0640409, 0.0134409, 0.0211174, 0.0119662
80, 49, 0.0116246, 0.0375485, 0.0120714, 0.0309452, 0.00408616, 0.0166693, 0.00296919, 0.0111284, 0.0021529, 0.00198531, 0.0159226, 0.0258052, 0.0119943, 0.0141546, 0.00587169, 0.00412937, 0.0312207, 0.0298061, 0.0343424, 0.0261844, 0.0510939, 0.0269303, 0.0276545, 0.0114292, 0.0204688, 0.013183, 0.0142246, 0.0254828, 0.0284451, 0.00924303, 0.0154509, 0.010484, 0.0352733, 0.0642949, 0.0135632, 0.0212349, 0.0120398
81, 49, 0.0115197, 0.0378437, 0.0120971, 0.031193, 0.00413142, 0.0168418, 0.00292473, 0.0111132, 0.00234311, 0.00200409, 0.0159517, 0.0258032, 0.0119321, 0.0141472, 0.00577624, 0.00412478, 0.0314778, 0.0300613, 0.0348262, 0.0263952, 0.050893, 0.02718, 0.0279057, 0.0116458, 0.0204085, 0.0134209, 0.0143047, 0.0258076, 0.028619, 0.00952435, 0.0158213, 0.010809, 0.0352422, 0.0646079, 0.0137091, 0.021387, 0.012137
82, 49, 0.0114065, 0.0381143, 0.0120726, 0.0314652, 0.00417732, 0.0170146, 0.00286347, 0.0110871, 0.00253203, 0.00202703, 0.0159693, 0.0258125, 0.0118772, 0.0141392, 0.00568975, 0.00412473, 0.0317236, 0.0303163, 0.0353401, 0.0265028, 0.0506381, 0.0274468, 0.02817, 0.0119159, 0.020338, 0.0136639, 0.0143833, 0.0261098, 0.0287598, 0.00976537, 0.016143, 0.0111119, 0.0352421, 0.0649526, 0.0138718, 0.0215561, 0.0122648
83, 50, 0.0112762, 0.0383455, 0.0119797, 0.0317672, 0.00422693, 0.0171935, 0.00278279, 0.0110509, 0.00271341, 0.00205431, 0.0159771, 0.0258326, 0.0118287, 0.0141283, 0.00561226, 0.004128, 0.0319525, 0.0305624, 0.0358363, 0.0265396, 0.05035, 0.0277167, 0.0284346, 0.0122269, 0.0202394, 0.0139032, 0.0144463, 0.0263955, 0.0288711, 0.00996587, 0.0164167, 0.0113982, 0.0352693, 0.0653043, 0.0140289, 0.0217163, 0.012408
84, 50, 0.0111301, 0.0385321, 0.0118249, 0.032091, 0.00428616, 0.0173858, 0.00268592, 0.011008, 0.00288457, 0.00208685, 0.0159759, 0.0258568, 0.0117815, 0.0141094, 0.00554162, 0.00413192, 0.0321632, 0.0307895, 0.0362867, 0.026581, 0.0500553, 0.0279676, 0.0286811, 0.0125555, 0.0201186, 0.0141283, 0.0144894, 0.0266703, 0.0289635, 0.010123, 0.0166439, 0.0116605, 0.0353245, 0.0656487, 0.0141696, 0.021856, 0.0125567
85, 50, 0.0109791, 0.0386786, 0.0116327, 0.0324192, 0.00436256, 0.0175978, 0.00258127, 0.0109622, 0.00304912, 0.0021257, 0.015965, 0.0258757, 0.0117294, 0.0140761, 0.00547413, 0.00413274, 0.032358, 0.0309924, 0.0366833, 0.0266967, 0.0497779, 0.028186, 0.0289003, 0.0128774, 0.0199844, 0.0143331, 0.0145098, 0.0269313, 0.0290451, 0.0102348, 0.0168242, 0.0118852, 0.035408, 0.0659795, 0.0143079, 0.0219847, 0.0127235
86, 50, 0.0108367, 0.0387952, 0.0114328, 0.0327328, 0.00446324, 0.0178322, 0.00247787, 0.010913, 0.00321483, 0.00217006, 0.0159426, 0.0258812, 0.0116674, 0.0140241, 0.00540588, 0.00412683, 0.0325401, 0.0311744, 0.0370294, 0.0268931, 0.049535, 0.0283744, 0.0290941, 0.0131596, 0.0198396, 0.0145111, 0.0145038, 0.0271654, 0.0291174, 0.0103046, 0.0169565, 0.0120625, 0.0355136, 0.0662932, 0.0144644, 0.0221185, 0.012924
87, 50, 0.0107094, 0.0388911, 0.0112479, 0.0330198, 0.00459225, 0.0180877, 0.00238093, 0.0108556, 0.00338768, 0.00221649, 0.0159062, 0.025868, 0.0115937, 0.0139534, 0.00533309, 0.00411182, 0.0327134, 0.0313426, 0.0373347, 0.027118, 0.0493404, 0.0285406, 0.0292668, 0.0133662, 0.0196944, 0.0146545, 0.0144749, 0.0273566, 0.0291786, 0.0103413, 0.0170424, 0.0121925, 0.0356278, 0.0665889, 0.0146471, 0.0222659, 0.0131564
88, 50, 0.0105968, 0.0389715, 0.0110832, 0.033282, 0.00475036, 0.0183624, 0.0022902, 0.0107827, 0.00356766, 0.00226017, 0.015855, 0.0258342, 0.0115098, 0.0138684, 0.0052519, 0.00408752, 0.0328809, 0.0315022, 0.0376057, 0.0273173, 0.0492018, 0.0286893, 0.0294205, 0.0134911, 0.0195655, 0.0147654, 0.0144372, 0.0274931, 0.0292262, 0.0103576, 0.0170881, 0.012285, 0.0357377, 0.066868, 0.014857, 0.0224324, 0.0134114
89, 50, 0.0105028, 0.0390409, 0.0109226, 0.0335342, 0.00493723, 0.018656, 0.00220109, 0.0106879, 0.00375079, 0.00229784, 0.0157904, 0.0257821, 0.0114204, 0.0137765, 0.00515888, 0.0040558, 0.0330431, 0.0316541, 0.0378398, 0.0274778, 0.049113, 0.0288212, 0.0295562, 0.0135755, 0.019453, 0.014863, 0.0144038, 0.0275689, 0.0292567, 0.0103664, 0.0171017, 0.0123557, 0.0358375, 0.0671332, 0.015097, 0.0226253, 0.0136856
90, 51, 0.0104456, 0.0391033, 0.0107407, 0.0337911, 0.00515292, 0.0189704, 0.00210835, 0.0105688, 0.00393343, 0.00232966, 0.0157145, 0.0257168, 0.0113312, 0.0136837, 0.00505217, 0.00401927, 0.033196, 0.031794, 0.0380334, 0.0276127, 0.0490541, 0.0289331, 0.0296716, 0.0136806, 0.0193446, 0.0149723, 0.0143808, 0.0275819, 0.0292627, 0.0103745, 0.0170877, 0.0124167, 0.0359294, 0.0673884, 0.0153662, 0.022847, 0.013978
91, 51, 0.0104548, 0.0391616, 0.0105259, 0.034049, 0.00539554, 0.0193037, 0.00200897, 0.0104287, 0.00411342, 0.00235915, 0.0156268, 0.0256417, 0.0112474, 0.0135933, 0.00493296, 0.00398, 0.0333303, 0.0319123, 0.0381892, 0.0277251, 0.0490015, 0.0290162, 0.0297584, 0.0138429, 0.019245, 0.0151088, 0.0143707, 0.027531, 0.0292331, 0.0103783, 0.0170432, 0.0124688, 0.0360172, 0.0676346, 0.0156546, 0.0230876, 0.014282
92, 51, 0.0105523, 0.0392176, 0.0102947, 0.0342832, 0.00565989, 0.0196472, 0.00190192, 0.0102757, 0.00428751, 0.00239133, 0.0155238, 0.0255575, 0.0111731, 0.0135062, 0.00480672, 0.00393943, 0.0334372, 0.0319992, 0.0383081, 0.0278007, 0.0489357, 0.0290579, 0.0298039, 0.0140611, 0.0191822, 0.0152762, 0.014374, 0.0274184, 0.0291568, 0.0103681, 0.0169631, 0.0125041, 0.0360996, 0.0678619, 0.0159498, 0.0233304, 0.0145901
