0, 0.02574, 0.959582, 0.232991, -0.275118, 0.131227, -0.140901, -0.281258, 0.190675, -0.195514, -0.117905, 0.0897084, 0.432483, -0.257024, -0.343397, 0.0761031, -0.371314, -0.208328, 0.0581501
0.02, 0.0261471, 0.959606, 0.232717, -0.275546, 0.133524, -0.142141, -0.281352, 0.192128, -0.196094, -0.116762, 0.0884647, 0.432924, -0.256105, -0.347868, 0.0756835, -0.366544, -0.212259, 0.0584299
0.04, 0.0265046, 0.95962, 0.232484, -0.276214, 0.136123, -0.143548, -0.28166, 0.193796, -0.196771, -0.115344, 0.0870382, 0.433099, -0.254766, -0.352314, 0.075331, -0.361229, -0.217259, 0.0588293
0.06, 0.0267731, 0.959618, 0.232406, -0.277263, 0.138989, -0.145057, -0.282392, 0.195801, -0.197566, -0.113588, 0.0853924, 0.432991, -0.253242, -0.356414, 0.075017, -0.355638, -0.222846, 0.059366
0.08, 0.0269141, 0.959593, 0.232572, -0.278808, 0.14208, -0.146592, -0.283722, 0.198238, -0.19848, -0.11142, 0.0835199, 0.432639, -0.251802, -0.359837, 0.0747236, -0.350062, -0.228541, 0.0599803
0.1, 0.0268918, 0.959545, 0.233048, -0.280936, 0.145352, -0.148086, -0.285766, 0.201135, -0.199483, -0.10877, 0.0814403, 0.43215, -0.250708, -0.362311, 0.0744437, -0.344769, -0.233948, 0.0605566
0.12, 0.0266749, 0.959474, 0.233882, -0.283703, 0.148752, -0.149476, -0.288576, 0.204433, -0.200494, -0.105567, 0.0792097, 0.431591, -0.25017, -0.363711, 0.0741733, -0.339972, -0.238817, 0.0609872
0.14, 0.0262376, 0.959389, 0.235109, -0.287145, 0.152218, -0.150683, -0.292152, 0.207997, -0.201388, -0.101732, 0.0769041, 0.430911, -0.250323, -0.364083, 0.0739056, -0.33581, -0.243069, 0.0612131
0.16, 0.0255562, 0.9593, 0.236753, -0.291283, 0.155696, -0.151616, -0.296455, 0.211644, -0.202033, -0.0971564, 0.0745874, 0.429947, -0.251229, -0.363621, 0.0736376, -0.33237, -0.246747, 0.0612248
0.18, 0.0246053, 0.95922, 0.238838, -0.296156, 0.159155, -0.152194, -0.301459, 0.215206, -0.20232, -0.091738, 0.0723263, 0.428507, -0.252924, -0.362591, 0.0733666, -0.32974, -0.249917, 0.0610473
0.2, 0.0233583, 0.959158, 0.241401, -0.301827, 0.162583, -0.152363, -0.307182, 0.218582, -0.20219, -0.085435, 0.0702214, 0.426497, -0.255443, -0.361279, 0.0730748, -0.328044, -0.25259, 0.060714
0.22, 0.0217911, 0.959119, 0.244519, -0.308409, 0.165987, -0.152106, -0.313722, 0.22176, -0.201627, -0.0782878, 0.0683558, 0.423963, -0.258793, -0.359968, 0.0727183, -0.327393, -0.254738, 0.0602452
0.24, 0.0198793, 0.959102, 0.248342, -0.316112, 0.169423, -0.151452, -0.321294, 0.224816, -0.200652, -0.0703728, 0.0666998, 0.421021, -0.262905, -0.358934, 0.0722711, -0.327807, -0.256391, 0.0596642
0.26, 0.0175959, 0.959097, 0.253099, -0.325266, 0.173033, -0.150478, -0.330221, 0.227878, -0.199309, -0.0617729, 0.0650935, 0.417761, -0.267649, -0.358433, 0.0717531, -0.329201, -0.257687, 0.0590133
0.28, 0.0149113, 0.959092, 0.259067, -0.336272, 0.177019, -0.149275, -0.340872, 0.23107, -0.197639, -0.0525998, 0.0633651, 0.414163, -0.272913, -0.358678, 0.0711994, -0.331494, -0.258783, 0.0583311
0.3, 0.0117972, 0.95907, 0.266495, -0.349509, 0.181595, -0.147913, -0.35357, 0.234469, -0.195681, -0.0429978, 0.06144, 0.410038, -0.278679, -0.359791, 0.0706131, -0.334723, -0.259726, 0.0576237
