0,0.035714,-0.016294,0.95746,-0.010876,0.23843,0.066524,-0.093712,-0.27334,-0.16446,0.079922,0.15944,-0.03106,0.096541,-0.17051,-0.036868,0.054974,-0.32602,0.22451,-0.033777,0.21819,0.11621,-0.12037,-0.14708,-0.23629,0.026206,-0.15489,-0.019642,-0.018122,0.09588,-0.027501,0.023478,0.39472,0.088316,-0.045188,-0.19692,0.30632,-0.031896,-0.3902,1.8165,0.052985,-0.23954,0.051401,0.03504,-0.22374,-0.62844,0.099218,-0.41944,-1.6103,-0.06393,0.021999,0.022818
0.02,0.036071,-0.01597,0.95744,-0.011422,0.23839,0.066697,-0.093553,-0.2728,-0.16411,0.080233,0.15925,-0.030344,0.095555,-0.17081,-0.038101,0.055353,-0.32645,0.22423,-0.033991,0.22002,0.11483,-0.11949,-0.14861,-0.23491,0.027114,-0.15325,-0.019434,-0.01834,0.094744,-0.027477,0.022776,0.39391,0.087973,-0.045517,-0.19695,0.3075,-0.032973,-0.38933,1.8155,0.053206,-0.23976,0.05141,0.035229,-0.22392,-0.62611,0.098772,-0.42091,-1.6115,-0.063756,0.022087,0.022795
0.04,0.036349,-0.015669,0.95741,-0.011931,0.23837,0.066729,-0.093307,-0.2725,-0.16365,0.080305,0.15926,-0.029462,0.09497,-0.17114,-0.039384,0.055722,-0.32706,0.2238,-0.034162,0.22198,0.11344,-0.1186,-0.15011,-0.23323,0.027732,-0.15101,-0.019351,-0.018206,0.093297,-0.027465,0.022084,0.39298,0.087822,-0.046246,-0.19699,0.31013,-0.034458,-0.38926,1.8123,0.053637,-0.23995,0.051348,0.035125,-0.22401,-0.62365,0.098419,-0.42212,-1.6128,-0.063526,0.022131,0.022745
0.06,0.036482,-0.015408,0.95737,-0.012409,0.23843,0.06657,-0.092908,-0.27267,-0.16297,0.080003,0.15965,-0.028344,0.095051,-0.17156,-0.040794,0.056126,-0.32806,0.22319,-0.034297,0.22429,0.11196,-0.1176,-0.15163,-0.23111,0.027944,-0.14778,-0.019447,-0.017562,0.091343,-0.027471,0.021422,0.39187,0.087851,-0.047594,-0.19704,0.31508,-0.036556,-0.39046,1.8055,0.054388,-0.24008,0.051178,0.034662,-0.22399,-0.6213,0.098265,-0.42306,-1.6142,-0.063271,0.022116,0.022674
0.08,0.036416,-0.015188,0.95732,-0.012923,0.23863,0.066271,-0.092312,-0.27352,-0.16198,0.079314,0.16058,-0.02701,0.095902,-0.17213,-0.042433,0.056676,-0.32976,0.22244,-0.034455,0.22727,0.11026,-0.11636,-0.15326,-0.22844,0.027909,-0.1434,-0.019695,-0.016544,0.088844,-0.027521,0.020796,0.3905,0.087884,-0.049551,-0.19722,0.32259,-0.039296,-0.393,1.7952,0.055457,-0.24015,0.050896,0.034048,-0.22392,-0.61964,0.098426,-0.42403,-1.6149,-0.063119,0.022072,0.022622
0.1,0.036092,-0.015002,0.95724,-0.013578,0.23912,0.065943,-0.091517,-0.27532,-0.16067,0.078331,0.16222,-0.025513,0.097461,-0.17287,-0.044362,0.05749,-0.33255,0.22153,-0.034698,0.2313,0.10822,-0.11473,-0.15515,-0.22514,0.028012,-0.13788,-0.020034,-0.015513,0.08592,-0.027681,0.020191,0.38872,0.087783,-0.051932,-0.19778,0.3324,-0.042635,-0.39667,1.7818,0.056769,-0.24014,0.050521,0.033627,-0.22394,-0.61931,0.098993,-0.42543,-1.6142,-0.063217,0.022053,0.022643
0.12,0.035449,-0.014836,0.95713,-0.014478,0.24009,0.065708,-0.090583,-0.27839,-0.15919,0.077254,0.16475,-0.023882,0.099468,-0.1738,-0.046575,0.05864,-0.33685,0.22038,-0.035041,0.23667,0.10581,-0.11263,-0.15737,-0.22114,0.028675,-0.13134,-0.020408,-0.014864,0.082794,-0.028033,0.019613,0.38633,0.087584,-0.054481,-0.19904,0.34396,-0.046511,-0.40109,1.7663,0.058221,-0.24001,0.050068,0.033691,-0.2242,-0.62074,0.10002,-0.42761,-1.6117,-0.063664,0.022104,0.022775
0.14,0.034441,-0.014679,0.95699,-0.015696,0.24179,0.065626,-0.089626,-0.28309,-0.15776,0.076366,0.16834,-0.022097,0.10147,-0.17487,-0.049013,0.060147,-0.34302,0.21889,-0.035459,0.24344,0.1031,-0.11012,-0.15989,-0.21647,0.030142,-0.12403,-0.020777,-0.014815,0.079699,-0.02861,0.019104,0.38324,0.087459,-0.056974,-0.20133,0.35652,-0.05085,-0.40581,1.7499,0.059714,-0.23972,0.049552,0.034347,-0.22491,-0.62407,0.10154,-0.43066,-1.6072,-0.064468,0.02224,0.023023
0.16,0.033041,-0.014536,0.95682,-0.017236,0.24445,0.065621,-0.088763,-0.28972,-0.1565,0.075944,0.17309,-0.020084,0.10291,-0.17601,-0.051646,0.06201,-0.35122,0.21713,-0.035909,0.25143,0.10024,-0.10741,-0.1626,-0.21126,0.032369,-0.11618,-0.021095,-0.015314,0.076819,-0.029351,0.018707,0.37953,0.087579,-0.059261,-0.20485,0.36945,-0.055589,-0.41047,1.7335,0.061171,-0.23925,0.048992,0.035518,-0.22628,-0.62912,0.1035,-0.43443,-1.6011,-0.065554,0.022438,0.023363
0.18,0.031246,-0.014429,0.95662,-0.019012,0.24822,0.065458,-0.088059,-0.29847,-0.15531,0.076144,0.17901,-0.017736,0.10332,-0.17716,-0.054551,0.064213,-0.36134,0.21541,-0.036353,0.26022,0.097407,-0.10476,-0.1653,-0.20573,0.035043,-0.10798,-0.021302,-0.016092,0.074273,-0.030093,0.018424,0.37549,0.08802,-0.06128,-0.20968,0.38237,-0.060681,-0.41475,1.7178,0.062539,-0.23868,0.048422,0.03703,-0.22845,-0.63552,0.10582,-0.4386,-1.5937,-0.066807,0.022663,0.023754
0.2,0.029071,-0.014387,0.9564,-0.020841,0.25312,0.064814,-0.087532,-0.30935,-0.15389,0.076935,0.18601,-0.014961,0.1025,-0.17825,-0.057915,0.066696,-0.37306,0.21418,-0.036762,0.26925,0.094685,-0.10242,-0.16778,-0.20013,0.037658,-0.099459,-0.021332,-0.016779,0.072102,-0.030629,0.018233,0.37152,0.088748,-0.063084,-0.21582,0.39536,-0.066051,-0.41852,1.7029,0.063792,-0.23814,0.047893,0.038696,-0.23156,-0.64283,0.10837,-0.4429,-1.5856,-0.068116,0.022893,0.024162
0.22,0.026531,-0.014423,0.95616,-0.022479,0.2591,0.063401,-0.087188,-0.3223,-0.15177,0.078132,0.19394,-0.01177,0.10058,-0.17926,-0.061966,0.069334,-0.38602,0.2139,-0.037121,0.27801,0.092133,-0.10047,-0.16983,-0.1947,0.039644,-0.090526,-0.021151,-0.017007,0.070274,-0.030768,0.018159,0.36793,0.089629,-0.064841,-0.22322,0.40866,-0.071532,-0.42181,1.6887,0.064932,-0.23776,0.047451,0.040369,-0.23569,-0.65079,0.11108,-0.44711,-1.5772,-0.069412,0.023126,0.024567
0.24,0.023629,-0.01453,0.95589,-0.023718,0.26614,0.061098,-0.08704,-0.33724,-0.14852,0.079513,0.20262,-0.008359,0.097908,-0.18015,-0.066878,0.07198,-0.39999,0.2148,-0.037452,0.28618,0.089823,-0.098849,-0.17133,-0.18964,0.040544,-0.081035,-0.020769,-0.016533,0.068718,-0.030409,0.018311,0.3648,0.09045,-0.06675,-0.23183,0.42232,-0.076843,-0.42481,1.675,0.065969,-0.23763,0.047112,0.041974,-0.24092,-0.65945,0.11396,-0.45118,-1.5684,-0.070693,0.023375,0.024973
