frame, steps, LASI, LPSI, RASI, RPSI, RKNE, RTHI, RANK, RTIB, RHEE, RTOE, LKNE, LTHI, LANK, LTIB, LHEE, LTOE, C7, CLAV, LSHO, RBAK, RSHO, STRN, T10, LBHD, LFHD, RBHD, RFHD, RELB, RUPA, RWRA, RWRB, RFIN, LELB, LUPA, LWRA, LWRB, LFIN
10, 165, 0.00582028, 0.00458264, 0.00191602, 0.00286893, 0.00282951, 0.00202293, 0.00258478, 0.00341321, 0.00352862, 0.00163683, 0.00392442, 0.00506371, 0.00298723, 0.0102841, 0.0119909, 0.00437381, 0.00685157, 0.00666939, 0.00886386, 0.00505606, 0.0104582, 0.00572567, 0.0057609, 0.00908279, 0.00324982, 0.0105191, 0.00195852, 0.00182023, 0.00177649, 0.00050839, 0.00025109, 0.000398619, 0.00214543, 0.00591783, 0.000644783, 0.000641363, 0.000739755
11, 165, 0.00568229, 0.00447894, 0.0017881, 0.00276864, 0.00294445, 0.0019713, 0.00267456, 0.0034731, 0.0036013, 0.00168729, 0.00380339, 0.00523822, 0.00296088, 0.0102027, 0.0120459, 0.00440348, 0.00690113, 0.0067186, 0.00883075, 0.00508305, 0.0105045, 0.00576499, 0.00577175, 0.00907559, 0.00314709, 0.0104833, 0.0018933, 0.00180517, 0.00176989, 0.00052499, 0.000228251, 0.000403477, 0.00214251, 0.00587074, 0.000683165, 0.000660289, 0.000768113
12, 166, 0.00554407, 0.00436998, 0.00164817, 0.00265856, 0.00308582, 0.00187008, 0.00278073, 0.00354139, 0.00370019, 0.0017515, 0.00368968, 0.00544323, 0.00293984, 0.0101149, 0.0121106, 0.0044404, 0.00696964, 0.00677868, 0.00894159, 0.00517318, 0.010575, 0.00581808, 0.0058335, 0.00911178, 0.00303279, 0.0104638, 0.00183872, 0.00180966, 0.00177895, 0.000543958, 0.000210316, 0.000411794, 0.00215791, 0.00592165, 0.000704569, 0.000688049, 0.000782938
13, 167, 0.00541844, 0.00426024, 0.00150925, 0.00254252, 0.00325368, 0.00174089, 0.00290333, 0.00362281, 0.00382033, 0.00182727, 0.00359847, 0.00566833, 0.00293784, 0.0100291, 0.0121883, 0.0044858, 0.00704721, 0.00684608, 0.00915255, 0.00530221, 0.0106777, 0.00588637, 0.00593274, 0.00915559, 0.00292078, 0.0104472, 0.00178941, 0.00182488, 0.00179956, 0.000564338, 0.000194957, 0.000422106, 0.00218922, 0.00604282, 0.000714368, 0.000724766, 0.000788984
14, 167, 0.00532748, 0.00415698, 0.00138221, 0.00242156, 0.00344793, 0.00163314, 0.00304303, 0.00372481, 0.00395457, 0.00191149, 0.00353987, 0.00589389, 0.00296164, 0.00995458, 0.0122747, 0.00453668, 0.00712185, 0.00691449, 0.00940459, 0.00542741, 0.0108023, 0.00596047, 0.00604763, 0.00917771, 0.00282438, 0.010425, 0.00174145, 0.00184115, 0.00182757, 0.000585014, 0.000179121, 0.000432683, 0.00223369, 0.0061891, 0.000723565, 0.000765391, 0.000795528
15, 168, 0.00529096, 0.00406605, 0.00128658, 0.00229886, 0.00366508, 0.00161126, 0.00319978, 0.00385353, 0.00409793, 0.00200204, 0.00351273, 0.00610148, 0.003008, 0.009898, 0.0123598, 0.00458737, 0.00718008, 0.00697231, 0.00967267, 0.00551642, 0.0109366, 0.00602033, 0.00616135, 0.00915605, 0.00276029, 0.0103911, 0.00169754, 0.00185668, 0.00186326, 0.000605189, 0.000162429, 0.000442812, 0.00229139, 0.00633774, 0.000739593, 0.000805064, 0.000808791
16, 169, 0.00530796, 0.00398303, 0.0012592, 0.00218398, 0.00389383, 0.00172836, 0.00336561, 0.00400272, 0.00424509, 0.00209609, 0.00350419, 0.00628051, 0.00306564, 0.00986149, 0.0124327, 0.00463203, 0.00721036, 0.00700771, 0.00994355, 0.00554795, 0.0110942, 0.0060505, 0.00625324, 0.00908233, 0.00274535, 0.010344, 0.00166653, 0.00187453, 0.00190848, 0.000625763, 0.000143752, 0.000452646, 0.00236261, 0.00647744, 0.000767284, 0.000834579, 0.000832805
17, 169, 0.00536025, 0.00389583, 0.00133596, 0.00209443, 0.00411679, 0.00198424, 0.00352284, 0.00414983, 0.00438622, 0.00218864, 0.0034955, 0.00642713, 0.00312193, 0.00984449, 0.0124838, 0.0046657, 0.00720767, 0.00701427, 0.0101805, 0.00549433, 0.0113091, 0.00604571, 0.00629179, 0.00896669, 0.00278854, 0.0102906, 0.0016575, 0.00189584, 0.00196234, 0.000649345, 0.000117613, 0.000461992, 0.0024419, 0.00658261, 0.000813978, 0.000837669, 0.000874479
18, 169, 0.00543883, 0.00380195, 0.00152045, 0.00205516, 0.00431816, 0.00232018, 0.00365354, 0.004267, 0.00450911, 0.00227475, 0.00346951, 0.00653967, 0.00316961, 0.0098469, 0.0125051, 0.00468469, 0.00717894, 0.00699322, 0.0103618, 0.00533506, 0.0116007, 0.00602349, 0.00626321, 0.00883069, 0.00288821, 0.0102423, 0.00167522, 0.00192374, 0.0020247, 0.000678115, 8.15991e-05, 0.000470387, 0.00252704, 0.0066347, 0.000886851, 0.000799541, 0.000940545
19, 169, 0.00555434, 0.0037153, 0.00178542, 0.0020913, 0.00448723, 0.00267158, 0.00374945, 0.00433719, 0.00460414, 0.00235201, 0.00341698, 0.00661478, 0.00320924, 0.00986969, 0.0124926, 0.00468757, 0.0071435, 0.00695548, 0.0105164, 0.00508999, 0.0119584, 0.0060299, 0.00619756, 0.00869479, 0.00303857, 0.0102062, 0.00172392, 0.0019701, 0.0021006, 0.000712034, 5.94709e-05, 0.000478549, 0.00262933, 0.0066493, 0.000987852, 0.000721966, 0.00103261
20, 168, 0.0057231, 0.00365607, 0.00209706, 0.00221308, 0.00462035, 0.00300916, 0.00381442, 0.00436259, 0.00466736, 0.0024204, 0.00333899, 0.00664811, 0.0032465, 0.0099132, 0.0124482, 0.0046758, 0.00711767, 0.00692034, 0.0106972, 0.00481975, 0.0123574, 0.00610513, 0.00614493, 0.00857595, 0.0032268, 0.0101767, 0.00180962, 0.00204694, 0.00219456, 0.000748974, 8.45981e-05, 0.000489723, 0.00276435, 0.00666678, 0.00111273, 0.000625006, 0.00114618
21, 169, 0.0059503, 0.00363784, 0.00242958, 0.00240813, 0.0047209, 0.00333732, 0.00385887, 0.00435906, 0.00469934, 0.00248027, 0.00324582, 0.00663994, 0.00328761, 0.00997593, 0.0123791, 0.004653, 0.00710575, 0.00691053, 0.0109492, 0.00459428, 0.0127858, 0.00623261, 0.00613546, 0.00849401, 0.00342143, 0.0101356, 0.00193663, 0.00215501, 0.00230623, 0.000787264, 0.000113949, 0.000508139, 0.00293596, 0.00673532, 0.00125078, 0.000535734, 0.00127144
22, 170, 0.00622176, 0.00366106, 0.00276745, 0.00264927, 0.00479455, 0.00367234, 0.00389085, 0.00434151, 0.00469963, 0.00253002, 0.00315322, 0.00659513, 0.00333712, 0.0100543, 0.0122955, 0.00462384, 0.00711202, 0.00694012, 0.0112993, 0.00446356, 0.0132639, 0.006347, 0.00617434, 0.00846312, 0.0035858, 0.010059, 0.0021075, 0.00229081, 0.00243807, 0.000827088, 0.000118221, 0.000537452, 0.00313557, 0.00690095, 0.00138708, 0.000472798, 0.00139597
23, 172, 0.00650697, 0.00371298, 0.00310083, 0.00290495, 0.00484351, 0.00402287, 0.00391085, 0.0043139, 0.00466139, 0.00256472, 0.00307869, 0.00651374, 0.0033981, 0.0101448, 0.0122049, 0.00459145, 0.00714818, 0.00700296, 0.0117567, 0.00444268, 0.0138407, 0.00639965, 0.00625617, 0.00846612, 0.00371692, 0.00992494, 0.00232873, 0.00245757, 0.00260135, 0.000871009, 9.77257e-05, 0.000579395, 0.00335376, 0.00719549, 0.00151001, 0.000437561, 0.00151132
24, 175, 0.00677314, 0.00377587, 0.00341913, 0.00314595, 0.00486521, 0.00437313, 0.00391522, 0.00427216, 0.00457335, 0.0025782, 0.00304021, 0.00638535, 0.00347243, 0.0102455, 0.0121069, 0.00455491, 0.00722556, 0.00708294, 0.0123084, 0.00451428, 0.0145684, 0.00639928, 0.00637016, 0.00845224, 0.00385131, 0.00972089, 0.00260597, 0.00266068, 0.00280627, 0.000922574, 7.75117e-05, 0.00063345, 0.00358861, 0.00762115, 0.00161855, 0.000415145, 0.00161803
25, 178, 0.00699428, 0.00383293, 0.00370691, 0.00334875, 0.00485261, 0.00468565, 0.00390109, 0.00421206, 0.00442586, 0.00256626, 0.00305815, 0.00619572, 0.00356031, 0.0103539, 0.0119944, 0.00451015, 0.00735043, 0.00717514, 0.0129138, 0.00464646, 0.0154615, 0.00638921, 0.00649764, 0.00836836, 0.00402736, 0.00944904, 0.00293034, 0.00289788, 0.00305185, 0.000983513, 9.90694e-05, 0.000697305, 0.00384254, 0.00814314, 0.00172216, 0.000384744, 0.0017245
26, 182, 0.00715015, 0.00387145, 0.00394514, 0.00349805, 0.00479716, 0.00492233, 0.00386849, 0.0041349, 0.00421675, 0.00252884, 0.00315518, 0.00593526, 0.00366082, 0.0104652, 0.0118602, 0.00445396, 0.00752223, 0.00729071, 0.0135157, 0.00480477, 0.0164799, 0.00640935, 0.00661977, 0.00818643, 0.00426457, 0.00912891, 0.00327679, 0.00316123, 0.00333159, 0.00105226, 0.00015656, 0.000767888, 0.00411789, 0.00870546, 0.00183441, 0.000329186, 0.00184125
27, 186, 0.00721927, 0.00388089, 0.00411459, 0.00358467, 0.00469135, 0.00505564, 0.00381821, 0.00404478, 0.00395375, 0.0024696, 0.00334663, 0.00560424, 0.00377263, 0.0105739, 0.0117054, 0.00438707, 0.00773302, 0.00744237, 0.0140603, 0.00495674, 0.0175565, 0.00648051, 0.00672612, 0.00790441, 0.00456999, 0.0087915, 0.00361826, 0.00344392, 0.00364071, 0.00112503, 0.000229589, 0.000842186, 0.0044156, 0.00925954, 0.00196531, 0.000239556, 0.00197512
28, 191, 0.00717897, 0.00385233, 0.0041981, 0.00360339, 0.00453268, 0.00506959, 0.0037508, 0.00394475, 0.00365643, 0.00239543, 0.00362945, 0.00521727, 0.00389264, 0.0106749, 0.0115385, 0.00431373, 0.0079761, 0.00763508, 0.0145047, 0.00508836, 0.0186292, 0.00660653, 0.00681661, 0.0075507, 0.00493013, 0.00846749, 0.00393397, 0.00374448, 0.00397622, 0.00119832, 0.000315719, 0.000918511, 0.00473594, 0.00978243, 0.00211684, 0.000117985, 0.002127
29, 195, 0.00701775, 0.00378544, 0.00418507, 0.00355611, 0.00433201, 0.00497603, 0.00366829, 0.00383653, 0.00335538, 0.00231566, 0.00398414, 0.00480045, 0.00401567, 0.0107652, 0.0113704, 0.00423866, 0.0082582, 0.00787055, 0.0148177, 0.00522071, 0.0196525, 0.00677933, 0.00690203, 0.0071883, 0.00529678, 0.00818326, 0.00420863, 0.0040709, 0.0043404, 0.00127031, 0.000421515, 0.000997591, 0.00508129, 0.0102781, 0.00228397, 8.731e-05, 0.00229281
30, 200, 0.00674155, 0.00369446, 0.00407694, 0.00345712, 0.00411482, 0.00482951, 0.0035734, 0.00372073, 0.003083, 0.00223898, 0.00438588, 0.00438152, 0.00413821, 0.0108447, 0.0112106, 0.00416641, 0.00859058, 0.00814575, 0.0149886, 0.00539735, 0.0205993, 0.00698045, 0.00700128, 0.00688947, 0.00560801, 0.00795437, 0.00443606, 0.00444034, 0.00474492, 0.00134123, 0.000556142, 0.00108227, 0.0054582, 0.01077, 0.002459, 0.000278831, 0.00246701
31, 200, 0.00637233, 0.00360537, 0.00388817, 0.00333127, 0.00391013, 0.00470516, 0.00346749, 0.00359505, 0.00286219, 0.00217056, 0.00481028, 0.00397934, 0.00426117, 0.0109171, 0.0110691, 0.00410207, 0.00897219, 0.00844881, 0.0150364, 0.0056544, 0.0214638, 0.00718156, 0.00713183, 0.00668757, 0.0058299, 0.00777429, 0.00462414, 0.00487026, 0.0052035, 0.00141306, 0.000727305, 0.00117604, 0.00587186, 0.0112899, 0.00263469, 0.000518359, 0.00264401
32, 200, 0.00594745, 0.00355048, 0.0036405, 0.00320948, 0.00373935, 0.00465481, 0.00335467, 0.00345765, 0.00270414, 0.00211405, 0.00524102, 0.00360064, 0.00438734, 0.0109885, 0.0109526, 0.00404917, 0.00938656, 0.00876533, 0.0150116, 0.00599698, 0.02226, 0.00735974, 0.00730241, 0.0065642, 0.00597557, 0.00761827, 0.00479378, 0.00536723, 0.00572023, 0.00148903, 0.000937458, 0.00128201, 0.00631931, 0.0118626, 0.00280683, 0.000781941, 0.00281974
33, 200, 0.00551671, 0.00356425, 0.00335701, 0.0031255, 0.00361244, 0.0046844, 0.00324639, 0.00331296, 0.00261095, 0.00207414, 0.00567526, 0.00324822, 0.00451773, 0.0110648, 0.0108606, 0.00400732, 0.00981605, 0.00908903, 0.0149852, 0.00640423, 0.0230172, 0.00751714, 0.00751467, 0.00648552, 0.00608612, 0.00746609, 0.00497134, 0.00592342, 0.00628826, 0.00157331, 0.00118194, 0.0014021, 0.00679134, 0.0124957, 0.00297637, 0.00105206, 0.00299426
34, 200, 0.00512931, 0.00367581, 0.00305893, 0.00311326, 0.00352811, 0.00477069, 0.00315687, 0.00317106, 0.00257409, 0.00205392, 0.00611669, 0.00293007, 0.00465032, 0.0111472, 0.0107879, 0.00397373, 0.0102561, 0.00942509, 0.0150217, 0.00685697, 0.0237758, 0.00767564, 0.00776958, 0.00643925, 0.00619409, 0.00731582, 0.00517815, 0.00652449, 0.00689774, 0.00167008, 0.00145321, 0.00153757, 0.0072789, 0.013182, 0.00314764, 0.00131622, 0.0031704
35, 200, 0.00481433, 0.00389516, 0.0027593, 0.00319872, 0.0034759, 0.00489068, 0.00309489, 0.0030415, 0.00257216, 0.00205046, 0.00656257, 0.00266257, 0.00477977, 0.0112308, 0.0107287, 0.00394612, 0.0107142, 0.00978626, 0.015162, 0.00734917, 0.0245766, 0.0078601, 0.00806992, 0.00643073, 0.00631691, 0.00717826, 0.00542635, 0.00715874, 0.00754114, 0.00178213, 0.00174585, 0.00168902, 0.00777666, 0.0139101, 0.0033253, 0.00156813, 0.00335138
36, 200, 0.00457858, 0.00421011, 0.00245874, 0.00339208, 0.00343951, 0.00502979, 0.00306232, 0.00293103, 0.00257695, 0.00205567, 0.00700258, 0.00247403, 0.0048986, 0.0113077, 0.0106765, 0.00392271, 0.0112011, 0.0101872, 0.015424, 0.00787283, 0.0254425, 0.00809464, 0.00842039, 0.00646421, 0.00647339, 0.00707166, 0.00572048, 0.00781846, 0.00821392, 0.00190923, 0.00205657, 0.00185494, 0.00828589, 0.0146712, 0.00351365, 0.00180955, 0.00354072
37, 200, 0.00442593, 0.00460257, 0.00215283, 0.00369071, 0.00340214, 0.00517001, 0.00305853, 0.00284559, 0.00256766, 0.00206296, 0.00742807, 0.00240243, 0.00500024, 0.0113728, 0.0106252, 0.00390124, 0.0117251, 0.01064, 0.0158012, 0.00841107, 0.0263636, 0.00840026, 0.00882749, 0.00654818, 0.00667178, 0.0070213, 0.00605181, 0.00849825, 0.00891432, 0.00204811, 0.00238407, 0.00203208, 0.00881427, 0.0154572, 0.00371735, 0.00205139, 0.00374271
38, 200, 0.00436744, 0.00506116, 0.00184269, 0.00408726, 0.00335295, 0.00528816, 0.00308236, 0.00278935, 0.0025407, 0.00207148, 0.00783711, 0.00247539, 0.00508216, 0.0114268, 0.0105711, 0.00387958, 0.0122971, 0.0111536, 0.0162619, 0.0089528, 0.0273026, 0.0087883, 0.00929656, 0.00669802, 0.00688728, 0.00704616, 0.00639202, 0.00919552, 0.00964384, 0.00219591, 0.00272944, 0.0022186, 0.00937217, 0.0162578, 0.00394054, 0.00231105, 0.00396113
39, 200, 0.00440763, 0.00557706, 0.00153664, 0.00457038, 0.00329045, 0.00537247, 0.00312967, 0.00276035, 0.00250501, 0.00208359, 0.0082317, 0.00268682, 0.00514657, 0.0114737, 0.010516, 0.00385737, 0.0129241, 0.0117306, 0.0167662, 0.00949844, 0.0282265, 0.00925756, 0.00982534, 0.00690527, 0.00709034, 0.00714067, 0.00670901, 0.00990886, 0.0104037, 0.00235331, 0.00309573, 0.00241593, 0.00996792, 0.0170663, 0.00418484, 0.00260474, 0.00419823
40, 200, 0.00453274, 0.00613518, 0.00125066, 0.00512173, 0.00321938, 0.00543336, 0.00319005, 0.00274736, 0.00246973, 0.00209915, 0.00861053, 0.00299788, 0.00519887, 0.0115154, 0.0104672, 0.00383759, 0.0135995, 0.012363, 0.0172914, 0.0100466, 0.0291259, 0.00979786, 0.0104037, 0.00712791, 0.00729512, 0.00728326, 0.00699396, 0.0106357, 0.0111907, 0.00252406, 0.00348561, 0.00262753, 0.0106055, 0.0178874, 0.00445031, 0.002941, 0.0044546
41, 200, 0.00471819, 0.00671735, 0.0010197, 0.00572173, 0.00314733, 0.00549464, 0.00324774, 0.00273445, 0.00243587, 0.00211272, 0.00896614, 0.00335835, 0.00524476, 0.011549, 0.0104348, 0.00382582, 0.0143074, 0.0130381, 0.0178345, 0.0105871, 0.0299981, 0.0103978, 0.0110222, 0.00732726, 0.00754643, 0.00746221, 0.00726197, 0.0113744, 0.0119987, 0.0027121, 0.00390267, 0.00285679, 0.0112857, 0.0187333, 0.00473739, 0.00332138, 0.00473099
42, 200, 0.00493941, 0.00731268, 0.000905872, 0.00635732, 0.00308704, 0.00558151, 0.00328773, 0.002712, 0.00239639, 0.00211572, 0.00928912, 0.00372907, 0.0052873, 0.0115685, 0.0104243, 0.00382624, 0.0150375, 0.0137476, 0.0183916, 0.0111186, 0.0308327, 0.0110473, 0.0116772, 0.00750532, 0.00786118, 0.00768056, 0.00752788, 0.0121303, 0.0128254, 0.00292205, 0.00435468, 0.00310855, 0.012006, 0.0196111, 0.0050482, 0.00374362, 0.0050293
43, 200, 0.00517475, 0.0079205, 0.000959674, 0.00702421, 0.0030566, 0.00571906, 0.00330253, 0.00268357, 0.00234015, 0.00210085, 0.00957152, 0.00409175, 0.00532527, 0.0115717, 0.0104328, 0.00383791, 0.0157916, 0.0144872, 0.0189464, 0.0116705, 0.0316219, 0.011732, 0.0123661, 0.00769733, 0.00820459, 0.00793956, 0.00779331, 0.0129162, 0.0136749, 0.00316231, 0.00485628, 0.00339177, 0.012758, 0.0205138, 0.00538509, 0.00420157, 0.0053512
44, 200, 0.00540333, 0.00854712, 0.00115874, 0.00772363, 0.00307291, 0.00592974, 0.00329341, 0.00266253, 0.0022569, 0.00206493, 0.00980381, 0.00444104, 0.00535409, 0.011565, 0.0104514, 0.00385563, 0.0165746, 0.0152492, 0.0194843, 0.0122898, 0.0323735, 0.012432, 0.0130816, 0.00793998, 0.00851923, 0.00822845, 0.00805263, 0.0137448, 0.0145514, 0.00344548, 0.00542396, 0.00371862, 0.0135276, 0.0214232, 0.00574908, 0.00468584, 0.00569753
45, 200, 0.00560655, 0.00920313, 0.00144201, 0.00845893, 0.00314395, 0.00622014, 0.003267, 0.00266339, 0.00214224, 0.00200931, 0.00997905, 0.00477428, 0.00537003, 0.0115595, 0.0104712, 0.00387317, 0.0173822, 0.0160221, 0.0200056, 0.0130039, 0.0331067, 0.0131337, 0.0138124, 0.00824929, 0.00876573, 0.00853234, 0.00830029, 0.0146141, 0.0154478, 0.0037833, 0.00606646, 0.00409914, 0.0143001, 0.0223184, 0.00614073, 0.00518795, 0.00606939
46, 200, 0.00577953, 0.00989831, 0.00176184, 0.00922995, 0.00326523, 0.00657221, 0.00323102, 0.00269534, 0.00199855, 0.0019384, 0.0101089, 0.00509616, 0.00537439, 0.0115637, 0.0104848, 0.00388512, 0.0182018, 0.0167985, 0.0205215, 0.0137962, 0.0338434, 0.0138394, 0.0145484, 0.00861282, 0.00894325, 0.00884129, 0.0085326, 0.0155024, 0.0163426, 0.00418189, 0.00677747, 0.00453599, 0.0150663, 0.0231827, 0.00656165, 0.00570456, 0.00646984
47, 200, 0.00592895, 0.0106397, 0.00208087, 0.0100352, 0.0034232, 0.00695817, 0.0031893, 0.00275978, 0.00183343, 0.00185672, 0.0102202, 0.00541816, 0.00537154, 0.0115754, 0.0104887, 0.00388927, 0.0190216, 0.0175773, 0.0210504, 0.0146181, 0.0345958, 0.0145583, 0.015287, 0.00899996, 0.00908315, 0.00915356, 0.00874904, 0.0163774, 0.0172083, 0.00463874, 0.00753825, 0.00502336, 0.0158236, 0.024013, 0.00701305, 0.00623544, 0.00690238
48, 200, 0.00606145, 0.0114215, 0.00238034, 0.0108681, 0.00360435, 0.00736219, 0.00313971, 0.00285171, 0.00165599, 0.00176638, 0.010334, 0.00574746, 0.00536834, 0.0115887, 0.0104844, 0.00388681, 0.0198356, 0.0183608, 0.0216158, 0.0154186, 0.0353567, 0.0152948, 0.0160333, 0.00938434, 0.0092305, 0.00947894, 0.00895561, 0.0172152, 0.0180264, 0.00514312, 0.0083259, 0.005549, 0.0165746, 0.0248234, 0.00749311, 0.00678051, 0.00736776
49, 200, 0.00617649, 0.0122235, 0.00265907, 0.0117127, 0.00380289, 0.00778078, 0.00307767, 0.0029642, 0.00147826, 0.00166855, 0.0104501, 0.00607782, 0.00537252, 0.0116021, 0.010478, 0.00388147, 0.020641, 0.0191468, 0.0222338, 0.0161697, 0.0361058, 0.0160459, 0.0167902, 0.00975854, 0.00942733, 0.00983458, 0.00916776, 0.0180071, 0.0187949, 0.00568035, 0.0091208, 0.00609871, 0.0173233, 0.0256335, 0.0079965, 0.00733965, 0.0078622
50, 200, 0.00626179, 0.0130272, 0.0029132, 0.0125544, 0.00401434, 0.0082079, 0.00300214, 0.00308665, 0.00131832, 0.00156801, 0.0105501, 0.00639319, 0.00538712, 0.0116135, 0.0104796, 0.00387863, 0.0214344, 0.0199289, 0.0228966, 0.0168728, 0.0368253, 0.0168029, 0.0175518, 0.0101287, 0.0096932, 0.0102299, 0.00940169, 0.0187563, 0.019522, 0.00623852, 0.00991114, 0.00666186, 0.0180711, 0.0264505, 0.00851412, 0.00791202, 0.0083767
