0, 0.0274575, -0.0235555, 0.956224, -0.0296335, 0.222986, 0.0436497, -0.0718116, -0.266483, -0.165494, 0.0749488, 0.158482, -0.0174936, 0.10036, -0.150015, -0.0316762, 0.114394, -0.322532, 0.225063, -0.0389322, 0.285432, 0.103337, -0.142814, -0.179713, -0.233607, 0.0508763, -0.120418, -0.0205233, -0.0275711, 0.10179, -0.0305583, 0.00144033, 0.41829, 0.131337, -0.0947809, -0.220582, 0.577676, -0.118444, -0.433193, 1.50137, 0.084266, -0.234659, 0.041917, 0.0401177, -0.247624, -0.769312, 0.111783, -0.441917, -1.50874, -0.0792472, 0.0259308, 0.02781
0.02, 0.0278237, -0.022824, 0.956235, -0.0291333, 0.222916, 0.0443371, -0.0731995, -0.266665, -0.165057, 0.0747227, 0.160093, -0.0157859, 0.100316, -0.15146, -0.0347467, 0.112066, -0.322394, 0.219182, -0.0389103, 0.285339, 0.104045, -0.141844, -0.180752, -0.229266, 0.0492095, -0.119652, -0.0205861, -0.0267024, 0.101009, -0.0303044, 0.00118743, 0.418305, 0.131413, -0.0961266, -0.21862, 0.58519, -0.12204, -0.439805, 1.49264, 0.0848957, -0.23458, 0.0417053, 0.0445762, -0.244256, -0.766728, 0.112056, -0.444691, -1.50681, -0.0800253, 0.0264089, 0.0280573
0.04, 0.0281335, -0.0220996, 0.956235, -0.028842, 0.222896, 0.0454925, -0.0745732, -0.266929, -0.164834, 0.0747142, 0.161813, -0.0137284, 0.099941, -0.153098, -0.0384276, 0.109694, -0.32258, 0.212396, -0.0387626, 0.285418, 0.104868, -0.140892, -0.181925, -0.224471, 0.0482548, -0.118647, -0.0207173, -0.0263954, 0.100053, -0.0302681, 0.000958242, 0.418027, 0.13152, -0.0973376, -0.216235, 0.592282, -0.1253, -0.446529, 1.48497, 0.0853437, -0.234736, 0.041595, 0.0495063, -0.240581, -0.76356, 0.11232, -0.448253, -1.50505, -0.0808092, 0.0268388, 0.0282923
0.06, 0.0283548, -0.0214146, 0.956216, -0.028877, 0.223002, 0.0469283, -0.0757448, -0.267428, -0.1647, 0.0749688, 0.163646, -0.011292, 0.0990525, -0.154833, -0.0426862, 0.107688, -0.323297, 0.205696, -0.0386345, 0.286043, 0.10552, -0.139783, -0.183332, -0.219621, 0.0479453, -0.117295, -0.0208016, -0.0264781, 0.0988657, -0.0303157, 0.000888972, 0.417477, 0.1314, -0.0982659, -0.213611, 0.598226, -0.128081, -0.45293, 1.47896, 0.0856237, -0.234945, 0.041539, 0.0546124, -0.23683, -0.760345, 0.112759, -0.452008, -1.50315, -0.0815903, 0.0271909, 0.0285082
0.08, 0.0284565, -0.0208102, 0.956175, -0.029239, 0.223299, 0.0483139, -0.0765507, -0.268342, -0.16436, 0.0754085, 0.165615, -0.00854695, 0.0976546, -0.15657, -0.0474134, 0.106365, -0.324658, 0.200063, -0.0386803, 0.287461, 0.105757, -0.138367, -0.185016, -0.21505, 0.0479847, -0.11549, -0.0207051, -0.0266434, 0.097431, -0.0302517, 0.00106097, 0.416728, 0.130781, -0.0988088, -0.210968, 0.60263, -0.130328, -0.458586, 1.4749, 0.0857828, -0.235034, 0.0414837, 0.0596069, -0.233245, -0.757511, 0.113522, -0.455428, -1.50071, -0.0823902, 0.0274799, 0.0287135
0.1, 0.028408, -0.0203193, 0.956108, -0.0298411, 0.223844, 0.0492899, -0.076909, -0.269848, -0.163458, 0.0759107, 0.167746, -0.00565982, 0.0959087, -0.158229, -0.052439, 0.105884, -0.326693, 0.196218, -0.0389974, 0.289732, 0.105416, -0.136588, -0.186942, -0.210954, 0.0480423, -0.113141, -0.020321, -0.0266222, 0.0957714, -0.0299025, 0.00141491, 0.415893, 0.129499, -0.0989377, -0.208546, 0.605809, -0.132193, -0.463171, 1.47235, 0.0859039, -0.234925, 0.0413885, 0.0643072, -0.230008, -0.755269, 0.114655, -0.458236, -1.49731, -0.0832692, 0.0277513, 0.028932
0.12, 0.0281799, -0.019961, 0.956018, -0.0305368, 0.224693, 0.0495351, -0.0768395, -0.272096, -0.161647, 0.0763843, 0.170051, -0.00286843, 0.0940305, -0.159745, -0.0575642, 0.106236, -0.329355, 0.194498, -0.0396074, 0.292712, 0.104434, -0.134514, -0.188988, -0.207354, 0.0478513, -0.110176, -0.0195931, -0.0262512, 0.0939508, -0.0291583, 0.00173523, 0.415034, 0.127641, -0.0987051, -0.206583, 0.608733, -0.134021, -0.466521, 1.47016, 0.0860838, -0.234661, 0.0412395, 0.0686544, -0.22721, -0.753558, 0.116075, -0.460446, -1.4927, -0.0842904, 0.0280415, 0.0291859
0.14, 0.027745, -0.0197359, 0.955912, -0.0311557, 0.225907, 0.0488382, -0.0764562, -0.275202, -0.15869, 0.0767921, 0.172523, -0.000432728, 0.0922136, -0.161044, -0.0625611, 0.107256, -0.33255, 0.194788, -0.0404671, 0.296085, 0.102879, -0.1323, -0.190957, -0.204127, 0.0471958, -0.106529, -0.0185258, -0.0254357, 0.0920539, -0.0279789, 0.00179063, 0.414089, 0.125552, -0.0982536, -0.205282, 0.61247, -0.13615, -0.468681, 1.46703, 0.0863855, -0.234373, 0.041054, 0.0726229, -0.22488, -0.752158, 0.11765, -0.462217, -1.48692, -0.0854627, 0.0283565, 0.029479
0.16, 0.0270757, -0.0196167, 0.955803, -0.0315534, 0.227532, 0.0472073, -0.0759556, -0.279219, -0.154628, 0.0771513, 0.175138, 0.00144803, 0.0905922, -0.162042, -0.0671867, 0.108641, -0.336191, 0.196515, -0.0414768, 0.299461, 0.100966, -0.130134, -0.192629, -0.201074, 0.04589, -0.10212, -0.017196, -0.0240984, 0.090155, -0.0264014, 0.0015336, 0.412891, 0.123667, -0.0978067, -0.204761, 0.617525, -0.138689, -0.469888, 1.46227, 0.0868191, -0.234173, 0.0408589, 0.076116, -0.223063, -0.750985, 0.119332, -0.463657, -1.48022, -0.0867238, 0.0286722, 0.0297929
0.18, 0.0261411, -0.0195468, 0.955703, -0.0316803, 0.22961, 0.0449304, -0.0755582, -0.284135, -0.149841, 0.0775202, 0.177852, 0.00271653, 0.0892072, -0.16266, -0.0712928, 0.110034, -0.340291, 0.198811, -0.0425, 0.302524, 0.0989876, -0.128166, -0.193828, -0.198011, 0.0439066, -0.0968682, -0.015751, -0.0222597, 0.0883234, -0.0245641, 0.00111387, 0.411246, 0.122287, -0.0975863, -0.205087, 0.623646, -0.14147, -0.470473, 1.4561, 0.087348, -0.234067, 0.0406649, 0.0789981, -0.221858, -0.750199, 0.121162, -0.464791, -1.47287, -0.0879712, 0.0289505, 0.0300976
0.2, 0.0249099, -0.0194627, 0.955622, -0.0315961, 0.232174, 0.042452, -0.0754127, -0.289905, -0.144857, 0.0779489, 0.180584, 0.0034628, 0.0880081, -0.162844, -0.0749202, 0.111175, -0.34498, 0.20091, -0.0434285, 0.305161, 0.097169, -0.12643, -0.194477, -0.194859, 0.0415063, -0.0907431, -0.014364, -0.0201593, 0.0866455, -0.0226915, 0.000680443, 0.40906, 0.121518, -0.0977026, -0.20634, 0.630321, -0.144244, -0.470732, 1.44914, 0.0879253, -0.23397, 0.0404615, 0.0812421, -0.221369, -0.749956, 0.123137, -0.46567, -1.46533, -0.0891003, 0.0291768, 0.0303674
