frame, steps, LASI, LPSI, RASI, RPSI, RKNE, RTHI, RANK, RTIB, RHEE, RTOE, LKNE, LTHI, LANK, LTIB, LHEE, LTOE, C7, CLAV, LSHO, RBAK, RSHO, STRN, T10, LBHD, LFHD, RBHD, RFHD, RELB, RUPA, RWRA, RWRB, RFIN, LELB, LUPA, LWRA, LWRB, LFIN
50, 200, 0.00618678, 0.0135887, 0.00294165, 0.0128651, 0.00389841, 0.00765545, 0.00287749, 0.00276981, 0.00104213, 0.00137956, 0.0104425, 0.00641297, 0.00601219, 0.0118052, 0.0108785, 0.00405501, 0.0228508, 0.0218987, 0.0263811, 0.0171745, 0.03975, 0.0193036, 0.0196269, 0.00628858, 0.0138537, 0.00670857, 0.0129633, 0.0205226, 0.0212535, 0.00735252, 0.0114652, 0.00775283, 0.0204587, 0.0292024, 0.00954789, 0.00918139, 0.00950869
51, 200, 0.00622657, 0.0142454, 0.00314327, 0.0135429, 0.00407499, 0.00798136, 0.00281145, 0.0027651, 0.00101626, 0.00132946, 0.010503, 0.00666393, 0.00602018, 0.0118083, 0.0109151, 0.0040665, 0.0236707, 0.0226163, 0.0270152, 0.0180678, 0.0405592, 0.0199414, 0.0203429, 0.00648639, 0.0142417, 0.00691421, 0.0133341, 0.0211906, 0.0219507, 0.00795616, 0.0121198, 0.00832099, 0.0212129, 0.0299153, 0.0100829, 0.00972021, 0.0100392
52, 200, 0.00624399, 0.0149092, 0.00333557, 0.0142179, 0.00427308, 0.00833085, 0.00275061, 0.00279711, 0.000993257, 0.00127943, 0.0105389, 0.00691645, 0.00602745, 0.0118042, 0.0109486, 0.00407664, 0.0245084, 0.0233503, 0.0276384, 0.0189721, 0.0412697, 0.0205734, 0.0210689, 0.00670395, 0.0145991, 0.0071274, 0.0136948, 0.0218406, 0.0226269, 0.00856126, 0.0127674, 0.00888932, 0.0219769, 0.0306201, 0.0106261, 0.010263, 0.0105776
53, 200, 0.00624355, 0.0155743, 0.00351111, 0.0148848, 0.00448912, 0.00870355, 0.0026984, 0.00287913, 0.000977789, 0.0012306, 0.0105628, 0.00716574, 0.00603418, 0.0117926, 0.0109775, 0.00408419, 0.025348, 0.0241037, 0.0282008, 0.0198922, 0.0419093, 0.0212437, 0.0218287, 0.00694984, 0.0149259, 0.00735699, 0.0140447, 0.0224214, 0.0231817, 0.00923639, 0.0133855, 0.00950699, 0.0227699, 0.031309, 0.0111913, 0.0108346, 0.0111354
54, 200, 0.00622965, 0.016229, 0.00365689, 0.0155333, 0.00471719, 0.0090899, 0.00265772, 0.00300869, 0.000976409, 0.00118569, 0.0105947, 0.00741206, 0.00603549, 0.011776, 0.0109956, 0.00408508, 0.0261458, 0.0248736, 0.0286474, 0.0208601, 0.0425047, 0.0220424, 0.02268, 0.00721474, 0.0152313, 0.00760135, 0.0143808, 0.0228389, 0.0234583, 0.0101096, 0.0139344, 0.0102699, 0.0236184, 0.0319824, 0.0117972, 0.0114696, 0.0117284
55, 200, 0.00620763, 0.0168672, 0.00376095, 0.0161588, 0.00494645, 0.00946817, 0.00262897, 0.00316104, 0.000992175, 0.00114802, 0.0106529, 0.00765722, 0.00602544, 0.0117615, 0.0109969, 0.00407499, 0.0268848, 0.0256585, 0.0289535, 0.0218679, 0.0430909, 0.0229984, 0.0236386, 0.00749154, 0.0155272, 0.00785908, 0.0147052, 0.0230722, 0.0233951, 0.0112205, 0.0144152, 0.0112132, 0.0245241, 0.0326415, 0.0124463, 0.0121796, 0.0123567
56, 200, 0.00618569, 0.017481, 0.00382068, 0.0167566, 0.00515799, 0.00980838, 0.0026097, 0.00330312, 0.00102108, 0.00111952, 0.0107433, 0.00790062, 0.00600206, 0.0117564, 0.010982, 0.00405362, 0.0276485, 0.026479, 0.0290945, 0.0228805, 0.0437836, 0.0239865, 0.0246246, 0.00781706, 0.0158296, 0.00817316, 0.0150278, 0.0231455, 0.0228747, 0.012538, 0.0148068, 0.0123158, 0.0255238, 0.0333205, 0.0131643, 0.0130018, 0.0130407
57, 200, 0.0061976, 0.0180354, 0.00386888, 0.0172993, 0.00532735, 0.0100832, 0.00259686, 0.00341668, 0.00105531, 0.00109988, 0.0108451, 0.00812988, 0.00596733, 0.0117616, 0.0109583, 0.00402672, 0.0288959, 0.0274593, 0.0289585, 0.0236814, 0.0450608, 0.0243762, 0.0251928, 0.00847559, 0.0161148, 0.00878862, 0.0153889, 0.0234639, 0.0216979, 0.0138201, 0.0150399, 0.0133949, 0.0266332, 0.0339177, 0.014038, 0.0139763, 0.0138595
58, 200, 0.00634373, 0.0186348, 0.00399102, 0.0178832, 0.00544371, 0.0102922, 0.00258225, 0.00350452, 0.00108451, 0.00108363, 0.0109288, 0.00833511, 0.00592183, 0.0117724, 0.0109393, 0.00400178, 0.0310266, 0.0285302, 0.0288444, 0.0232795, 0.0470827, 0.0230174, 0.0244595, 0.00983746, 0.0161945, 0.00992265, 0.0157839, 0.0259709, 0.0221955, 0.0130392, 0.0150979, 0.0127902, 0.0271881, 0.0338936, 0.0146738, 0.0145291, 0.014456
59, 200, 0.0063013, 0.0195142, 0.00390439, 0.0186824, 0.00559779, 0.010516, 0.00254284, 0.00356562, 0.00111361, 0.0010551, 0.0110739, 0.0085861, 0.0058745, 0.0118006, 0.0109239, 0.00397397, 0.0304332, 0.0286708, 0.0301019, 0.0235557, 0.0459646, 0.0247692, 0.0257731, 0.00925892, 0.0166961, 0.00941374, 0.0161737, 0.0260571, 0.02568, 0.0122649, 0.0164192, 0.012303, 0.0272237, 0.0345503, 0.0146214, 0.0144495, 0.0143768
60, 200, 0.00628737, 0.0202239, 0.00384755, 0.0193457, 0.00570509, 0.0106913, 0.00250262, 0.00361076, 0.00114052, 0.00102875, 0.0111813, 0.00881028, 0.00582783, 0.0118292, 0.0109231, 0.00395667, 0.0307664, 0.029215, 0.0307777, 0.0239803, 0.0462194, 0.0257276, 0.0266423, 0.00935376, 0.0171037, 0.00951475, 0.0165629, 0.0262759, 0.0266286, 0.012494, 0.0169665, 0.0125677, 0.0277114, 0.0351391, 0.0150882, 0.014856, 0.0147911
61, 200, 0.00629571, 0.0209108, 0.00380242, 0.0199971, 0.00578846, 0.0108416, 0.0024578, 0.00364323, 0.00116481, 0.00100155, 0.0112662, 0.00902576, 0.00578386, 0.0118649, 0.0109385, 0.00394787, 0.031282, 0.0297789, 0.0314012, 0.0243345, 0.0467892, 0.0263338, 0.0272764, 0.00961348, 0.0174428, 0.00973304, 0.01695, 0.0266222, 0.0271663, 0.0127428, 0.017343, 0.0128179, 0.0282226, 0.0357332, 0.0155696, 0.0152789, 0.0152127
62, 200, 0.00631611, 0.0215779, 0.00376898, 0.0206387, 0.00585794, 0.010976, 0.00240929, 0.00366997, 0.00118834, 0.000973155, 0.0113282, 0.0092366, 0.0057416, 0.011911, 0.0109689, 0.00394602, 0.0318004, 0.0303097, 0.0320864, 0.0246486, 0.0474148, 0.0268259, 0.0278126, 0.0099094, 0.0177429, 0.00996924, 0.0173228, 0.0269612, 0.0275701, 0.0130313, 0.0176823, 0.013093, 0.028684, 0.0362637, 0.016032, 0.0156422, 0.0156237
63, 200, 0.00634609, 0.0222153, 0.00375538, 0.02126, 0.00592359, 0.0111022, 0.00235702, 0.00370138, 0.00121494, 0.000942546, 0.0113648, 0.009442, 0.00569835, 0.011965, 0.0110086, 0.00394884, 0.0322874, 0.030801, 0.0328052, 0.0249096, 0.0480551, 0.02725, 0.0282699, 0.0101982, 0.0180314, 0.0102028, 0.0176777, 0.027262, 0.0278786, 0.0133615, 0.0179993, 0.0133984, 0.0290778, 0.036708, 0.0164672, 0.0159392, 0.016018
64, 200, 0.00638771, 0.0228293, 0.00376803, 0.0218613, 0.00599923, 0.0112302, 0.002298, 0.00374468, 0.00124849, 0.00090767, 0.0113761, 0.00963801, 0.00565176, 0.0120172, 0.0110496, 0.00395361, 0.0327347, 0.0312507, 0.0335101, 0.0251208, 0.048711, 0.0276161, 0.0286545, 0.0104613, 0.0183126, 0.0104246, 0.0180072, 0.0275149, 0.0281064, 0.0137172, 0.0182845, 0.0137214, 0.0294041, 0.0370888, 0.016863, 0.0161787, 0.0163822
65, 200, 0.00644824, 0.0234395, 0.00381007, 0.0224522, 0.00609933, 0.0113731, 0.00222999, 0.00380405, 0.00129217, 0.000867468, 0.0113643, 0.00981891, 0.00560109, 0.0120573, 0.0110849, 0.00395798, 0.0331409, 0.0316534, 0.034178, 0.0253062, 0.0493868, 0.0279248, 0.0289726, 0.0107105, 0.0185624, 0.0106377, 0.0182989, 0.0277298, 0.0282801, 0.0140759, 0.0185319, 0.0140438, 0.0296633, 0.0374335, 0.0172102, 0.0163685, 0.0167057
66, 200, 0.00653623, 0.0240634, 0.00388128, 0.0230442, 0.00623092, 0.011545, 0.00215695, 0.00388714, 0.00134801, 0.000824302, 0.011339, 0.00998272, 0.00554736, 0.0120795, 0.0111108, 0.00396046, 0.0335039, 0.0319986, 0.0348099, 0.0254995, 0.0500761, 0.0281734, 0.0292322, 0.0109728, 0.0187495, 0.0108521, 0.0185441, 0.0279271, 0.0284319, 0.0144179, 0.018747, 0.0143498, 0.0298549, 0.0377627, 0.0175044, 0.0165156, 0.0169827
67, 200, 0.00665638, 0.0247051, 0.00397763, 0.0236425, 0.00638816, 0.0117522, 0.00208857, 0.00400109, 0.00141428, 0.000783292, 0.0113183, 0.0101345, 0.00549245, 0.0120829, 0.0111262, 0.00396017, 0.0338249, 0.0322803, 0.0354206, 0.0257294, 0.0507577, 0.0283599, 0.0294438, 0.0112713, 0.0188652, 0.0110797, 0.0187476, 0.0281243, 0.0285865, 0.014735, 0.0189447, 0.0146335, 0.0299849, 0.0380957, 0.0177444, 0.0166284, 0.0172104
68, 200, 0.00680472, 0.0253518, 0.00409069, 0.0242395, 0.00655499, 0.0119841, 0.00203389, 0.00414043, 0.00148367, 0.000749116, 0.0113211, 0.0102812, 0.00543801, 0.0120701, 0.0111303, 0.00395631, 0.0341129, 0.0325101, 0.0360253, 0.0259972, 0.0514094, 0.0284941, 0.0296228, 0.0116109, 0.0189478, 0.0113362, 0.0189323, 0.0283283, 0.0287516, 0.0150296, 0.0191393, 0.0148981, 0.0300726, 0.0384444, 0.0179368, 0.0167185, 0.0173932
69, 200, 0.00696682, 0.0259744, 0.00420814, 0.024814, 0.00670937, 0.0122146, 0.00199656, 0.00428746, 0.00154647, 0.000723536, 0.0113566, 0.0104262, 0.00538483, 0.0120491, 0.0111235, 0.00394813, 0.0343796, 0.0327129, 0.0366252, 0.0262736, 0.052016, 0.0285981, 0.0297846, 0.0119711, 0.0190683, 0.011635, 0.0191257, 0.0285323, 0.0289177, 0.0153098, 0.0193368, 0.015151, 0.030144, 0.0388033, 0.0180967, 0.0167998, 0.0175459
70, 200, 0.00712052, 0.0265402, 0.00431767, 0.025342, 0.00682913, 0.012416, 0.00197543, 0.00442547, 0.00159601, 0.00070572, 0.0114234, 0.0105708, 0.00533359, 0.0120326, 0.0111094, 0.00393574, 0.0346335, 0.0329066, 0.037197, 0.0265276, 0.0525636, 0.0286905, 0.0299345, 0.0123191, 0.0192717, 0.0119734, 0.0193361, 0.0287249, 0.0290691, 0.0155823, 0.0195364, 0.0153981, 0.0302204, 0.0391459, 0.0182403, 0.0168826, 0.0176851
71, 200, 0.00724216, 0.0270259, 0.00441013, 0.0258087, 0.00690238, 0.0125734, 0.00196651, 0.00454558, 0.00163124, 0.000693824, 0.0115146, 0.010718, 0.00528609, 0.0120308, 0.0110939, 0.00392049, 0.0348752, 0.0330937, 0.0376907, 0.0267478, 0.0530461, 0.0287801, 0.0300644, 0.0126353, 0.0195386, 0.0123331, 0.0195441, 0.0289004, 0.0291978, 0.0158483, 0.0197332, 0.0156399, 0.0303118, 0.0394288, 0.0183774, 0.0169696, 0.0178207
72, 200, 0.00731575, 0.0274249, 0.0044815, 0.0262108, 0.00693497, 0.0126892, 0.00196403, 0.00464455, 0.0016553, 0.000685778, 0.0116184, 0.0108708, 0.00524482, 0.0120433, 0.0110805, 0.00390433, 0.0351, 0.0332686, 0.0380499, 0.0269363, 0.0534746, 0.0288741, 0.0301632, 0.0129273, 0.019805, 0.0126979, 0.0197165, 0.029059, 0.0293061, 0.016106, 0.0199184, 0.0158736, 0.0304181, 0.0396051, 0.0185139, 0.0170615, 0.0179595
73, 200, 0.00734274, 0.0277471, 0.00453312, 0.0265538, 0.0069459, 0.0127775, 0.00196204, 0.00472357, 0.00167271, 0.000679392, 0.0117178, 0.0110264, 0.00521134, 0.0120608, 0.0110698, 0.00388904, 0.0353045, 0.0334281, 0.0382478, 0.0270979, 0.053862, 0.0289796, 0.0302314, 0.0132157, 0.0200039, 0.0130612, 0.0198212, 0.0292012, 0.0293964, 0.0163567, 0.0200848, 0.0160995, 0.0305311, 0.0396482, 0.0186576, 0.0171607, 0.0181102
74, 200, 0.00734051, 0.0280138, 0.00456943, 0.0268466, 0.00695464, 0.0128556, 0.00195735, 0.00479044, 0.00168729, 0.000672844, 0.0117942, 0.011176, 0.00518524, 0.0120739, 0.0110605, 0.00387579, 0.0354907, 0.033575, 0.0383057, 0.0272357, 0.054209, 0.0290995, 0.0302837, 0.0135127, 0.0200971, 0.0134203, 0.0198382, 0.0293211, 0.0294589, 0.0166109, 0.0202336, 0.0163264, 0.0306368, 0.0395695, 0.0188165, 0.0172684, 0.0182809
75, 200, 0.0073297, 0.0282465, 0.00459373, 0.0270989, 0.00697169, 0.0129383, 0.00195155, 0.00485983, 0.001702, 0.000665465, 0.011838, 0.0113107, 0.00516365, 0.0120782, 0.0110499, 0.00386448, 0.0356659, 0.0337167, 0.03828, 0.0273536, 0.0545149, 0.0292318, 0.0303399, 0.013814, 0.0200864, 0.0137715, 0.0197687, 0.0294088, 0.0294737, 0.0168853, 0.0203745, 0.0165702, 0.0307205, 0.0394131, 0.0189965, 0.017384, 0.0184761
76, 200, 0.00732568, 0.0284643, 0.00460747, 0.0273228, 0.00699854, 0.0130355, 0.0019499, 0.00494808, 0.00171915, 0.000658048, 0.0118566, 0.0114278, 0.00514175, 0.0120703, 0.0110329, 0.00385329, 0.0358382, 0.0338593, 0.0382399, 0.0274638, 0.0547877, 0.0293703, 0.0304159, 0.0141101, 0.0200055, 0.0141101, 0.0196397, 0.0294581, 0.0294267, 0.0171946, 0.0205207, 0.0168452, 0.0307717, 0.0392388, 0.0191989, 0.0175053, 0.0186942
77, 200, 0.00733967, 0.0286878, 0.0046134, 0.0275369, 0.007032, 0.0131498, 0.00195719, 0.0050624, 0.00173886, 0.000651858, 0.0118721, 0.0115329, 0.00511494, 0.0120475, 0.0110033, 0.00383949, 0.0360144, 0.0340039, 0.038251, 0.0275942, 0.0550278, 0.0294977, 0.0305182, 0.0143991, 0.0198963, 0.0144301, 0.0194967, 0.0294757, 0.0293237, 0.0175412, 0.0206836, 0.0171556, 0.0307854, 0.0391097, 0.0194156, 0.0176268, 0.0189244
78, 200, 0.0073794, 0.0289348, 0.00461724, 0.0277605, 0.007068, 0.013275, 0.00197374, 0.0051943, 0.00175917, 0.000647698, 0.0119064, 0.0116347, 0.00508178, 0.0120105, 0.0109584, 0.00382133, 0.0361947, 0.0341442, 0.0383524, 0.0277689, 0.0552145, 0.0295889, 0.0306413, 0.0146856, 0.019787, 0.0147226, 0.019383, 0.0294786, 0.0291901, 0.0179077, 0.0208657, 0.017487, 0.0307626, 0.0390713, 0.0196294, 0.0177393, 0.0191479
79, 200, 0.00744539, 0.0292088, 0.00462529, 0.0280009, 0.00710507, 0.0133995, 0.00199506, 0.00532552, 0.001779, 0.000645802, 0.0119637, 0.011735, 0.00504529, 0.0119659, 0.0109031, 0.00379967, 0.0363677, 0.0342719, 0.0385299, 0.027975, 0.0553269, 0.0296345, 0.03077, 0.0149701, 0.0196845, 0.0149815, 0.0193123, 0.0294834, 0.0290582, 0.0182559, 0.0210524, 0.0178048, 0.0307117, 0.0391258, 0.0198215, 0.0178321, 0.0193446
80, 200, 0.00753072, 0.0294937, 0.00464028, 0.0282458, 0.00714679, 0.0135132, 0.00201496, 0.00543915, 0.00179919, 0.000645967, 0.0120252, 0.0118233, 0.00501182, 0.0119229, 0.0108491, 0.00377848, 0.0365113, 0.0343779, 0.0387205, 0.0281553, 0.0553738, 0.0296507, 0.0308858, 0.0152417, 0.0195831, 0.0152079, 0.0192647, 0.0294943, 0.0289512, 0.0185395, 0.0212144, 0.0180656, 0.0306472, 0.0392302, 0.0199777, 0.017896, 0.019499
81, 200, 0.00762291, 0.0297581, 0.00465864, 0.0284661, 0.00719927, 0.0136106, 0.00202844, 0.00552486, 0.0018202, 0.000647485, 0.0120613, 0.0118825, 0.00498798, 0.0118889, 0.0108103, 0.00376311, 0.036604, 0.0344538, 0.0388523, 0.0282479, 0.0553948, 0.0296599, 0.0309729, 0.0154761, 0.0194804, 0.0154051, 0.019206, 0.0295055, 0.0288783, 0.0187245, 0.0213233, 0.0182369, 0.0305832, 0.039324, 0.0200923, 0.0179282, 0.0196045
82, 200, 0.00770234, 0.029963, 0.00467092, 0.0286278, 0.00726176, 0.0136863, 0.00203316, 0.00557696, 0.00184032, 0.000649589, 0.0120546, 0.011902, 0.0049776, 0.0118687, 0.0107955, 0.00375702, 0.0366361, 0.0344961, 0.038883, 0.0282207, 0.0554329, 0.0296791, 0.0310228, 0.0156416, 0.0193889, 0.0155738, 0.019112, 0.0295087, 0.0288392, 0.0187985, 0.0213638, 0.0183059, 0.03053, 0.0393601, 0.0201686, 0.0179356, 0.0196656
83, 200, 0.0077455, 0.0300771, 0.00466696, 0.0287088, 0.00732212, 0.0137335, 0.00202963, 0.00559259, 0.00185672, 0.00065205, 0.0120127, 0.0118875, 0.00498038, 0.0118628, 0.0108041, 0.00375957, 0.0366125, 0.0345086, 0.0388067, 0.028083, 0.0555039, 0.0297203, 0.0310349, 0.0157194, 0.0193258, 0.0157128, 0.01898, 0.0295003, 0.0288315, 0.0187696, 0.0213372, 0.0182796, 0.0304941, 0.0393178, 0.0202146, 0.0179308, 0.0196939
84, 200, 0.00773946, 0.030094, 0.00464328, 0.0287106, 0.00736549, 0.0137482, 0.00201998, 0.00557303, 0.0018671, 0.000654957, 0.0119589, 0.0118558, 0.00499258, 0.0118685, 0.0108277, 0.00376713, 0.0365459, 0.0344957, 0.0386347, 0.027879, 0.0555894, 0.0297892, 0.0310132, 0.0157239, 0.019287, 0.0158235, 0.0188214, 0.0294849, 0.0288538, 0.0186612, 0.0212607, 0.0181801, 0.0304779, 0.039199, 0.0202366, 0.0179237, 0.0197
85, 200, 0.0076915, 0.0300369, 0.00460535, 0.0286565, 0.00738571, 0.0137342, 0.00200668, 0.00552462, 0.00187048, 0.000658144, 0.0119149, 0.0118239, 0.00500985, 0.0118802, 0.0108573, 0.00377614, 0.0364501, 0.0344578, 0.0383799, 0.0276634, 0.0556553, 0.0298796, 0.0309624, 0.0156974, 0.0192407, 0.0159105, 0.0186473, 0.0294716, 0.0289046, 0.0185032, 0.0211598, 0.0180361, 0.0304795, 0.0390159, 0.0202384, 0.0179179, 0.0196904
86, 200, 0.0076216, 0.029941, 0.00456271, 0.0285765, 0.00738796, 0.0137012, 0.00199145, 0.00545571, 0.0018667, 0.000661147, 0.0118901, 0.0118009, 0.00502969, 0.0118925, 0.0108875, 0.00378513, 0.0363386, 0.0343932, 0.0380635, 0.0274833, 0.0556771, 0.0299708, 0.0308864, 0.0156776, 0.0191553, 0.0159738, 0.0184699, 0.0294698, 0.0289789, 0.0183265, 0.0210599, 0.0178763, 0.0304923, 0.03879, 0.0202208, 0.0179112, 0.0196663
87, 200, 0.00754826, 0.0298355, 0.00452227, 0.0284917, 0.00738294, 0.0136598, 0.00197504, 0.00537331, 0.00185647, 0.000663469, 0.0118837, 0.0117889, 0.00505135, 0.0119001, 0.0109164, 0.00379413, 0.0362255, 0.0343029, 0.0377213, 0.0273719, 0.0556457, 0.0300307, 0.0307903, 0.0156805, 0.0190272, 0.0160067, 0.0183108, 0.0294847, 0.0290643, 0.0181617, 0.0209832, 0.017729, 0.030507, 0.0385557, 0.0201814, 0.0178967, 0.0196244
88, 200, 0.00748129, 0.0297372, 0.004486, 0.0284136, 0.00737968, 0.0136183, 0.00195784, 0.0052832, 0.00184152, 0.000665, 0.0118924, 0.011787, 0.00507367, 0.0118986, 0.0109416, 0.00380274, 0.0361227, 0.0341936, 0.0373942, 0.0273441, 0.055563, 0.030032, 0.0306825, 0.0157057, 0.0188742, 0.0160034, 0.0181932, 0.0295144, 0.0291434, 0.0180351, 0.0209443, 0.0176175, 0.0305153, 0.0383508, 0.0201195, 0.0178691, 0.0195623
89, 200, 0.0074235, 0.029654, 0.00445376, 0.0283481, 0.00738058, 0.0135815, 0.00194071, 0.00519147, 0.001824, 0.000665912, 0.0119144, 0.0117952, 0.00509395, 0.0118856, 0.0109586, 0.00380929, 0.0360389, 0.0340786, 0.0371192, 0.0273932, 0.0554419, 0.0299717, 0.0305754, 0.0157398, 0.0187208, 0.0159647, 0.0181246, 0.0295519, 0.0292042, 0.0179581, 0.0209437, 0.0175517, 0.0305125, 0.0382034, 0.0200412, 0.0178294, 0.019485
90, 200, 0.00737564, 0.0295896, 0.00442545, 0.0282984, 0.00738259, 0.0135513, 0.00192516, 0.00510539, 0.00180535, 0.000666301, 0.0119477, 0.0118133, 0.00510821, 0.0118619, 0.0109634, 0.00381187, 0.0359796, 0.0339748, 0.0369242, 0.0274951, 0.0553062, 0.0298725, 0.0304826, 0.0157649, 0.0185914, 0.0159014, 0.0180969, 0.029588, 0.0292454, 0.0179255, 0.0209685, 0.017526, 0.0304992, 0.0381235, 0.0199591, 0.0177843, 0.0194048
91, 200, 0.00734023, 0.0295466, 0.00440146, 0.0282664, 0.00738135, 0.0135289, 0.00191293, 0.0050338, 0.00178684, 0.00066611, 0.0119858, 0.0118383, 0.00511284, 0.0118322, 0.0109547, 0.00380937, 0.0359445, 0.0338957, 0.0368214, 0.0276151, 0.0551816, 0.0297689, 0.0304161, 0.0157788, 0.0185014, 0.0158364, 0.018097, 0.0296158, 0.0292721, 0.0179231, 0.0210001, 0.0175269, 0.0304806, 0.0381037, 0.0198877, 0.0177429, 0.0193369
92, 200, 0.0073197, 0.0295253, 0.00438191, 0.0282509, 0.00737393, 0.0135157, 0.00190538, 0.00498532, 0.00177038, 0.000665311, 0.0120187, 0.0118638, 0.00510628, 0.0118045, 0.0109347, 0.00380207, 0.0359286, 0.033847, 0.0368036, 0.0277199, 0.0550871, 0.0296906, 0.0303823, 0.0157953, 0.0184528, 0.0157963, 0.0181127, 0.0296314, 0.0292887, 0.0179366, 0.0210234, 0.0175412, 0.0304637, 0.0381253, 0.0198377, 0.0177128, 0.0192923
93, 200, 0.00731129, 0.0295189, 0.00436509, 0.0282446, 0.00735847, 0.013512, 0.00190324, 0.00496508, 0.00175786, 0.000664042, 0.0120369, 0.0118837, 0.00509039, 0.011788, 0.0109091, 0.0037916, 0.0359258, 0.033827, 0.0368483, 0.0277876, 0.0550361, 0.0296524, 0.03038, 0.0158211, 0.0184434, 0.0157941, 0.0181349, 0.029633, 0.029296, 0.0179567, 0.0210306, 0.01756, 0.0304535, 0.0381666, 0.0198121, 0.017697, 0.0192738
94, 200, 0.00730499, 0.0295114, 0.00434691, 0.0282345, 0.00733266, 0.0135151, 0.00190679, 0.00497267, 0.0017498, 0.000662686, 0.0120372, 0.0118964, 0.00506987, 0.0117878, 0.0108842, 0.00378031, 0.0359333, 0.0338309, 0.036926, 0.027812, 0.0550377, 0.0296533, 0.0303993, 0.0158375, 0.0184784, 0.0158206, 0.018158, 0.0296211, 0.0292908, 0.0179801, 0.0210211, 0.0175801, 0.0304507, 0.0382093, 0.0198066, 0.0176934, 0.0192759
95, 200, 0.0072879, 0.0294857, 0.00432206, 0.0282078, 0.00729483, 0.0135218, 0.00191607, 0.0050024, 0.00174479, 0.000661796, 0.0120255, 0.0119059, 0.00504969, 0.011802, 0.0108631, 0.00376984, 0.0359494, 0.0338519, 0.0370045, 0.0277969, 0.0550873, 0.0296818, 0.0304256, 0.0158175, 0.0185667, 0.0158566, 0.0181819, 0.0295958, 0.0292661, 0.0180087, 0.0210008, 0.0176035, 0.0304528, 0.0382392, 0.019814, 0.017698, 0.0192903
96, 200, 0.00725218, 0.0294354, 0.00428795, 0.0281611, 0.00724637, 0.01353, 0.00193053, 0.00504577, 0.00174058, 0.000661864, 0.0120131, 0.0119186, 0.00503315, 0.011822, 0.0108446, 0.00376061, 0.0359701, 0.033883, 0.0370571, 0.0277468, 0.0551597, 0.0297234, 0.030446, 0.0157555, 0.0187101, 0.015892, 0.0182134, 0.0295579, 0.0292147, 0.0180464, 0.0209788, 0.0176337, 0.030458, 0.0382477, 0.0198286, 0.0177077, 0.0193099
97, 200, 0.00720028, 0.0293678, 0.00424667, 0.0281024, 0.00719339, 0.0135403, 0.00194857, 0.00509454, 0.00173638, 0.000663167, 0.0120093, 0.0119392, 0.00502142, 0.0118377, 0.0108262, 0.00375243, 0.0359911, 0.0339202, 0.0370746, 0.027663, 0.0552121, 0.0297656, 0.0304562, 0.0156714, 0.0189002, 0.0159309, 0.0182613, 0.0295096, 0.0291354, 0.0180925, 0.0209609, 0.0176711, 0.0304662, 0.0382351, 0.0198485, 0.0177218, 0.019332
98, 200, 0.0071422, 0.0292976, 0.00420298, 0.0280426, 0.00714499, 0.013554, 0.00196768, 0.00514268, 0.00173391, 0.000665788, 0.012016, 0.0119672, 0.0050141, 0.0118426, 0.0108058, 0.00374493, 0.036013, 0.0339662, 0.037069, 0.0275475, 0.0551935, 0.0297994, 0.0304622, 0.0155882, 0.0191211, 0.0159808, 0.0183277, 0.0294552, 0.0290359, 0.0181398, 0.0209479, 0.0177099, 0.0304783, 0.0382138, 0.0198746, 0.017741, 0.0193566
99, 200, 0.00708806, 0.0292346, 0.00415974, 0.0279864, 0.0071096, 0.0135727, 0.0019854, 0.00518692, 0.00173632, 0.00066973, 0.012028, 0.0119971, 0.00501018, 0.0118362, 0.0107824, 0.00373778, 0.0360441, 0.0340284, 0.0370598, 0.0274134, 0.0550515, 0.0298176, 0.0304786, 0.0155204, 0.0193473, 0.0160435, 0.0184013, 0.0294014, 0.028929, 0.0181802, 0.0209394, 0.0177436, 0.0304934, 0.0382019, 0.0199093, 0.0177667, 0.0193852
100, 200, 0.007042, 0.0291765, 0.00411542, 0.0279251, 0.00709215, 0.0135983, 0.00200035, 0.0052267, 0.00174618, 0.000675041, 0.0120348, 0.0120207, 0.00500902, 0.0118227, 0.010757, 0.00373115, 0.0360972, 0.0341139, 0.0370504, 0.0272925, 0.0547479, 0.0298181, 0.0305223, 0.0154804, 0.0195428, 0.0161174, 0.0184634, 0.0293548, 0.0288251, 0.0182159, 0.0209412, 0.0177748, 0.0305075, 0.0382105, 0.019956, 0.0177994, 0.0194203
101, 200, 0.00700087, 0.0291064, 0.00406569, 0.0278382, 0.00709373, 0.0136317, 0.00201273, 0.00526464, 0.00176487, 0.000681784, 0.0120237, 0.0120291, 0.00501064, 0.011807, 0.0107314, 0.00372575, 0.0361847, 0.034223, 0.0370122, 0.0272302, 0.0542784, 0.029807, 0.030605, 0.0154867, 0.019668, 0.0162022, 0.0184968, 0.0293217, 0.0287276, 0.0182649, 0.0209669, 0.0178201, 0.0305137, 0.03823, 0.0200194, 0.0178386, 0.0194656
