0,0.027458,-0.023555,0.95622,-0.029634,0.22299,0.04365,-0.071811,-0.26648,-0.16549,0.074949,0.15848,-0.017491,0.10036,-0.15002,-0.03168,0.11439,-0.32253,0.22506,-0.038933,0.28543,0.10334,-0.14281,-0.17971,-0.2336,0.050877,-0.12042,-0.020523,-0.027571,0.10179,-0.030558,0.0014407,0.41829,0.13134,-0.094781,-0.22058,0.57768,-0.11844,-0.4332,1.5014,0.084266,-0.23466,0.041917,0.040121,-0.24762,-0.76931,0.11178,-0.44192,-1.5087,-0.079248,0.025931,0.02781
0.02,0.02782,-0.022818,0.95623,-0.029156,0.22291,0.044473,-0.073234,-0.26665,-0.16514,0.074764,0.16011,-0.015723,0.10028,-0.15151,-0.034869,0.11198,-0.32242,0.21881,-0.038855,0.2853,0.10412,-0.14188,-0.18076,-0.22911,0.049375,-0.11963,-0.020625,-0.026855,0.10099,-0.030378,0.0011648,0.41824,0.13148,-0.096129,-0.2185,0.58524,-0.122,-0.43991,1.4927,0.084856,-0.23466,0.041735,0.044722,-0.24415,-0.76651,0.11202,-0.44496,-1.5069,-0.080025,0.026402,0.028055
0.04,0.028132,-0.022096,0.95623,-0.028872,0.2229,0.045568,-0.07458,-0.26692,-0.16489,0.074752,0.16182,-0.013686,0.09989,-0.15312,-0.038486,0.10968,-0.32261,0.21226,-0.038742,0.28543,0.10489,-0.1409,-0.18194,-0.22443,0.048354,-0.11864,-0.020734,-0.026472,0.10004,-0.030305,0.0009649,0.41799,0.13155,-0.09733,-0.21618,0.59222,-0.12526,-0.44657,1.4851,0.085322,-0.23476,0.041607,0.049554,-0.24054,-0.76351,0.11231,-0.44833,-1.5051,-0.080801,0.026827,0.028288
0.06,0.028355,-0.021416,0.95622,-0.028901,0.223,0.046937,-0.075725,-0.26743,-0.16472,0.074981,0.16364,-0.011269,0.099013,-0.15483,-0.042694,0.10773,-0.32332,0.20577,-0.038649,0.28609,0.1055,-0.13976,-0.18335,-0.21966,0.047952,-0.11729,-0.020795,-0.026465,0.098856,-0.03031,0.00092959,0.41747,0.13137,-0.098249,-0.21361,0.59804,-0.12803,-0.4529,1.4791,0.085616,-0.23492,0.041535,0.054577,-0.23685,-0.76042,0.11279,-0.45193,-1.5032,-0.08158,0.027183,0.028504
0.08,0.028456,-0.020814,0.95617,-0.029254,0.2233,0.048297,-0.076522,-0.26835,-0.16436,0.075399,0.16562,-0.0085316,0.097641,-0.15656,-0.047413,0.10642,-0.32468,0.20019,-0.038704,0.28752,0.10572,-0.13833,-0.18504,-0.21511,0.047958,-0.11549,-0.02069,-0.026606,0.097423,-0.030231,0.0011041,0.41675,0.13071,-0.098787,-0.21098,0.60245,-0.13028,-0.45854,1.4751,0.085783,-0.23499,0.041474,0.059563,-0.23328,-0.7576,0.11356,-0.45533,-1.5007,-0.082389,0.027482,0.028714
0.1,0.028408,-0.020324,0.95611,-0.029847,0.22384,0.049258,-0.076882,-0.26986,-0.16343,0.075894,0.16775,-0.005655,0.095916,-0.15823,-0.052447,0.10593,-0.32671,0.19635,-0.039017,0.28978,0.10538,-0.13656,-0.18696,-0.211,0.048028,-0.11314,-0.020304,-0.026604,0.095768,-0.029883,0.0014163,0.41593,0.12943,-0.098912,-0.20856,0.60579,-0.1322,-0.46311,1.4724,0.085913,-0.2349,0.04138,0.064299,-0.23003,-0.75531,0.11466,-0.4582,-1.4972,-0.083283,0.02776,0.028937
0.12,0.02818,-0.019968,0.95602,-0.030528,0.2247,0.049478,-0.076819,-0.27211,-0.16157,0.076369,0.17006,-0.0028848,0.094048,-0.15975,-0.057568,0.10627,-0.32935,0.19461,-0.039623,0.29273,0.1044,-0.1345,-0.18899,-0.20737,0.047843,-0.11018,-0.019574,-0.026249,0.093953,-0.029139,0.0016865,0.41506,0.12762,-0.098684,-0.2066,0.60889,-0.13408,-0.46647,1.47,0.086098,-0.23467,0.041238,0.068677,-0.2272,-0.75352,0.11605,-0.46047,-1.4927,-0.084309,0.028051,0.029192
0.14,0.027746,-0.019743,0.95591,-0.031131,0.22591,0.048769,-0.076452,-0.27522,-0.15861,0.076783,0.17253,-0.00046951,0.092238,-0.16104,-0.062536,0.10727,-0.33253,0.19486,-0.040475,0.29606,0.10286,-0.13231,-0.19095,-0.20412,0.047156,-0.10653,-0.018508,-0.025411,0.092053,-0.027954,0.0017415,0.41409,0.12559,-0.098255,-0.20529,0.61267,-0.13622,-0.46866,1.4668,0.086397,-0.2344,0.041059,0.072635,-0.22486,-0.7521,0.11763,-0.46225,-1.4869,-0.085475,0.02836,0.029482
0.16,0.027076,-0.019618,0.9558,-0.031527,0.22753,0.047168,-0.075973,-0.27923,-0.15459,0.077154,0.17515,0.0014112,0.090616,-0.16204,-0.067138,0.10862,-0.33616,0.19649,-0.041467,0.29941,0.10098,-0.13017,-0.1926,-0.20105,0.045819,-0.10211,-0.01719,-0.024043,0.09015,-0.02638,0.0015313,0.41286,0.12372,-0.097837,-0.20476,0.61761,-0.13872,-0.4699,1.4622,0.086823,-0.2342,0.040865,0.076089,-0.22306,-0.75098,0.11934,-0.46365,-1.4802,-0.086725,0.028665,0.029792
0.18,0.02614,-0.019542,0.9557,-0.031667,0.2296,0.044941,-0.075584,-0.28412,-0.14986,0.077529,0.17785,0.0027014,0.08922,-0.16265,-0.071258,0.10999,-0.34027,0.19871,-0.042476,0.30247,0.099027,-0.1282,-0.1938,-0.19798,0.043857,-0.096854,-0.015761,-0.022216,0.088331,-0.024562,0.0011377,0.41121,0.12232,-0.097624,-0.20509,0.6236,-0.14145,-0.4705,1.4561,0.087347,-0.23407,0.040666,0.078954,-0.22187,-0.75024,0.12119,-0.46476,-1.4729,-0.087959,0.028938,0.030092
