0, -0.000458066, 0.000786557, 0.954429, -0.0243525, 0.181271, 0.0590739, -0.0864561, -0.274295, -0.142989, 0.0700671, 0.213725, 0.0218104, 0.0992715, -0.180975, -0.0549864, 0.0743207, -0.336528, 0.200602, -0.0323395, 0.312029, 0.076466, -0.109949, -0.176978, -0.234994, 0.0378945, -0.140518, -0.0235048, -0.00472337, 0.0864872, -0.0317264, 0.00698597, -0.0537627, 0.0930874, -0.114165, -0.147839, 0.600774, -0.157319, -0.441389, 1.4544, 0.0940642, -0.234947, 0.0394705, 0.0630061, -0.188856, -0.759137, 0.143951, -0.459605, -1.50413, -0.0902494, 0.0298822, 0.0310261
0.02, -0.000637016, 0.00081916, 0.954406, -0.0243549, 0.180911, 0.0598148, -0.0870028, -0.274852, -0.141533, 0.071128, 0.215662, 0.0223902, 0.0978476, -0.182831, -0.0576368, 0.0742822, -0.336737, 0.199658, -0.0327609, 0.312637, 0.0761369, -0.109651, -0.177064, -0.234602, 0.0373092, -0.138159, -0.0235636, -0.00474882, 0.0852297, -0.0317146, 0.00886705, -0.03342, 0.0913224, -0.1137, -0.146817, 0.598198, -0.154983, -0.438287, 1.45825, 0.0936002, -0.235704, 0.0398399, 0.0635837, -0.189891, -0.761286, 0.144126, -0.458485, -1.50242, -0.090343, 0.0298678, 0.0310474
0.04, -0.000819896, 0.00082729, 0.954399, -0.0245562, 0.180522, 0.0604429, -0.087169, -0.275369, -0.139708, 0.0720277, 0.217432, 0.0228899, 0.0966696, -0.184683, -0.0605056, 0.0744433, -0.336859, 0.198869, -0.0330351, 0.313109, 0.0759157, -0.109552, -0.177113, -0.234332, 0.0370554, -0.135662, -0.0235894, -0.00475691, 0.0836861, -0.0317089, 0.00994802, -0.00726394, 0.0881495, -0.113136, -0.145923, 0.596551, -0.153252, -0.435217, 1.4605, 0.0933025, -0.236357, 0.0401295, 0.0640666, -0.190677, -0.762085, 0.143923, -0.457484, -1.50195, -0.0903118, 0.0297967, 0.0310206
0.06, -0.00103418, 0.000816115, 0.954397, -0.0248699, 0.180127, 0.0608771, -0.0870247, -0.276001, -0.13733, 0.072762, 0.219216, 0.0233834, 0.0956058, -0.186532, -0.063739, 0.0747314, -0.336987, 0.19803, -0.0332273, 0.313556, 0.07583, -0.109587, -0.177209, -0.233933, 0.0368603, -0.132927, -0.0236348, -0.00446303, 0.0819526, -0.031665, 0.0103479, 0.0243356, 0.0839086, -0.1126, -0.145217, 0.595565, -0.152313, -0.43255, 1.46135, 0.0931993, -0.236743, 0.0402797, 0.0641723, -0.191248, -0.760498, 0.143252, -0.456725, -1.50354, -0.0899818, 0.0296347, 0.0308903
0.08, -0.00131156, 0.0008011, 0.954392, -0.025201, 0.17973, 0.0611265, -0.0866897, -0.276852, -0.134407, 0.073304, 0.221157, 0.023975, 0.094587, -0.18833, -0.0673679, 0.0750076, -0.337211, 0.196775, -0.0333989, 0.314077, 0.0758991, -0.109653, -0.177411, -0.23308, 0.0364906, -0.129828, -0.0237767, -0.00366374, 0.0802328, -0.0315811, 0.0102812, 0.0603698, 0.0791078, -0.112281, -0.144788, 0.595044, -0.152255, -0.430796, 1.46103, 0.0932699, -0.236827, 0.0402857, 0.0636492, -0.191735, -0.755595, 0.142044, -0.456297, -1.50785, -0.0891921, 0.0293621, 0.0306084
0.1, -0.00168061, 0.000790858, 0.954376, -0.025517, 0.17931, 0.0612338, -0.086223, -0.277958, -0.131079, 0.0736134, 0.22334, 0.0248002, 0.0935958, -0.190018, -0.0713628, 0.0752085, -0.337611, 0.194867, -0.0335847, 0.31479, 0.0760903, -0.109672, -0.177748, -0.231566, 0.0359147, -0.126245, -0.024046, -0.00236911, 0.0788406, -0.0314758, 0.00998426, 0.0993748, 0.0742045, -0.112289, -0.144781, 0.594656, -0.153018, -0.430426, 1.45984, 0.0934406, -0.23668, 0.0401911, 0.0624886, -0.192322, -0.747163, 0.140356, -0.456376, -1.5149, -0.0879302, 0.0290031, 0.0301782
0.12, -0.00216408, 0.000781481, 0.954345, -0.0258523, 0.178863, 0.0612248, -0.0856148, -0.279335, -0.127529, 0.0736965, 0.225764, 0.0259798, 0.0925785, -0.191551, -0.0757123, 0.0753814, -0.338263, 0.192314, -0.0337974, 0.315794, 0.0763463, -0.109591, -0.178211, -0.229368, 0.0353446, -0.122121, -0.0243786, -0.000867692, 0.0781558, -0.0313636, 0.00973333, 0.139569, 0.0696403, -0.112558, -0.145402, 0.593748, -0.15432, -0.431713, 1.45848, 0.0935884, -0.236436, 0.0400723, 0.0610387, -0.193202, -0.736112, 0.138429, -0.457297, -1.52368, -0.0864006, 0.0286234, 0.0296715
0.14, -0.00277909, 0.000768223, 0.954299, -0.0262126, 0.178439, 0.0611035, -0.0849184, -0.281014, -0.12398, 0.0736435, 0.228376, 0.0275651, 0.0914554, -0.192904, -0.0803788, 0.0755522, -0.339238, 0.189257, -0.0340361, 0.317096, 0.0766444, -0.109388, -0.178742, -0.226588, 0.0350546, -0.117468, -0.024646, 0.00039168, 0.0785182, -0.0312473, 0.00984268, 0.179072, 0.0658205, -0.11289, -0.146871, 0.591498, -0.155716, -0.434638, 1.45797, 0.0935738, -0.236203, 0.0400037, 0.0598796, -0.194527, -0.724334, 0.136669, -0.459439, -1.53235, -0.0849584, 0.0283026, 0.0292037
0.16, -0.00353787, 0.000750235, 0.954242, -0.0265233, 0.178152, 0.0608463, -0.0842918, -0.283078, -0.120689, 0.0735826, 0.231116, 0.029537, 0.090188, -0.194073, -0.0852193, 0.0756663, -0.34061, 0.18593, -0.0342962, 0.318594, 0.0769783, -0.109065, -0.179241, -0.223377, 0.0350968, -0.112313, -0.0247407, 0.00113147, 0.0800916, -0.0311, 0.0105862, 0.216233, 0.0629492, -0.113148, -0.14932, 0.587548, -0.156868, -0.438972, 1.459, 0.0933196, -0.236009, 0.0400157, 0.0594803, -0.196383, -0.713967, 0.135538, -0.46297, -1.539, -0.0839419, 0.0280896, 0.0288775
0.18, -0.00444923, 0.00071952, 0.954178, -0.0267179, 0.178164, 0.0603818, -0.0838363, -0.285659, -0.117824, 0.073584, 0.233923, 0.031854, 0.0887847, -0.195037, -0.0900235, 0.0757279, -0.342468, 0.182807, -0.0345683, 0.320174, 0.077252, -0.10865, -0.179612, -0.219969, 0.0352283, -0.106623, -0.0246365, 0.00149158, 0.0827598, -0.0308467, 0.0120762, 0.249914, 0.0609176, -0.113417, -0.152725, 0.582622, -0.15784, -0.444397, 1.46108, 0.0928726, -0.235819, 0.0400841, 0.0599342, -0.198764, -0.706536, 0.13539, -0.467675, -1.54245, -0.0835142, 0.0279953, 0.028739
0.2, -0.00552427, 0.000659174, 0.954112, -0.0268344, 0.178675, 0.05963, -0.0834786, -0.288948, -0.115395, 0.0736278, 0.236719, 0.0344772, 0.0872541, -0.195715, -0.0946143, 0.0758925, -0.344974, 0.180552, -0.0348304, 0.321796, 0.0772536, -0.108178, -0.17979, -0.216673, 0.035156, -0.100311, -0.0243827, 0.00187095, 0.0861333, -0.0304091, 0.0141886, 0.279571, 0.0594698, -0.113946, -0.156936, 0.578482, -0.159116, -0.450558, 1.46247, 0.0923925, -0.235617, 0.0401587, 0.0610141, -0.201572, -0.702566, 0.136335, -0.473059, -1.54247, -0.0836422, 0.0280017, 0.0287746
0.22, -0.00678165, 0.000561039, 0.95405, -0.0269592, 0.179924, 0.0585897, -0.0831078, -0.293172, -0.113396, 0.0736617, 0.239429, 0.0373453, 0.0855999, -0.195984, -0.0988538, 0.076313, -0.348368, 0.179584, -0.0350666, 0.323455, 0.0767963, -0.10765, -0.179717, -0.21372, 0.0347975, -0.0932974, -0.0240612, 0.00252343, 0.0897038, -0.0297927, 0.0166072, 0.305078, 0.0585063, -0.114931, -0.161813, 0.577078, -0.16129, -0.45701, 1.46122, 0.0920577, -0.23545, 0.0402023, 0.062448, -0.204666, -0.701804, 0.138218, -0.47859, -1.53954, -0.0841853, 0.0280814, 0.0289398
0.24, -0.00824676, 0.000436624, 0.953996, -0.02712, 0.182149, 0.0573578, -0.0827494, -0.29858, -0.111943, 0.0736665, 0.24204, 0.0403522, 0.0838526, -0.195741, -0.102584, 0.0769766, -0.352912, 0.179796, -0.0352968, 0.325119, 0.0758652, -0.107024, -0.179327, -0.211138, 0.0342752, -0.0855649, -0.0237533, 0.00339436, 0.0930593, -0.0291054, 0.0189721, 0.326501, 0.0581358, -0.116369, -0.167347, 0.579617, -0.16472, -0.463224, 1.45625, 0.0919917, -0.235365, 0.040195, 0.0641068, -0.207946, -0.70371, 0.140757, -0.483888, -1.53441, -0.0850069, 0.0282158, 0.0291935
