6.2500000000062506e-03, 0.0000000000000000e+00, 4.1874999999989828e-03, -8.5624999999998813e-02, -1.8749999999984057e-02, 1.3750000000001605e-01, -3.8124999999996512e-01, 3.0000000000002314e-01, -1.2500000000000391e-01, -4.0625000000002470e-01, 3.4374999999997985e-01, -1.1874999999998015e-01, 3.5625000000000101e-01, -2.3000000000000484e-01, -3.0000000000002247e-01, 2.6249999999998530e-01, 2.9375000000001550e-01, 4.9999999999997873e-02, 3.7499999999999478e-01, -7.6249999999999996e-01, 1.3875000000000440e-01
6.2500000000062506e-03, 0.0000000000000000e+00, 4.1874999999989828e-03, -8.5624999999998813e-02, -1.8749999999984057e-02, 1.3750000000001605e-01, -3.8124999999996512e-01, 3.0000000000002314e-01, -1.2500000000000391e-01, -4.0625000000002470e-01, 3.4374999999997985e-01, -1.1874999999998015e-01, 3.5625000000000101e-01, -2.3000000000000484e-01, -3.0000000000002247e-01, 2.6249999999998530e-01, 2.9375000000001550e-01, 4.9999999999997873e-02, 3.7499999999999478e-01, -7.6249999999999996e-01, 1.3875000000000440e-01
1.8750000000018755e-02, 0.0000000000000000e+00, 2.9812499999998594e-02, -2.2187500000000074e-01, -4.3750000000009066e-02, 3.8125000000001708e-01, -9.3124999999996005e-01, 6.3125000000002429e-01, -2.3125000000000578e-01, -1.0375000000000316e+00, 8.2499999999997520e-01, -2.7499999999998015e-01, 8.3749999999999636e-01, -5.1562500000000400e-01, -6.3125000000004161e-01, 3.5624999999997470e-01, 9.2499999999998850e-01, 9.6250000000000863e-02, 5.8749999999999780e-01, -1.2937499999999751e+00, 2.6250000000000234e-01
2.4999999999990301e-02, 0.0000000000000000e+00, 4.2687500000000184e-02, -3.1812500000000166e-01, -5.6250000000090936e-02, 5.8124999999999138e-01, -1.2250000000000103e+00, 5.9999999999999154e-01, -1.1249999999999039e-01, -1.4437499999999863e+00, 1.0375000000000130e+00, -2.8750000000000964e-01, 1.0437499999999933e+00, -5.6000000000000427e-01, -5.6874999999997888e-01, -1.3125000000002787e-01, 1.6249999999999958e+00, 7.3750000000004534e-02, 7.5000000000037537e-02, -5.1874999999997895e-01, 1.4812499999999609e-01
6.2499999999715578e-03, 0.0000000000000000e+00, -1.4374999999990493e-03, -4.0499999999999947e-01, -5.6250000000021561e-02, 7.4999999999998679e-01, -1.4437500000000214e+00, 4.6249999999997743e-01, 8.7500000000000411e-02, -1.7312499999999966e+00, 1.0875000000000126e+00, -1.8750000000001418e-01, 1.2125000000000070e+00, -4.9625000000000213e-01, -3.8124999999996495e-01, -7.7500000000001146e-01, 2.2375000000000163e+00, 4.1250000000006511e-02, -6.0624999999998030e-01, 4.9999999999997813e-01, -8.0624999999998129e-02
-1.8749999999984054e-02, 0.0000000000000000e+00, -5.4312500000000541e-02, -4.8187500000000050e-01, -4.3749999999939664e-02, 8.8750000000000295e-01, -1.5812499999999854e+00, 3.1250000000000033e-01, 2.8124999999998640e-01, -1.8750000000000362e+00, 9.3124999999999469e-01, 1.8750000000001408e-02, 1.4000000000000039e+00, -3.6812499999999493e-01, -2.8750000000000991e-01, -1.3249999999999720e+00, 2.5437499999999762e+00, 2.0625000000003283e-02, -1.1750000000000305e+00, 1.1999999999999860e+00, -3.1312499999999654e-01
-1.8749999999984057e-02, -6.2499999999975743e-03, -4.9687499999999808e-02, -5.4937500000000050e-01, -3.1249999999996520e-02, 9.8124999999999185e-01, -1.6687499999999675e+00, 1.6875000000001122e-01, 4.7500000000000708e-01, -1.8874999999999780e+00, 6.1875000000001013e-01, 3.0625000000001168e-01, 1.6118749999999886e+00, -2.0624999999999702e-01, -4.1875000000000212e-01, -1.6749999999999747e+00, 2.4624999999999995e+00, 1.1249999999993989e-02, -1.5562499999999970e+00, 1.4562500000000176e+00, -4.6500000000000102e-01
-1.2500000000012499e-02, -6.2499999999975787e-03, 8.7500000000129770e-04, -6.1250000000000160e-01, -1.2500000000012564e-02, 1.0374999999999803e+00, -1.7500000000000187e+00, 5.0000000000000731e-02, 6.8125000000000380e-01, -1.8249999999999549e+00, 2.2500000000000223e-01, 6.0000000000000975e-01, 1.8506250000000075e+00, -2.0000000000004733e-02, -7.4375000000001601e-01, -1.8750000000000020e+00, 2.0500000000000034e+00, 1.8750000000016145e-03, -1.8187499999999763e+00, 1.4437500000000003e+00, -5.1000000000000256e-01
-6.2500000000062523e-03, 6.2499999999975787e-03, 3.4249999999999350e-02, -6.7499999999999871e-01, 1.8749999999984068e-02, 1.1000000000000247e+00, -1.8437500000000400e+00, -3.7500000000002830e-02, 8.6874999999998459e-01, -1.7812500000000122e+00, -1.5625000000001757e-01, 8.5000000000000031e-01, 2.0537500000000066e+00, 1.9124999999999187e-01, -1.0937500000000187e+00, -1.9937500000000170e+00, 1.4250000000000029e+00, -2.6875000000000825e-02, -2.0812500000000007e+00, 1.3624999999999756e+00, -4.7624999999999940e-01
3.4698535277682956e-14, 6.2499999999975787e-03, 2.7124999999999372e-02, -7.3749999999999705e-01, 4.3750000000009108e-02, 1.2187500000000200e+00, -2.0249999999999737e+00, -7.5000000000008379e-02, 9.9375000000000535e-01, -1.8500000000000416e+00, -3.8750000000000862e-01, 1.0124999999999891e+00, 2.1393749999999914e+00, 3.9000000000001006e-01, -1.2812499999999960e+00, -2.0500000000000016e+00, 7.1250000000001767e-01, -8.1875000000012216e-02, -2.3437500000000213e+00, 1.3000000000000189e+00, -4.0999999999999781e-01
3.4690403761389315e-14, 0.0000000000000000e+00, -4.0000000000000946e-03, -8.0000000000000349e-01, 4.9999999999980560e-02, 1.4499999999999782e+00, -2.3562499999999678e+00, -2.4999999999987529e-02, 1.0250000000000190e+00, -2.1375000000000264e+00, -4.1874999999999962e-01, 1.0562499999999986e+00, 2.0906250000000068e+00, 4.8562500000000680e-01, -1.2312500000000186e+00, -2.0062499999999961e+00, 1.0408340855860841e-15, -1.4312499999999601e-01, -2.5187500000000198e+00, 1.2375000000000214e+00, -3.3562500000000206e-01
6.2499999999715578e-03, 0.0000000000000000e+00, -5.2187500000000164e-02, -8.6437499999999956e-01, 4.9999999999980629e-02, 1.8374999999999990e+00, -2.9062500000000284e+00, 1.4999999999999397e-01, 9.4999999999999629e-01, -2.6812499999999768e+00, -2.6874999999999133e-01, 1.0125000000000066e+00, 1.9274999999999940e+00, 3.9312499999999440e-01, -1.0374999999999972e+00, -1.8374999999999990e+00, -6.9375000000000009e-01, -1.7687499999998615e-01, -2.5437500000000117e+00, 1.1124999999999852e+00, -2.5625000000000475e-01
1.2499999999943107e-02, -1.2499999999995140e-02, -1.0324999999999929e-01, -9.3249999999999389e-01, 3.1250000000065961e-02, 2.3749999999999907e+00, -3.6937500000000005e+00, 4.8749999999997812e-01, 7.8749999999998810e-01, -3.4312499999999462e+00, 1.1796119636642287e-14, 9.2499999999998594e-01, 1.6856249999999793e+00, 1.2937500000000204e-01, -8.9374999999995208e-01, -1.5937499999999900e+00, -1.3250000000000073e+00, -1.6625000000000056e-01, -2.4499999999999842e+00, 8.7500000000000999e-01, -1.7500000000000046e-01
6.2499999999715535e-03, -1.8750000000001397e-02, -1.0687500000000061e-01, -1.0031250000000032e+00, -6.2499999999715613e-03, 2.9937500000000132e+00, -4.6062499999999966e+00, 9.5625000000002225e-01, 5.9375000000000433e-01, -4.2625000000000002e+00, 2.7500000000000002e-01, 8.2499999999999307e-01, 1.3956250000000143e+00, -1.8812500000000304e-01, -9.9999999999999589e-01, -1.3875000000000028e+00, -1.8062500000000008e+00, -1.2875000000000766e-01, -2.3749999999999805e+00, 6.0624999999998019e-01, -1.1124999999999476e-01
3.4702601035829802e-14, -8.6898804124713228e-15, -2.0625000000001274e-02, -1.0700000000000063e+00, -4.3750000000009108e-02, 3.5937500000000333e+00, -5.5000000000000409e+00, 1.4312500000000166e+00, 4.3750000000000633e-01, -5.0250000000000510e+00, 4.8124999999998402e-01, 7.2500000000001730e-01, 1.1062500000000217e+00, -4.6187500000000103e-01, -1.4375000000000222e+00, -1.3374999999999950e+00, -2.0250000000000150e+00, -8.6875000000001146e-02, -2.4187500000000304e+00, 4.8124999999995921e-01, -8.5625000000000159e-02
3.4686338003242520e-14, 1.8750000000001422e-02, 1.1725000000000096e-01, -1.1270624999999936e+00, -9.3749999999989606e-02, 4.0937499999999520e+00, -6.2437499999999764e+00, 1.8062499999999762e+00, 3.4374999999999456e-01, -5.6562499999999796e+00, 6.1874999999998836e-01, 6.3749999999999252e-01, 8.6874999999998104e-01, -6.7874999999999430e-01, -2.1500000000000274e+00, -1.4750000000000090e+00, -1.8749999999999998e+00, -3.9374999999994990e-02, -2.6124999999999705e+00, 5.5000000000003124e-01, -9.8125000000001392e-02
0.0000000000000000e+00, 2.5000000000007645e-02, 1.9818750000000149e-01, -1.1708624999999990e+00, -1.5000000000001118e-01, 4.4937499999999826e+00, -6.7937499999999922e+00, 2.0312500000000013e+00, 3.0000000000000487e-01, -6.1624999999999845e+00, 7.3750000000002636e-01, 5.5625000000000069e-01, 6.6999999999999915e-01, -8.2750000000000357e-01, -2.9937500000000092e+00, -1.7937500000000228e+00, -1.3874999999999642e+00, 8.1249999999994452e-03, -2.9562499999999723e+00, 7.6875000000003990e-01, -1.3500000000000045e-01
-6.2500000000062480e-03, 1.2500000000003840e-02, 1.5893750000000056e-01, -1.1985625000000075e+00, -2.0000000000006160e-01, 4.8250000000000606e+00, -7.2125000000000368e+00, 2.1187500000000146e+00, 2.6874999999999410e-01, -6.6062500000000144e+00, 9.0625000000001166e-01, 4.5000000000002038e-01, 4.1437500000001704e-01, -7.9312500000000918e-01, -3.8312499999999590e+00, -2.3125000000000018e+00, -7.0625000000001659e-01, 1.1249999999992868e-02, -3.4562500000000331e+00, 1.1125000000000025e+00, -1.8187500000000123e-01
-1.2500000000012505e-02, -8.6898804124713228e-15, 4.7999999999998870e-02, -1.2101499999999923e+00, -2.5000000000004147e-01, 5.0749999999999877e+00, -7.5437499999999416e+00, 2.1937499999999788e+00, 2.2499999999999651e-01, -6.9874999999999776e+00, 1.1374999999999842e+00, 3.3124999999998034e-01, 1.4187499999981930e-02, -4.2249999999999671e-01, -4.5687499999999766e+00, -3.0374999999999708e+00, 1.2499999999981977e-02, -7.6249999999997195e-02, -4.1374999999999957e+00, 1.5312499999999700e+00, -2.2999999999999421e-01
-6.2500000000062480e-03, -8.6736173798840276e-15, -4.8750000000001029e-02, -1.2023124999999999e+00, -2.8749999999994041e-01, 5.1937499999999535e+00, -7.7374999999999963e+00, 2.3437500000000187e+00, 1.4375000000000485e-01, -7.2000000000000499e+00, 1.3937499999999889e+00, 2.0624999999998125e-01, -4.8812499999999992e-01, 2.8937500000000327e-01, -5.1125000000000460e+00, -3.9250000000000029e+00, 7.2499999999999587e-01, -2.3874999999999588e-01, -4.9750000000000139e+00, 1.9562499999999778e+00, -2.7812500000000051e-01
-1.2499999999977826e-02, -6.2499999999975665e-03, -9.3874999999999695e-02, -1.1702375000000089e+00, -3.0624999999992558e-01, 5.1187500000000492e+00, -7.7312500000000819e+00, 2.5562500000000221e+00, 4.9999999999983766e-02, -7.1687500000000384e+00, 1.6062500000000044e+00, 7.5000000000027864e-02, -9.1649999999998311e-01, 1.1187500000000001e+00, -5.3875000000000339e+00, -4.8812500000000476e+00, 1.4812499999999864e+00, -3.9312500000000444e-01, -5.8437500000000036e+00, 2.3437500000000235e+00, -3.3125000000000826e-01
