0.0000000000000000e+00, 9.8579404043526320e-01, 1.0432973607694520e+00, 0.0000000000000000e+00, 1.0105118952884682e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.0041624640834308e+00, 1.0066566287577217e+00, 0.0000000000000000e+00, 1.0003050491233159e+00, 0.0000000000000000e+00, 1.0648714666160921e+00, 0.0000000000000000e+00, 8.7847094189175001e-01, 0.0000000000000000e+00, 1.0883828992769922e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.0038989657465736e+00, 0.0000000000000000e+00, 1.0461040340883665e+00, 0.0000000000000000e+00, 1.0019968173769243e+00, 0.0000000000000000e+00, 9.9665215392274820e-01, 0.0000000000000000e+00, 1.0152511023301791e+00, 0.0000000000000000e+00, 9.9864996628363711e-01
0.0000000000000000e+00, 9.8579404043526320e-01, 1.0432973607694520e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.6068460619955187e-01, 0.0000000000000000e+00, 1.0041624640834308e+00, 1.0066566287577217e+00, 0.0000000000000000e+00, 1.0003050491233159e+00, 0.0000000000000000e+00, 1.0648714666160921e+00, 0.0000000000000000e+00, 8.7847094189175001e-01, 0.0000000000000000e+00, 1.0883828992769922e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.0038989657465736e+00, 0.0000000000000000e+00, 1.0461040340883665e+00, 0.0000000000000000e+00, 1.0019968173769243e+00, 0.0000000000000000e+00, 9.9665215392274820e-01, 0.0000000000000000e+00, 1.0152511023301791e+00, 0.0000000000000000e+00, 9.9864996628363711e-01
0.0000000000000000e+00, 9.8530483262994073e-01, 1.0438978911637962e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.6011928411523839e-01, 0.0000000000000000e+00, 1.0040810020888320e+00, 1.0072462491751846e+00, 0.0000000000000000e+00, 1.0004575731581065e+00, 0.0000000000000000e+00, 1.0664076777069804e+00, 0.0000000000000000e+00, 8.6386165352589561e-01, 0.0000000000000000e+00, 1.0908027914651828e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.0036627125257220e+00, 0.0000000000000000e+00, 1.0408263573736138e+00, 0.0000000000000000e+00, 1.0013760777026437e+00, 0.0000000000000000e+00, 9.9944857098923867e-01, 0.0000000000000000e+00, 1.0069515452372599e+00, 0.0000000000000000e+00, 9.9995659032267181e-01
0.0000000000000000e+00, 9.8367462736044131e-01, 1.0455417219280461e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.6034539005538755e-01, 0.0000000000000000e+00, 1.0024500610096685e+00, 1.0110316564807538e+00, 0.0000000000000000e+00, 1.0008846364038824e+00, 0.0000000000000000e+00, 1.0684766501507983e+00, 0.0000000000000000e+00, 8.5616965326251970e-01, 0.0000000000000000e+00, 1.0927700528830275e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.0030326614844833e+00, 0.0000000000000000e+00, 1.0300375874038905e+00, 0.0000000000000000e+00, 1.0005860299480231e+00, 0.0000000000000000e+00, 1.0028751400348024e+00, 0.0000000000000000e+00, 9.9263636507969133e-01, 0.0000000000000000e+00, 1.0016495520988578e+00
0.0000000000000000e+00, 9.8074235011709099e-01, 1.0479463354421670e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.6226850693767918e-01, 0.0000000000000000e+00, 9.9861118470380161e-01, 1.0184280262692988e+00, 0.0000000000000000e+00, 1.0015862171243357e+00, 0.0000000000000000e+00, 1.0708051499215687e+00, 0.0000000000000000e+00, 8.6689210810710637e-01, 0.0000000000000000e+00, 1.0939345737530959e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.0017330269952358e+00, 0.0000000000000000e+00, 1.0130743887163043e+00, 0.0000000000000000e+00, 9.9973954198669734e-01, 0.0000000000000000e+00, 1.0056705163896593e+00, 0.0000000000000000e+00, 9.7348128304212322e-01, 0.0000000000000000e+00, 1.0034031804852053e+00
0.0000000000000000e+00, 9.7700008075492117e-01, 1.0502994821266420e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.6589411151294668e-01, 0.0000000000000000e+00, 9.9281197362566287e-01, 1.0274851772251670e+00, 0.0000000000000000e+00, 1.0023182506873876e+00, 0.0000000000000000e+00, 1.0731443901301767e+00, 0.0000000000000000e+00, 9.0262588206603112e-01, 0.0000000000000000e+00, 1.0944535745433170e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9921224506223538e-01, 0.0000000000000000e+00, 9.9163528798220435e-01, 0.0000000000000000e+00, 9.9882794345377812e-01, 0.0000000000000000e+00, 1.0068117751216852e+00, 0.0000000000000000e+00, 9.5246556930182369e-01, 0.0000000000000000e+00, 1.0050394122004822e+00
0.0000000000000000e+00, 9.7269574274702186e-01, 1.0518747950049481e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.7077650947978422e-01, 0.0000000000000000e+00, 9.8554942843453341e-01, 1.0354517802065577e+00, 0.0000000000000000e+00, 1.0027147387768847e+00, 0.0000000000000000e+00, 1.0752854696932930e+00, 0.0000000000000000e+00, 9.6482277057298205e-01, 0.0000000000000000e+00, 1.0944807501861202e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9503752130037759e-01, 0.0000000000000000e+00, 9.6856765781856657e-01, 0.0000000000000000e+00, 9.9783822784474119e-01, 0.0000000000000000e+00, 1.0058279527062628e+00, 0.0000000000000000e+00, 9.3332575241555171e-01, 0.0000000000000000e+00, 1.0064584053101422e+00
0.0000000000000000e+00, 9.6742956833649052e-01, 1.0522180354709234e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.7658066119723919e-01, 0.0000000000000000e+00, 9.7708137466043132e-01, 1.0408898897472767e+00, 0.0000000000000000e+00, 1.0026232437054481e+00, 0.0000000000000000e+00, 1.0771519780441832e+00, 0.0000000000000000e+00, 1.0336565666035837e+00, 0.0000000000000000e+00, 1.0940795822867038e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.8936907992514089e-01, 0.0000000000000000e+00, 9.4744741592521209e-01, 0.0000000000000000e+00, 9.9681382502074889e-01, 0.0000000000000000e+00, 1.0025994700874328e+00, 0.0000000000000000e+00, 9.1891546928892931e-01, 0.0000000000000000e+00, 1.0075127069939807e+00
0.0000000000000000e+00, 9.6064848145055115e-01, 1.0513328399721487e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.8319560527524696e-01, 0.0000000000000000e+00, 9.6734867135761071e-01, 1.0438482633615791e+00, 0.0000000000000000e+00, 1.0019827432339836e+00, 0.0000000000000000e+00, 1.0788132627003082e+00, 0.0000000000000000e+00, 1.0555414972964203e+00, 0.0000000000000000e+00, 1.0932640819934771e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.8276422360635984e-01, 0.0000000000000000e+00, 9.3100144308643551e-01, 0.0000000000000000e+00, 9.9584156484626052e-01, 0.0000000000000000e+00, 9.9787308801494234e-01, 0.0000000000000000e+00, 9.1097882195183710e-01, 0.0000000000000000e+00, 1.0079638764876171e+00
0.0000000000000000e+00, 9.5133773267707322e-01, 1.0492713050277598e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.9096462448350531e-01, 0.0000000000000000e+00, 9.5550319152664587e-01, 1.0445362917945857e+00, 0.0000000000000000e+00, 1.0007931235040692e+00, 0.0000000000000000e+00, 1.0803898982482398e+00, 0.0000000000000000e+00, 1.0634676286967997e+00, 0.0000000000000000e+00, 1.0920349977403170e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.7601657687796861e-01, 0.0000000000000000e+00, 9.2047930575925430e-01, 0.0000000000000000e+00, 9.9503863377031077e-01, 0.0000000000000000e+00, 9.9239953855654783e-01, 0.0000000000000000e+00, 9.1031671435681694e-01, 0.0000000000000000e+00, 1.0075864581976002e+00
