42.02,-0.539,0.69724,-0.77537,4.4252,0.84111,-0.011506,-6.7273,-10.034,792.48,0.058035,-0.017077,-0.009999
42.04,-0.55238,0.7288,-0.74192,4.6047,0.87825,-0.011506,-7.972,-9.4092,791.96,0.058505,-0.017384,-0.009999
42.06,-0.57419,0.75779,-0.70267,4.8438,0.93061,-0.011506,-9.2946,-8.6953,791.52,0.058919,-0.017871,-0.009999
42.08,-0.59646,0.77793,-0.67221,5.0536,0.98073,-0.011506,-10.744,-7.9174,791.2,0.059317,-0.018513,-0.009999
42.1,-0.61537,0.78704,-0.65261,5.196,1.0212,-0.011506,-12.322,-7.0877,790.98,0.059718,-0.019259,-0.009999
42.12,-0.62955,0.78443,-0.64203,5.268,1.0499,-0.011506,-14,-6.232,790.86,0.060127,-0.02003,-0.009999
42.14,-0.63844,0.76922,-0.65146,5.1876,1.0466,-0.011506,-15.734,-5.3814,790.74,0.060539,-0.020743,-0.009999
42.16,-0.64619,0.74626,-0.6793,4.9843,1.0117,-0.011506,-17.44,-4.5545,790.39,0.060937,-0.021325,-0.009999
42.18,-0.65921,0.72676,-0.71223,4.7719,0.96678,-0.011506,-18.985,-3.7728,789.6,0.061276,-0.021733,-0.009999
42.2,-0.67715,0.71974,-0.74956,4.5615,0.91595,-0.011506,-20.231,-3.0546,788.45,0.061491,-0.021987,-0.009999
42.22,-0.69315,0.72258,-0.7799,4.4094,0.87357,-0.011506,-21.111,-2.3974,787.15,0.061519,-0.022153,-0.009999
42.24,-0.70137,0.72711,-0.78661,4.3807,0.85658,-0.011506,-21.672,-1.792,785.73,0.061333,-0.0223,-0.009999
42.26,-0.69832,0.73404,-0.77317,4.4481,0.86199,-0.011506,-22.04,-1.2557,783.92,0.060942,-0.022464,-0.009999
42.28,-0.68491,0.74639,-0.7492,4.5688,0.88298,-0.011506,-22.339,-0.81881,781.35,0.060373,-0.022648,-0.009999
42.3,-0.66247,0.75491,-0.71215,4.7709,0.925,-0.011506,-22.616,-0.48022,777.78,0.059638,-0.022836,-0.009999
42.32,-0.63522,0.75354,-0.6614,5.0914,0.99316,-0.011506,-22.85,-0.17831,773.14,0.058744,-0.023024,-0.009999
42.34,-0.60495,0.74828,-0.61197,5.4646,1.07,-0.011506,-22.976,0.18064,767.5,0.057707,-0.023219,-0.009999
42.36,-0.57454,0.74504,-0.58255,5.7279,1.1182,-0.011506,-22.913,0.65988,761.01,0.056555,-0.023414,-0.009999
42.38,-0.5514,0.74753,-0.58114,5.7581,1.1145,-0.011506,-22.588,1.2482,753.88,0.055316,-0.023572,-0.009999
42.4,-0.54079,0.75919,-0.59903,5.6127,1.0747,-0.011506,-21.933,1.8599,746.34,0.054026,-0.023644,-0.009999
42.42,-0.54714,0.77729,-0.61309,5.4956,1.0457,-0.011506,-20.899,2.3827,738.6,0.05272,-0.023591,-0.009999
42.44,-0.56524,0.79575,-0.61112,5.5054,1.0516,-0.011506,-19.544,2.7238,730.87,0.051437,-0.023392,-0.009999
42.46,-0.58255,0.80926,-0.60004,5.5927,1.0791,-0.011506,-17.981,2.8597,723.41,0.050191,-0.023031,-0.009999
42.48,-0.58882,0.81287,-0.59567,5.6289,1.096,-0.011506,-16.221,2.7933,716.72,0.048949,-0.022449,-0.009999
42.5,-0.58443,0.80358,-0.60323,5.5636,1.0896,-0.011506,-14.212,2.4302,711.54,0.047637,-0.021526,-0.009999
42.52,-0.57957,0.78492,-0.62055,5.4175,1.0633,-0.011506,-12.009,1.5809,708.39,0.046199,-0.020134,-0.009999
42.54,-0.58461,0.76099,-0.64399,5.2336,1.0247,-0.011506,-9.851,0.13605,707.32,0.044616,-0.018268,-0.009999
42.56,-0.60037,0.73903,-0.6812,4.9729,0.96725,-0.011506,-7.9805,-1.792,708.24,0.042871,-0.016076,-0.009999
42.58,-0.61826,0.72124,-0.73742,4.6322,0.89255,-0.011506,-6.4303,-3.9092,711.25,0.040937,-0.01377,-0.009999
42.6,-0.62771,0.70899,-0.78347,4.3889,0.84113,-0.011506,-5.0126,-5.8696,716.43,0.038785,-0.011543,-0.009999
42.62,-0.62254,0.70735,-0.7889,4.361,0.83588,-0.011506,-3.4567,-7.3941,723.36,0.036409,-0.0095116,-0.009999
42.64,-0.60506,0.71669,-0.75107,4.5563,0.8754,-0.011506,-1.6092,-8.2971,730.9,0.033855,-0.0076965,-0.009999
42.66,-0.58572,0.73049,-0.68018,4.9813,0.95924,-0.011506,0.50583,-8.5402,737.67,0.031206,-0.0060452,-0.009999
42.68,-0.57605,0.73716,-0.59769,5.6055,1.0807,-0.011506,2.8487,-8.274,743.2,0.028548,-0.0045349,-0.009999
42.7,-0.57685,0.73033,-0.53043,6.2581,1.2105,-0.011506,5.3716,-7.803,747.99,0.025955,-0.0032129,-0.009999
42.72,-0.58756,0.71595,-0.49512,6.6669,1.3003,-0.011506,7.8906,-7.377,752.72,0.023514,-0.0021921,-0.009999
42.74,-0.60864,0.70391,-0.49822,6.6242,1.3031,-0.011506,10.149,-7.0711,757.66,0.021324,-0.0015934,-0.009999
42.76,-0.63433,0.6984,-0.53051,6.2504,1.2345,-0.011506,11.906,-6.8337,762.6,0.019493,-0.0014665,-0.009999
