27.9,0.34829,0.11767,-0.0082007
27.92,0.34829,0.11767,-0.0082332
27.94,0.34828,0.11765,-0.008324
27.96,0.34828,0.11764,-0.0084419
27.98,0.34828,0.11762,-0.0085433
28,0.34829,0.11761,-0.0086091
28.02,0.3483,0.1176,-0.0086527
28.04,0.3483,0.1176,-0.0086934
28.06,0.3483,0.11759,-0.0087348
28.08,0.3483,0.11758,-0.0087687
28.1,0.34829,0.11758,-0.0087917
28.12,0.34828,0.11758,-0.0088095
28.14,0.34827,0.11758,-0.0088276
28.16,0.34826,0.11758,-0.0088494
28.18,0.34825,0.11757,-0.0088767
28.2,0.34825,0.11757,-0.0089086
28.22,0.34824,0.11756,-0.0089426
28.24,0.34823,0.11756,-0.0089702
28.26,0.34822,0.11756,-0.0089748
28.28,0.34821,0.11756,-0.0089481
28.3,0.34819,0.11757,-0.0088959
28.32,0.34819,0.11758,-0.008825
28.34,0.34819,0.11759,-0.0087436
28.36,0.3482,0.1176,-0.0086666
28.38,0.34821,0.11761,-0.0085963
28.4,0.34822,0.11762,-0.0085176
28.42,0.34823,0.11763,-0.008422
28.44,0.34823,0.11765,-0.0083183
28.46,0.34824,0.11766,-0.0082208
28.48,0.34826,0.11767,-0.0081448
28.5,0.34828,0.11767,-0.0081083
28.52,0.3483,0.11767,-0.0081268
28.54,0.3483,0.11766,-0.0081947
28.56,0.34831,0.11764,-0.0082767
28.58,0.34831,0.11763,-0.0083354
28.6,0.34831,0.11763,-0.0083603
28.62,0.34831,0.11763,-0.0083679
28.64,0.34831,0.11762,-0.008387
28.66,0.34831,0.11761,-0.008439
28.68,0.34831,0.1176,-0.0085211
28.7,0.34829,0.11759,-0.0086042
28.72,0.34828,0.11758,-0.008654
28.74,0.34826,0.11758,-0.0086564
28.76,0.34825,0.11759,-0.0086218
28.78,0.34826,0.1176,-0.0085719
28.8,0.34827,0.11761,-0.0085279
28.82,0.34828,0.11761,-0.0085053
28.84,0.34829,0.11761,-0.0085141
28.86,0.3483,0.1176,-0.0085601
28.88,0.34829,0.11759,-0.0086384
28.9,0.34828,0.11758,-0.0087257
28.92,0.34827,0.11757,-0.0087952
28.94,0.34826,0.11756,-0.0088392
28.96,0.34826,0.11755,-0.008867
28.98,0.34828,0.11755,-0.0088925
29,0.34829,0.11754,-0.0089252
29.02,0.3483,0.11754,-0.008954
29.04,0.34831,0.11754,-0.0089453
29.06,0.34832,0.11755,-0.0088763
29.08,0.34832,0.11757,-0.0087663
29.1,0.34831,0.11758,-0.0086642
29.12,0.34829,0.11759,-0.0086041
29.14,0.34828,0.11759,-0.0085804
29.16,0.34827,0.11759,-0.0085667
29.18,0.34825,0.1176,-0.0085486
29.2,0.34825,0.1176,-0.0085317
29.22,0.34825,0.1176,-0.0085256
29.24,0.34826,0.11759,-0.0085391
29.26,0.34828,0.11759,-0.0085918
29.28,0.34828,0.11757,-0.0086971
29.3,0.34828,0.11756,-0.0088337
29.32,0.34828,0.11754,-0.0089606
29.34,0.34826,0.11753,-0.0090533
29.36,0.34825,0.11753,-0.0091166
29.38,0.34824,0.11752,-0.0091605
29.4,0.34824,0.11752,-0.0091737
29.42,0.34825,0.11752,-0.0091388
29.44,0.34826,0.11753,-0.0090616
29.46,0.34826,0.11754,-0.0089647
29.48,0.34826,0.11755,-0.0088732
29.5,0.34825,0.11756,-0.0088176
29.52,0.34825,0.11756,-0.0088193
29.54,0.34826,0.11756,-0.0088655
29.56,0.34826,0.11755,-0.0089143
29.58,0.34827,0.11755,-0.0089273
29.6,0.34827,0.11756,-0.008895
29.62,0.34826,0.11757,-0.0088387
29.64,0.34825,0.11758,-0.0087943
29.66,0.34823,0.11758,-0.0087845
29.68,0.34822,0.11759,-0.0087927
29.7,0.34822,0.11759,-0.0087694
29.72,0.34822,0.1176,-0.0086807
29.74,0.34822,0.11762,-0.0085529
29.76,0.34823,0.11764,-0.0084557
29.78,0.34824,0.11764,-0.0084409
29.8,0.34825,0.11763,-0.0085022
29.82,0.34825,0.11762,-0.0085948
29.84,0.34824,0.11761,-0.0086836
29.86,0.34823,0.1176,-0.008756
29.88,0.34822,0.1176,-0.0088013
29.9,0.34822,0.1176,-0.008806
29.92,0.34823,0.11761,-0.0087724
29.94,0.34826,0.11761,-0.0087238
29.96,0.3483,0.11759,-0.0086844
29.98,0.34835,0.11755,-0.0086471
30,0.34839,0.1175,-0.0085562
30.02,0.34841,0.11746,-0.00832
30.04,0.34837,0.1175,-0.0078504
30.06,0.34821,0.11771,-0.0071066
30.08,0.34786,0.11823,-0.0061208
30.1,0.34725,0.11921,-0.0050035
30.12,0.34634,0.1208,-0.0039171
30.14,0.34515,0.1231,-0.0030149
30.16,0.34373,0.12618,-0.0023817
30.18,0.34217,0.13006,-0.0020917
30.2,0.34051,0.13473,-0.0022753
30.22,0.33878,0.14019,-0.0029941
30.24,0.33698,0.14646,-0.0041099
30.26,0.33509,0.15354,-0.005273
30.28,0.33309,0.16143,-0.0059872
30.3,0.33098,0.17011,-0.0058631
30.32,0.32878,0.1795,-0.0048249
30.34,0.32653,0.18953,-0.0029932
30.36,0.32427,0.20016,-0.0005523
30.38,0.32203,0.21132,0.002184
30.4,0.31986,0.22297,0.0047917
30.42,0.3178,0.23506,0.0069466
30.44,0.31585,0.2476,0.008533
30.46,0.31402,0.26057,0.0096021
30.48,0.31229,0.27397,0.010333
30.5,0.31064,0.28777,0.010881
30.52,0.30906,0.3019,0.01121
30.54,0.30758,0.31627,0.011215
30.56,0.30623,0.33079,0.010902
30.58,0.30502,0.34539,0.010354
30.6,0.3039,0.36003,0.0097374
30.62,0.30281,0.37469,0.0093183
30.64,0.30172,0.38937,0.0093079
30.66,0.3006,0.40402,0.0097427
30.68,0.29947,0.4186,0.010562
30.7,0.29835,0.43307,0.011627
30.72,0.29724,0.44736,0.01265
30.74,0.29613,0.46141,0.013338
30.76,0.29504,0.47518,0.013619
30.78,0.29396,0.48864,0.013614
30.8,0.29289,0.50178,0.013451
30.82,0.29179,0.51452,0.013163
30.84,0.29061,0.52682,0.012764
30.86,0.28933,0.53861,0.012311
30.88,0.28795,0.54985,0.011852
30.9,0.28646,0.56051,0.011402
30.92,0.28489,0.57058,0.01098
30.94,0.28322,0.58007,0.010629
30.96,0.28144,0.58902,0.010376
30.98,0.27955,0.59744,0.010237
31,0.27754,0.6054,0.010249
31.02,0.27539,0.61291,0.010466
31.04,0.2731,0.62,0.010921
31.06,0.27066,0.62668,0.011594
31.08,0.26804,0.63292,0.012412
31.1,0.26527,0.63867,0.013249
31.12,0.26235,0.64388,0.013974
31.14,0.25933,0.64851,0.014566
31.16,0.25623,0.65254,0.015132
31.18,0.2531,0.65595,0.01575
31.2,0.24992,0.65874,0.016403
31.22,0.24673,0.66095,0.017059
31.24,0.24356,0.66261,0.017682
31.26,0.24052,0.66378,0.018206
31.28,0.23773,0.66451,0.018593
31.3,0.23533,0.66488,0.018892
31.32,0.23344,0.66496,0.019236
31.34,0.23212,0.66484,0.019817
31.36,0.2314,0.66459,0.020821
31.38,0.23122,0.66428,0.022331
31.4,0.23146,0.66398,0.024276
31.42,0.23196,0.66376,0.026431
31.44,0.23257,0.66365,0.028485
31.46,0.23316,0.66367,0.030135
31.48,0.23361,0.66384,0.031203
31.5,0.23389,0.66414,0.031704
31.52,0.23397,0.66454,0.031766
31.54,0.2339,0.66496,0.031485
