12.4,-0.63151,0.72313,-0.088213,0.77459,0.89288,-0.011506,-0.20199,-0.40506,795.68,0.0060213,-0.0091381,-0.009999
12.42,-0.6127,0.7189,-0.06604,0.93263,1.2431,-0.011506,0.14381,-0.44806,793.95,0.0054283,-0.0089562,-0.009999
12.44,-0.59704,0.71556,-0.054125,1.1234,1.5729,-0.011506,0.49344,-0.50156,791.17,0.0048388,-0.0087635,-0.009999
12.46,-0.58832,0.70799,-0.046605,1.3071,1.853,-0.011506,0.74407,-0.55471,788.06,0.0042723,-0.0085958,-0.009999
12.48,-0.59268,0.6983,-0.040427,1.5009,2.0908,-0.011506,0.82319,-0.59883,785.47,0.0037537,-0.0084879,-0.009999
12.5,-0.60609,0.69095,-0.030609,1.9367,2.6099,-0.011506,0.68431,-0.62178,784.06,0.0033032,-0.008458,-0.009999
12.52,-0.61961,0.69075,-0.028767,2.1018,2.536,-0.011506,0.29563,-0.60969,784.14,0.0029397,-0.0084978,-0.009999
12.54,-0.62692,0.70002,-0.048398,1.3681,1.365,-0.011506,-0.33065,-0.54609,785.57,0.0026738,-0.0085817,-0.009999
12.56,-0.62558,0.71823,-0.083571,0.88295,0.73815,-0.011506,-1.1223,-0.42539,787.86,0.0024955,-0.0086856,-0.009999
12.58,-0.61981,0.73972,-0.11322,0.68411,0.54114,-0.011506,-1.9733,-0.26377,790.31,0.0023768,-0.0087953,-0.009999
12.6,-0.6197,0.75548,-0.12347,0.61381,0.52114,-0.011506,-2.7559,-0.092748,792.17,0.0022778,-0.0089068,-0.009999
12.62,-0.63137,0.76239,-0.11532,0.62725,0.58236,-0.011506,-3.3534,0.064803,792.8,0.0021698,-0.009028,-0.009999
12.64,-0.64903,0.76093,-0.10944,0.70533,0.61012,-0.011506,-3.7287,0.20892,791.85,0.0020517,-0.0091823,-0.009999
12.66,-0.66076,0.75474,-0.12508,0.78483,0.50663,-0.011506,-3.9311,0.35186,789.2,0.0019315,-0.009405,-0.009999
12.68,-0.66213,0.74509,-0.15635,0.8223,0.38967,-0.011506,-4.0152,0.52108,785,0.0018141,-0.0097394,-0.009999
12.7,-0.65495,0.73672,-0.17995,0.84877,0.34083,-0.011506,-4.0128,0.75496,779.67,0.0017029,-0.010223,-0.009999
12.72,-0.64115,0.72989,-0.18172,0.88146,0.36026,-0.011506,-3.963,1.0973,773.68,0.0016256,-0.010877,-0.009999
12.74,-0.62361,0.72062,-0.15286,0.95207,0.4686,-0.011506,-3.9525,1.596,767.53,0.0016643,-0.011704,-0.009999
12.76,-0.61245,0.71293,-0.10564,1.0904,0.71941,-0.011506,-4.0979,2.2764,761.57,0.0019398,-0.012678,-0.009999
12.78,-0.61476,0.71347,-0.060239,1.3592,1.2759,-0.011506,-4.4905,3.1235,755.99,0.0025794,-0.013752,-0.009999
12.8,-0.63258,0.72663,-0.037202,1.6646,1.985,-0.011506,-5.1537,4.0942,750.74,0.0036849,-0.014862,-0.009999
12.82,-0.66021,0.74654,-0.040321,1.4818,1.6899,-0.011506,-6.0393,5.1055,745.67,0.0052882,-0.01592,-0.009999
12.84,-0.6849,0.76238,-0.066595,1.0839,0.93646,-0.011506,-6.9868,6.0304,740.6,0.007335,-0.016794,-0.009999
12.86,-0.70148,0.76682,-0.1037,0.88474,0.56494,-0.011506,-7.7281,6.7206,735.37,0.0097248,-0.017329,-0.009999
12.88,-0.70736,0.75994,-0.13424,0.79273,0.42667,-0.011506,-8.0906,7.0442,730.02,0.012358,-0.017426,-0.009999
12.9,-0.70229,0.74259,-0.1496,0.74265,0.39238,-0.011506,-8.1261,6.9753,724.93,0.01513,-0.017094,-0.009999
12.92,-0.68918,0.72135,-0.15138,0.7159,0.41315,-0.011506,-7.9847,6.6173,721.04,0.017915,-0.016453,-0.009999
12.94,-0.67305,0.70534,-0.14929,0.6997,0.45276,-0.011506,-7.674,6.1274,719.37,0.020534,-0.015634,-0.009999
12.96,-0.65579,0.69584,-0.15729,0.67718,0.45368,-0.011506,-7.0223,5.6412,720.14,0.022783,-0.01472,-0.009999
12.98,-0.64069,0.69255,-0.17215,0.65989,0.42487,-0.011506,-5.8323,5.2223,722.23,0.024545,-0.013714,-0.009999
13,-0.62856,0.69336,-0.16918,0.6711,0.43748,-0.011506,-4.1732,4.8273,723.89,0.025861,-0.012553,-0.009999
13.02,-0.6199,0.69283,-0.13975,0.71795,0.52632,-0.011506,-2.4499,4.3335,724.15,0.026894,-0.011174,-0.009999
13.04,-0.61703,0.69787,-0.097923,0.79277,0.73893,-0.011506,-1.0808,3.6411,723.61,0.027798,-0.0095679,-0.009999
13.06,-0.62079,0.71381,-0.054772,0.89524,1.3051,-0.011506,-0.22902,2.765,723.77,0.028653,-0.0077898,-0.009999
13.08,-0.62661,0.73469,-0.010302,1.5515,6.861,-0.011506,0.19143,1.7898,725.67,0.029483,-0.0059103,-0.009999
13.1,-0.63015,0.75344,0.028842,0.51834,-2.4432,-0.011506,0.38168,0.7696,729.43,0.03029,-0.0040256,-0.009999
13.12,-0.63074,0.76439,0.044351,0.66408,-1.607,-0.011506,0.51528,-0.26303,734.81,0.031055,-0.0022847,-0.009999
13.14,-0.62981,0.76145,0.029085,0.73163,-2.5143,-0.011506,0.66802,-1.2603,741.99,0.031743,-0.00082123,-0.009999
13.16,-0.62798,0.74412,-0.021186,0.48684,3.5289,-0.011506,0.84816,-2.1201,750.9,0.032334,0.00032825,-0.009999
13.18,-0.62585,0.71843,-0.10232,0.58608,0.7358,-0.011506,1.0334,-2.7089,760.4,0.032874,0.0012565,-0.009999
13.2,-0.62663,0.69095,-0.18775,0.58204,0.40011,-0.011506,1.1712,-2.9962,769.04,0.033464,0.0021235,-0.009999
13.22,-0.63101,0.67364,-0.24964,0.56112,0.29073,-0.011506,1.1913,-3.1578,776.34,0.034203,0.0030732,-0.009999
13.24,-0.63647,0.67499,-0.2793,0.54533,0.23843,-0.011506,1.0605,-3.4284,782.97,0.035148,0.0041583,-0.009999
13.26,-0.63894,0.68713,-0.27576,0.55806,0.2154,-0.011506,0.87416,-3.8901,790.16,0.036278,0.0053163,-0.009999
13.28,-0.6375,0.69883,-0.24068,0.6062,0.22089,-0.011506,0.77182,-4.4921,798.68,0.03754,0.006424,-0.009999
13.3,-0.63431,0.70664,-0.18268,0.68605,0.26836,-0.011506,0.8229,-5.1087,808.37,0.038887,0.0073759,-0.009999
13.32,-0.63428,0.70971,-0.11819,0.81221,0.4053,-0.011506,1.0062,-5.5509,818.43,0.040284,0.0081287,-0.009999
13.34,-0.64404,0.70755,-0.062079,1.0558,0.8247,-0.011506,1.1804,-5.7013,827.87,0.041728,0.0086601,-0.009999
13.36,-0.66464,0.7039,-0.020854,1.8623,2.785,-0.011506,1.1202,-5.6608,835.95,0.043244,0.0089249,-0.009999
