0, 0.34829, 0.11767, 9.10516e-18, 0.034683, 0.95968, 0.24589, -0.28877, 0.14353, -0.15916, -0.15085, 0.083235, 0.40594, -0.23998, -0.30754, 0.08506, 2.60221e-18, 6.61366e-18, 9.9598e-19, -0.000567251, 0.0370017, 0.642707, -0.0734492, -1.20749, 0.638233, -0.551234, -1.84529, -0.347408, -0.319038, -0.053589, 0.0672275, 0.0662628, -4.26473e-19, 0.0619888, -7.51563e-19, 0.0985743, 0.00123813, 0.0218031, 0.0862923, 0.106226, 8.25834e-19, 0.0923384, 0.000351146, 0.0608659, 1.6263e-19, 0.00624525, 0.00371373, 0.0161416, 0.000291838, 0, 0, 0, 0, 0, 0, 23.9684, -1.60741, 22.0607, 28.4984, 5.19483, -2.72776, 10.997, -0.0180816, 0.892325, 23.4729, 1.23399e-16, -6.78613, -1.17962e-16, 21.7698, -0.108786, -3.47085, 19.388, -12.1716, 1.8938e-16, -3.12772, 0.0182697, 9.41806, -2.49157e-17, 0.524563, -0.74352, 0.979618, -0.0126062, 0, -0, -0, 0, 1.91072, -0, -0, 1.89756, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, -20.417, 0, 223.619, 0, 0, 329.114, 0.218488, 0, 0.801477, 0
0.0010286, 0.34829, 0.11767, 9.11118e-18, 0.0346933, 0.959719, 0.246215, -0.288471, 0.142235, -0.158488, -0.150903, 0.0811519, 0.405595, -0.240267, -0.307672, 0.085278, 5.46513e-17, -5.00207e-17, 6.2959e-18, 0.0187823, 0.0390273, 0.0481914, 0.587937, -1.30115, 0.66502, 0.350681, -2.15856, -0.336939, -0.24882, -0.193522, 0.330578, 0.0656714, 0.000178659, 0.06185, -7.56245e-19, 0.0981682, 0.00122894, 0.0217301, 0.0854294, 0.105163, 7.46616e-05, 0.092041, 0.000347634, 0.0603316, 7.9255e-06, 0.00623936, 0.00373735, 0.016048, 0.000307127, 0, 0, 0, 0, 0, 0, 14.1468, -0.987907, 21.8099, 15.7399, 8.68648, -2.74656, 10.5082, 0.542645, 0.535034, 18.1701, -0.0575003, -6.56832, -1.18771e-16, 21.5972, -0.108298, -5.34247, 16.2748, -10.5267, 0.0171589, -3.13481, 0.0180692, 9.27792, -0.00122825, 0.540695, -0.723454, 0.916147, -0.0138556, 0, -0, -0, 0, 1.89546, -0, -0, 1.88974, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, -4.84302, 0, 281.169, 0, 0, 345.843, 0.219518, 0, 0.801922, 0
0.0020572, 0.34829, 0.11767, 9.11342e-18, 0.034719, 0.95976, 0.246076, -0.287657, 0.140868, -0.157797, -0.150271, 0.0788611, 0.405229, -0.240507, -0.307924, 0.0856986, 5.88787e-17, -5.2455e-17, -3.27079e-18, 0.0304797, 0.0398521, -0.290548, 0.963887, -1.35095, 0.677608, 0.833103, -2.27547, -0.378684, -0.22386, -0.290666, 0.471907, 0.06508, 0.000357318, 0.0617111, -7.60928e-19, 0.097762, 0.00121975, 0.021657, 0.0845665, 0.104101, 0.000149323, 0.0917435, 0.000344123, 0.0597973, 1.5851e-05, 0.00623347, 0.00376096, 0.0159544, 0.000322416, 0, 0, 0, 0, 0, 0, 9.2651, -0.643837, 21.6325, 9.43476, 9.94086, -2.62036, 10.2782, 0.929911, 0.342273, 15.8832, -0.116262, -6.43782, -1.1948e-16, 21.4643, -0.107672, -5.40264, 14.0355, -9.89229, 0.034342, -3.05436, 0.0179467, 9.17274, -0.00246667, 0.551404, -0.711036, 0.881401, -0.0148602, 0, -0, -0, 0, 1.88009, -0, -0, 1.87251, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, 2.53655, 0, 308.021, 0, 0, 353.077, 0.220539, 0, 0.802368, 0
0.0030858, 0.34829, 0.11767, 9.11308e-18, 0.0347547, 0.959801, 0.245658, -0.286535, 0.139463, -0.157096, -0.149255, 0.0764999, 0.40481, -0.240734, -0.308261, 0.0862244, 8.21048e-17, -7.58116e-17, 7.13775e-18, 0.038317, 0.0400769, -0.506459, 1.2021, -1.37874, 0.683094, 1.1185, -2.30582, -0.438584, -0.218983, -0.361133, 0.541584, 0.0644886, 0.000535977, 0.0615723, -7.6561e-19, 0.0973558, 0.00121056, 0.0215839, 0.0837035, 0.103039, 0.000223985, 0.0914461, 0.000340611, 0.059263, 2.37765e-05, 0.00622757, 0.00378458, 0.0158608, 0.000337705, 0, 0, 0, 0, 0, 0, 6.34857, -0.435256, 21.4916, 6.14713, 10.3128, -2.44957, 10.1671, 1.2091, 0.244937, 14.6323, -0.175066, -6.34843, -1.20142e-16, 21.3511, -0.10698, -5.41203, 12.9067, -9.64102, 0.051522, -2.94927, 0.0178358, 9.087, -0.00370325, 0.558761, -0.703349, 0.862333, -0.0157195, 0, -0, -0, 0, 1.86471, -0, -0, 1.8498, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, 6.3915, 0, 321.773, 0, 0, 356.322, 0.221553, 0, 0.802813, 0
0.00411439, 0.34829, 0.11767, 9.11771e-18, 0.0347971, 0.959842, 0.245058, -0.285212, 0.138036, -0.156393, -0.148008, 0.0741326, 0.404325, -0.240961, -0.308661, 0.0867987, 7.75339e-17, -6.7752e-17, 1.50556e-18, 0.0438108, 0.0399472, -0.651321, 1.36028, -1.39331, 0.684346, 1.29313, -2.29186, -0.503587, -0.223854, -0.414479, 0.569907, 0.0638973, 0.000714636, 0.0614335, -7.70292e-19, 0.0969496, 0.00120137, 0.0215109, 0.0828406, 0.101977, 0.000298647, 0.0911487, 0.0003371, 0.0587287, 3.1702e-05, 0.00622168, 0.00380819, 0.0157672, 0.000352994, 0, 0, 0, 0, 0, 0, 4.42917, -0.307106, 21.3726, 4.14835, 10.2524, -2.27211, 10.1141, 1.41903, 0.202133, 13.8387, -0.233823, -6.28278, -1.20777e-16, 21.2496, -0.10625, -5.41128, 12.2438, -9.57287, 0.0686905, -2.8431, 0.017716, 9.01113, -0.00493424, 0.564031, -0.698647, 0.851769, -0.016494, 0, -0, -0, 0, 1.8494, -0, -0, 1.82387, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, 8.65762, 0, 330.194, 0, 0, 358.125, 0.222561, 0, 0.803258, 0
0.00514299, 0.34829, 0.11767, 9.12731e-18, 0.0348443, 0.959883, 0.244334, -0.283754, 0.136599, -0.15569, -0.146618, 0.071793, 0.403774, -0.241196, -0.309109, 0.0873889, 7.83091e-17, -6.71082e-17, 1.99723e-17, 0.0477528, 0.0395926, -0.751491, 1.46789, -1.39926, 0.682864, 1.40056, -2.25452, -0.567561, -0.233249, -0.456434, 0.574739, 0.0633059, 0.000893295, 0.0612947, -7.74975e-19, 0.0965434, 0.00119219, 0.0214378, 0.0819777, 0.100914, 0.000373308, 0.0908513, 0.000333588, 0.0581944, 3.96275e-05, 0.00621579, 0.00383181, 0.0156735, 0.000368283, 0, 0, 0, 0, 0, 0, 3.09516, -0.231043, 21.2677, 2.84828, 9.96563, -2.10377, 10.0877, 1.58298, 0.190123, 13.2892, -0.292505, -6.23225, -1.21394e-16, 21.1557, -0.105496, -5.40696, 11.8149, -9.59891, 0.0858445, -2.74491, 0.0175836, 8.93947, -0.00615904, 0.56796, -0.695895, 0.845851, -0.0172179, 0, -0, -0, 0, 1.83422, -0, -0, 1.79611, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, 10.0384, 0, 335.832, 0, 0, 359.243, 0.223563, 0, 0.803702, 0
0.00617159, 0.34829, 0.11767, 9.15375e-18, 0.0348949, 0.959924, 0.243522, -0.282203, 0.13516, -0.154989, -0.145141, 0.0694986, 0.403159, -0.241441, -0.309597, 0.0879766, 7.8515e-17, -6.69023e-17, 3.2268e-17, 0.0506158, 0.0390907, -0.822314, 1.54212, -1.39935, 0.679547, 1.46585, -2.20546, -0.627453, -0.244301, -0.490481, 0.566568, 0.0627145, 0.00107195, 0.0611558, -7.79657e-19, 0.0961373, 0.001183, 0.0213647, 0.0811148, 0.0998521, 0.00044797, 0.0905539, 0.000330077, 0.0576601, 4.7553e-05, 0.0062099, 0.00385542, 0.0155799, 0.000383572, 0, 0, 0, 0, 0, 0, 2.13081, -0.190351, 21.1724, 1.96312, 9.56352, -1.9508, 10.0706, 1.71505, 0.195103, 12.8841, -0.351104, -6.19192, -1.21999e-16, 21.0667, -0.104724, -5.40101, 11.5164, -9.6722, 0.102983, -2.65761, 0.0174395, 8.86892, -0.00737839, 0.570991, -0.694474, 0.842446, -0.0179105, 0, -0, -0, 0, 1.81919, -0, -0, 1.7674, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, 10.8791, 0, 339.856, 0, 0, 359.996, 0.224558, 0, 0.804146, 0
0.00720019, 0.34829, 0.11767, 9.18015e-18, 0.0349481, 0.959964, 0.242649, -0.280589, 0.133722, -0.154292, -0.143611, 0.0672576, 0.402485, -0.241698, -0.310116, 0.0885521, 7.44731e-17, -6.26192e-17, 3.22199e-17, 0.052701, 0.0384909, -0.873277, 1.59362, -1.39531, 0.674964, 1.50424, -2.15144, -0.681825, -0.255419, -0.518774, 0.551534, 0.0621231, 0.00125061, 0.061017, -7.84339e-19, 0.0957311, 0.00117381, 0.0212916, 0.0802518, 0.0987898, 0.000522631, 0.0902564, 0.000326565, 0.0571258, 5.54785e-05, 0.00620401, 0.00387904, 0.0154863, 0.000398861, 0, 0, 0, 0, 0, 0, 1.41083, -0.174477, 21.0836, 1.33592, 9.10992, -1.81508, 10.0534, 1.82398, 0.209032, 12.5701, -0.409615, -6.15873, -1.22595e-16, 20.9812, -0.103941, -5.39419, 11.2948, -9.76598, 0.120107, -2.58147, 0.0172857, 8.79789, -0.00859355, 0.57339, -0.694007, 0.840345, -0.0185835, 0, -0, -0, 0, 1.80434, -0, -0, 1.73826, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, 11.374, 0, 342.895, 0, 0, 360.546, 0.225547, 0, 0.804589, 0
0.00822879, 0.34829, 0.11767, 9.2127e-18, 0.0350032, 0.960003, 0.24173, -0.27893, 0.13229, -0.153601, -0.142052, 0.065073, 0.401759, -0.241967, -0.310663, 0.0891102, 7.85533e-17, -6.70092e-17, 3.76045e-17, 0.0542089, 0.0378261, -0.91045, 1.62927, -1.38832, 0.669497, 1.52526, -2.09637, -0.730136, -0.265749, -0.542678, 0.533212, 0.0615317, 0.00142927, 0.0608782, -7.89022e-19, 0.0953249, 0.00116462, 0.0212186, 0.0793889, 0.0977275, 0.000597293, 0.089959, 0.000323054, 0.0565915, 6.3404e-05, 0.00619812, 0.00390265, 0.0153927, 0.00041415, 0, 0, 0, 0, 0, 0, 0.858121, -0.17646, 20.9995, 0.873802, 8.64254, -1.6964, 10.0311, 1.91526, 0.227237, 12.3162, -0.468038, -6.13072, -1.23185e-16, 20.898, -0.103148, -5.38684, 11.1204, -9.86455, 0.137217, -2.51571, 0.0171243, 8.72571, -0.00980586, 0.575322, -0.694257, 0.838857, -0.0192443, 0, -0, -0, 0, 1.78968, -0, -0, 1.70905, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, 11.6404, 0, 345.316, 0, 0, 360.981, 0.226528, 0, 0.805032, 0
0.00925739, 0.34829, 0.11767, 9.25374e-18, 0.0350595, 0.960041, 0.240779, -0.277241, 0.130867, -0.152915, -0.140478, 0.0629445, 0.400985, -0.242245, -0.311232, 0.0896486, 8.12068e-17, -7.0185e-17, 3.94963e-17, 0.0552775, 0.0371186, -0.937808, 1.65357, -1.37916, 0.663404, 1.53495, -2.04247, -0.772356, -0.274867, -0.563084, 0.513665, 0.0609403, 0.00160793, 0.0607394, -7.93704e-19, 0.0949187, 0.00115544, 0.0211455, 0.078526, 0.0966653, 0.000671955, 0.0896616, 0.000319542, 0.0560572, 7.13295e-05, 0.00619223, 0.00392627, 0.0152991, 0.000429439, 0, 0, 0, 0, 0, 0, 0.423295, -0.191549, 20.9188, 0.519651, 8.18347, -1.59367, 10.0015, 1.99251, 0.247024, 12.1037, -0.526373, -6.10655, -1.23769e-16, 20.8165, -0.102348, -5.37912, 10.9755, -9.95872, 0.154314, -2.45919, 0.0169567, 8.65212, -0.0110166, 0.576895, -0.695072, 0.837581, -0.0198974, 0, -0, -0, 0, 1.77523, -0, -0, 1.67999, -0, 0, -0, 0, 0, -0, 0, -0, 0, -0, 11.7527, 0, 347.345, 0, 0, 361.355, 0.227503, 0, 0.805474, 0
